time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.687062,0.010989,0.0222222,0,0.0555556,All
1.61234,0.032967,0.0337079,0.0111111,0.0777778,All
2.53763,0.032967,0.0561798,0.0222222,0.111111,All
3.46291,0.120879,0.0888889,0.0444444,0.144444,All
4.38819,0.153846,0.111111,0.0561798,0.170455,All
5.31347,0.175824,0.144444,0.0888889,0.211111,All
6.23876,0.197802,0.168539,0.111111,0.233333,All
7.16404,0.208791,0.2,0.133333,0.266667,All
8.08932,0.241758,0.222222,0.157303,0.288889,All
9.0146,0.263736,0.247191,0.188889,0.314607,All
9.93988,0.285714,0.277778,0.211111,0.337079,All
10.8652,0.307692,0.3,0.233333,0.366667,All
11.7904,0.351648,0.322222,0.255556,0.382022,All
12.7157,0.384615,0.344444,0.277778,0.4,All
13.641,0.395604,0.359551,0.3,0.422222,All
14.5663,0.395604,0.377778,0.322222,0.438202,All
15.4916,0.406593,0.4,0.344444,0.455556,All
16.4169,0.406593,0.41573,0.355556,0.466667,All
17.3421,0.428571,0.433333,0.377778,0.488636,All
18.2674,0.43956,0.449438,0.393258,0.5,All
19.1927,0.43956,0.466667,0.411111,0.511111,All
20.118,0.450549,0.477778,0.422222,0.522727,All
21.0433,0.483516,0.488889,0.443182,0.539326,All
21.9686,0.494505,0.505618,0.455556,0.555556,All
22.8938,0.516484,0.522222,0.466667,0.566667,All
23.8191,0.516484,0.533333,0.477778,0.577778,All
24.7444,0.538462,0.544444,0.494382,0.588889,All
25.6697,0.56044,0.555556,0.511111,0.6,All
26.595,0.582418,0.566667,0.522222,0.611111,All
27.5202,0.582418,0.577778,0.533333,0.622222,All
28.4455,0.582418,0.588889,0.544444,0.633333,All
29.3708,0.604396,0.6,0.555556,0.644444,All
30.2961,0.604396,0.611111,0.566667,0.655556,All
31.2214,0.626374,0.622222,0.577778,0.666667,All
32.1467,0.626374,0.633333,0.588889,0.677778,All
33.0719,0.659341,0.644444,0.6,0.688889,All
33.9972,0.659341,0.655556,0.611111,0.696629,All
34.9225,0.659341,0.662921,0.6201,0.707865,All
35.8478,0.681319,0.670455,0.629213,0.711111,All
36.7731,0.692308,0.677778,0.633333,0.722222,All
37.6984,0.692308,0.688889,0.644444,0.733333,All
38.6236,0.692308,0.7,0.655556,0.744444,All
39.5489,0.692308,0.711111,0.666667,0.755556,All
40.4742,0.703297,0.722222,0.674288,0.766667,All
41.3995,0.725275,0.730337,0.685393,0.777778,All
42.3248,0.725275,0.738636,0.688889,0.786517,All
43.25,0.736264,0.744444,0.7,0.797753,All
44.1753,0.747253,0.755556,0.711111,0.808989,All
45.1006,0.78022,0.766667,0.722222,0.811111,All
46.0259,0.791209,0.777778,0.730337,0.822222,All
46.9512,0.802198,0.788889,0.741573,0.833333,All
47.8765,0.802198,0.797753,0.75,0.844444,All
48.8017,0.802198,0.808989,0.755556,0.855556,All
49.727,0.813187,0.811111,0.766667,0.866667,All
50.6523,0.813187,0.822222,0.777778,0.876404,All
51.5776,0.824176,0.833333,0.786517,0.877778,All
52.5029,0.824176,0.844444,0.792172,0.888889,All
53.4281,0.857143,0.853933,0.8,0.9,All
54.3534,0.879121,0.855556,0.811111,0.910112,All
55.2787,0.879121,0.866667,0.822222,0.911111,All
56.204,0.89011,0.877778,0.831461,0.922222,All
57.1293,0.89011,0.88764,0.833333,0.931818,All
58.0546,0.89011,0.888889,0.844444,0.933333,All
58.9798,0.901099,0.9,0.855556,0.944132,All
59.9051,0.912088,0.910112,0.865169,0.944444,All
60.8304,0.912088,0.911111,0.866667,0.955056,All
61.7557,0.912088,0.922222,0.877778,0.955556,All
62.681,0.912088,0.922222,0.88764,0.966292,All
63.6063,0.912088,0.933333,0.888889,0.966667,All
64.5315,0.912088,0.933333,0.898876,0.966667,All
65.4568,0.934066,0.944444,0.9,0.977778,All
66.3821,0.934066,0.944444,0.910112,0.977778,All
67.3074,0.956044,0.955056,0.911111,0.977778,All
68.2327,0.956044,0.955556,0.921348,0.988764,All
69.1579,0.956044,0.955556,0.922222,0.988889,All
70.0832,0.978022,0.966292,0.932584,0.988889,All
71.0085,0.978022,0.966667,0.933333,0.988889,All
71.9338,0.978022,0.966667,0.94382,0.988889,All
72.8591,0.978022,0.977528,0.944444,1,All
73.7844,0.978022,0.977778,0.944444,1,All
74.7096,0.978022,0.977778,0.955056,1,All
75.6349,0.978022,0.977778,0.955056,1,All
76.5602,0.978022,0.988636,0.955556,1,All
77.4855,0.978022,0.988764,0.955556,1,All
78.4108,0.978022,0.988889,0.966292,1,All
79.336,0.978022,0.988889,0.966667,1,All
80.2613,0.978022,0.988889,0.966667,1,All
81.1866,0.978022,0.988889,0.977273,1,All
82.1119,0.989011,0.988889,0.977528,1,All
83.0372,0.989011,1,0.977528,1,All
83.9625,0.989011,1,0.977778,1,All
84.8877,0.989011,1,0.977778,1,All
85.813,0.989011,1,0.977778,1,All
86.7383,0.989011,1,0.988764,1,All
87.6636,0.989011,1,0.988764,1,All
88.5889,0.989011,1,0.988889,1,All
89.5142,0.989011,1,0.988889,1,All
90.4394,0.989011,1,0.988889,1,All
91.3647,0.989011,1,1,1,All
92.29,1,1,1,1,All
