pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.46484,0.118867,-2.71842,0.0296074,-1.52319,0.124285,All
-1.05355,0.47547,-2.52452,0.0177644,-1.12983,0.372856,All
-0.642258,0.56462,-2.33063,0.0236859,-0.736471,0.559285,All
-0.230969,0.326885,-2.13673,0.0355288,-0.343112,0.403928,All
0.18032,0.267452,-1.94284,0.0532933,0.0502478,0.155357,All
0.59161,0.386319,-1.74894,0.0651362,0.443607,0.466071,All
1.0029,0.237735,-1.55505,0.171723,0.836967,0.372856,All
1.41419,0.0891506,-1.36115,0.112508,1.23033,0.0932141,All
1.82548,0.0891506,-1.16726,0.230937,1.62369,0.0932141,All
2.23677,0.118867,-0.97336,0.236859,2.01705,0.155357,All
,,-0.779464,0.313838,,,All
,,-0.585568,0.31976,,,All
,,-0.391673,0.349367,,,All
,,-0.197777,0.473718,,,All
,,-0.00388129,0.408582,,,All
,,0.190014,0.349367,,,All
,,0.38391,0.36121,,,All
,,0.577806,0.296074,,,All
,,0.771701,0.307917,,,All
,,0.965597,0.278309,,,All
,,1.15949,0.260545,,,All
,,1.35339,0.225016,,,All
,,1.54728,0.148037,,,All
,,1.74118,0.0947436,,,All
,,1.93508,0.0651362,,,All
,,2.12897,0.0473718,,,All
,,2.32287,0.0118429,,,All
,,2.51676,0.0118429,,,All
,,2.71066,0.0236859,,,All
,,2.90455,0.00592147,,,All
