parameter,value,se_sa,rse_sa
Cl_pop,20.0069713841976,3.84339388806361,19.2102733305217
beta_Cl_tSCRMGDL,-0.389407437632055,0.179284354075214,46.0403004024327
V1_pop,24.9847512398501,2.25669970644639,9.03230808576955
Q_pop,23.4,,
V2_pop,11.1266403813683,4.70034297242387,42.24404502454
omega_Cl,0.217358615745678,0.0410556543252272,18.8884411986064
omega_V1,0.187705113548466,0.0695837598373655,37.070785404788
omega_Q,0.96285259041403,0.452151322690313,46.9595582119052
omega_V2,1.25845158674534,0.445237808029316,35.3798122008657
a,3.3639937831941,1.431714501747,42.5599627710248
b,0.236252184599408,0.0338859716427048,14.3431357894795
