parameter,value,se_sa,rse_sa
Cl_pop,19.8958433810326,3.85320053173875,19.3668620020006
beta_Cl_tSCRMGDL,-0.384865025638867,0.180744891631852,46.9631895836259
V1_pop,25.5533854310631,2.15466923427235,8.43203042542104
Q_pop,23.4,,
V2_pop,10.6231339654333,4.77801268826488,44.9774304250713
omega_Cl,0.21863865715703,0.0421879154562844,19.2957256529363
omega_V1,0.18007447223534,0.0682709079022313,37.9125964134482
omega_Q,0.983057040587802,0.463013058174567,47.0993074723026
omega_V2,1.3636159170525,0.456981864643586,33.512505899122
a,3.76275440425869,1.38252051719067,36.742246999324
b,0.28911304666875,0.0350713223036559,12.1306605522506
