parameter,value
Cl_pop,13.3652972698227
beta_Cl_logtSCRMGDL,-0.331515034065641
V1_pop,21.1123637479636
beta_V1_logtPROGDL,-2.10896325013261
beta_V1_logtSCRMGDL,0.713020623214575
Q_pop,24.2070724130412
beta_Q_logtIMCKGM2,4.60855558972131
V2_pop,9.31149150455751
beta_V2_SEXF_1,1.19010935856919
omega_Cl,0.238333898566945
omega_V1,0.232189202797552
omega_Q,0.750798537011507
omega_V2,0.500539342456607
a,1.52472188115568
b,0.0353764248672951
