pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.23215,0.137445,-5.12788,0.003216,-1.93094,0.0518645,All
-1.0543,0,-4.77087,0.003216,-1.45962,0.0777967,All
-0.876451,0.0687223,-4.41385,0,-0.988311,0.0777967,All
-0.698601,0,-4.05684,0.00643201,-0.516997,0.129661,All
-0.520752,0.0687223,-3.69983,0.00643201,-0.0456831,1.06322,All
-0.342903,0.274889,-3.34282,0.00643201,0.425631,0.570509,All
-0.165053,0.0687223,-2.98581,0.003216,0.896945,0.259322,All
0.0127961,1.71806,-2.6288,0.022512,1.36826,0.0518645,All
0.190646,3.64228,-2.27179,0.03216,1.83957,0.0259322,All
0.368495,0.206167,-1.91478,0.0353761,2.31089,0.0259322,All
,,-1.55777,0.03216,,,All
,,-1.20076,0.0353761,,,All
,,-0.843747,0.0611041,,,All
,,-0.486737,0.131856,,,All
,,-0.129726,0.820081,,,All
,,0.227285,0.913345,,,All
,,0.584296,0.411649,,,All
,,0.941306,0.180096,,,All
,,1.29832,0.0418081,,,All
,,1.65533,0.0578881,,,All
,,2.01234,0.00643201,,,All
,,2.36935,0.00964801,,,All
,,2.72636,0.003216,,,All
,,3.08337,0.00643201,,,All
,,3.44038,0.003216,,,All
,,3.79739,0.00964801,,,All
,,4.1544,0.03216,,,All
,,4.51141,0.00964801,,,All
,,4.86842,0.00643201,,,All
,,5.22543,0.003216,,,All
