Cl_pop,1,-0.83729,-0.51129,-0.44781,-0.34871,-0.29563,-0.40858,-0.4164,0.36154,2.6501e-15
beta_Cl_tSCRMGDL,-0.83729,1,0.046262,0.017129,0.012623,-0.088106,0.038947,-0.028924,0.011352,2.9855e-16
V1_pop,-0.51129,0.046262,1,0.85699,0.63715,0.67694,0.79401,0.76844,-0.71187,-5.466e-15
V2_pop,-0.44781,0.017129,0.85699,1,0.51657,0.59561,0.73804,0.72094,-0.65521,-4.7813e-15
omega_Cl,-0.34871,0.012623,0.63715,0.51657,1,0.49325,0.45858,0.51722,-0.49134,-4.2867e-15
omega_V1,-0.29563,-0.088106,0.67694,0.59561,0.49325,1,0.48782,0.69162,-0.58502,-4.0613e-15
omega_Q,-0.40858,0.038947,0.79401,0.73804,0.45858,0.48782,1,0.49378,-0.54507,-4.153e-15
omega_V2,-0.4164,-0.028924,0.76844,0.72094,0.51722,0.69162,0.49378,1,-0.64542,-4.4928e-15
a,0.36154,0.011352,-0.71187,-0.65521,-0.49134,-0.58502,-0.54507,-0.64542,1,-3.47e-15
b,2.6501e-15,2.9855e-16,-5.466e-15,-4.7813e-15,-4.2867e-15,-4.0613e-15,-4.153e-15,-4.4928e-15,-3.47e-15,1
