pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.30914,0.0309626,-3.866,0.00435083,-1.91557,0.0606688,All
-1.9144,0.0309626,-3.6021,0,-1.51265,0.0910032,All
-1.51966,0.12385,-3.33821,0.00870166,-1.10973,0.212341,All
-1.12492,0.12385,-3.07432,0.00870166,-0.706818,0.424682,All
-0.730178,0.340589,-2.81043,0.0174033,-0.303902,0.424682,All
-0.335437,0.464439,-2.54654,0.0435083,0.099014,0.424682,All
0.0593048,0.464439,-2.28265,0.0217542,0.50193,0.697691,All
0.454046,0.650215,-2.01875,0.05221,0.904846,0.151672,All
0.848788,0.340589,-1.75486,0.0652625,1.30776,0.121338,All
1.24353,0.216738,-1.49097,0.078315,1.71068,0.121338,All
,,-1.22708,0.0913675,,,All
,,-0.963188,0.182735,,,All
,,-0.699297,0.234945,,,All
,,-0.435405,0.530801,,,All
,,-0.171513,0.404627,,,All
,,0.0923783,0.556906,,,All
,,0.35627,0.46989,,,All
,,0.620162,0.41768,,,All
,,0.884053,0.230594,,,All
,,1.14794,0.160981,,,All
,,1.41184,0.139227,,,All
,,1.67573,0.0609116,,,All
,,1.93962,0.0435083,,,All
,,2.20351,0.0217542,,,All
,,2.4674,0.026105,,,All
,,2.73129,0.0217542,,,All
,,2.99519,0,,,All
,,3.25908,0.00435083,,,All
,,3.52297,0.0130525,,,All
,,3.78686,0.00435083,,,All
