parameter,value
Cl_pop,13.4919724748633
V1_pop,25.4751480283392
beta_V1_ANTU_1,-0.278691052569659
beta_V1_logtCLCRMLMIN,-3.16707970592502
beta_V1_logtPROGDL,-0.649483639174727
Q_pop,23.4
beta_Q_LLP_1,-0.10192452489571
beta_Q_LMP_1,0.922894468817185
beta_Q_logtAGEA,1.26710479544636
beta_Q_logtALBGDL,18.1720981954099
beta_Q_logtPROGDL,-17.7445883461153
V2_pop,2.984322606804
beta_V2_SEXF_1,4.36801320961713
beta_V2_logtHCM,33.741712761473
omega_Cl,0.258070757878881
omega_V1,0.267609527026274
omega_Q,3.38910543254437e-8
omega_V2,8.81381273846148e-8
a,1.4208494497451
b,0.042828927805244
