parameter,value
Cl_pop,13.525641559693
V1_pop,25.7847713802827
beta_V1_ANTU_1,-0.301745574142827
beta_V1_logtAGEA,0.0936593800315597
beta_V1_logtCLCRMLMIN,-0.990127150588706
beta_V1_logtPROGDL,-0.392418230053384
Q_pop,23.4
beta_Q_LMP_1,0.864930112529239
beta_Q_logtAGEA,1.47385271711155
beta_Q_logtALBGDL,17.7055826880244
beta_Q_logtPROGDL,-17.4668126976586
V2_pop,2.60722241297589
beta_V2_SEXF_1,4.80789167037934
beta_V2_logtHCM,39.2352692847498
beta_V2_logtRAL,0.238277862377233
omega_Cl,0.257363035585796
omega_V1,5.84011572717237e-8
omega_Q,1.89904574280838e-8
omega_V2,2.76509147940399e-8
a,1.30548782783615
b,0.0619058574635156
