rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.311113,-0.161771,0.337539,1.06555,All,#4682B4,0
1,1,0.355502,-0.273921,0.491973,1.32141,All,#4682B4,0
2,1,0.204471,0.0940874,-0.00338661,1.56321,All,#4682B4,0
3,1,0.379361,-0.150714,0.454309,0.726897,All,#4682B4,0
4,1,0.330834,-0.0462497,0.279941,1.07932,All,#4682B4,0
5,1,0.265081,-0.179102,0.465549,1.35296,All,#4682B4,0
6,1,0.280701,-0.0505397,0.355412,1.18173,All,#4682B4,0
7,1,0.238887,-0.165613,0.52538,1.28734,All,#4682B4,0
8,1,0.280935,-0.0836807,0.435043,0.915864,All,#4682B4,0
9,1,0.234294,-0.329321,0.586938,1.28556,All,#4682B4,0
0,2,0.257566,-0.0964458,-0.868118,-0.241534,All,#4682B4,0
1,2,0.201722,-0.170123,-0.234164,-0.216433,All,#4682B4,0
2,2,0.136661,-0.197029,-0.19593,0.271791,All,#4682B4,0
3,2,0.196761,-0.289709,0.119783,0.0884806,All,#4682B4,0
4,2,0.188856,-0.341875,0.232999,0.18676,All,#4682B4,0
5,2,0.207833,-0.22395,-0.392952,-0.0227205,All,#4682B4,0
6,2,0.152951,-0.303782,0.0656779,0.118599,All,#4682B4,0
7,2,0.268499,-0.0824757,-0.768767,-0.0193845,All,#4682B4,0
8,2,0.275106,-0.147238,-0.292878,-0.376805,All,#4682B4,0
9,2,0.235058,-0.13407,-0.656676,-0.641703,All,#4682B4,0
0,3,0.3012,-0.0175128,0.707926,-0.216683,All,#4682B4,0
1,3,0.310737,0.285578,-1.2286,-0.221508,All,#4682B4,0
2,3,0.281868,0.267662,-0.902981,0.508229,All,#4682B4,0
3,3,0.196025,0.121377,0.633973,-0.0180295,All,#4682B4,0
4,3,0.271578,0.150472,-0.328387,0.0363736,All,#4682B4,0
5,3,0.231381,0.260673,-0.756806,-0.217912,All,#4682B4,0
6,3,0.306641,0.131599,0.462653,-0.727091,All,#4682B4,0
7,3,0.289107,0.0331782,0.222357,-0.196423,All,#4682B4,0
8,3,0.294365,0.241564,-0.570768,0.330884,All,#4682B4,0
9,3,0.241177,0.277251,-1.51222,0.585989,All,#4682B4,0
0,4,-0.10323,-0.0190202,-0.375359,-0.371083,All,#4682B4,0
1,4,0.00658553,-0.471661,0.862515,0.131186,All,#4682B4,0
2,4,-0.11834,-0.143621,0.470613,-0.232568,All,#4682B4,0
3,4,-0.118863,-0.491714,1.01427,0.35307,All,#4682B4,0
4,4,-0.0963102,-0.185527,-0.0993109,0.182364,All,#4682B4,0
5,4,-0.0344009,-0.264722,0.339678,-0.0578258,All,#4682B4,0
6,4,-0.0940393,-0.0473171,-0.26245,-0.323703,All,#4682B4,0
7,4,-0.112111,-0.0247531,-0.349414,-0.541389,All,#4682B4,0
8,4,-0.183067,-0.130785,0.284982,-0.0260378,All,#4682B4,0
9,4,-0.0802984,0.119906,-0.847727,-0.581549,All,#4682B4,0
0,5,-0.229368,-0.275271,-0.627194,-0.0531856,All,#4682B4,0
1,5,-0.141231,-0.343358,-0.891937,-0.0120909,All,#4682B4,0
2,5,-0.0838751,-0.254929,-1.07638,0.391959,All,#4682B4,0
3,5,-0.133171,-0.103615,-1.76519,0.345668,All,#4682B4,0
4,5,-0.137865,-0.127824,-1.45711,0.53247,All,#4682B4,0
5,5,-0.147346,-0.151582,-1.53643,0.953544,All,#4682B4,0
6,5,-0.157538,-0.149704,-1.49365,0.442416,All,#4682B4,0
7,5,-0.192704,-0.165689,-1.41004,0.384204,All,#4682B4,0
8,5,-0.158279,-0.168027,-1.67843,1.76935,All,#4682B4,0
9,5,-0.114518,-0.383544,-0.587689,-0.310705,All,#4682B4,0
0,6,0.0274161,0.213209,-0.693497,-0.904426,All,#4682B4,0
1,6,0.150878,0.296144,0.137609,-1.49364,All,#4682B4,0
2,6,-0.0298047,-0.0789099,1.11184,-0.0089342,All,#4682B4,0
