Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
4.1607,1.2726e-05,2.87532e-06,8.89165,0.000125333,7.3732e-05,1.66797,0.0072334,0.00407416,1.18447,0.0136082,0.00518848,All
4.56901,5.60171e-05,1.50705e-05,9.48182,0.000284927,0.00018947,9.71668,0.0279147,0.189303,2.02264,0.0296149,0.0235251,All
4.97731,0.000192588,6.10361e-05,10.072,0.000584626,0.000437489,17.7654,0.0216558,0.391283,2.8608,0.0410284,0.0534919,All
5.38562,0.000543731,0.000201179,10.6622,0.00109861,0.0009216,25.8141,0.0154074,0.539177,3.69896,0.0477338,0.0909785,All
5.79392,0.00130863,0.000561006,11.2523,0.00191347,0.00179339,33.8628,0.0110204,0.6444,4.53713,0.0509666,0.132541,All
6.20222,0.00276217,0.00136331,11.8425,0.00311953,0.00325715,41.9115,0.00804133,0.720346,5.37529,0.0518682,0.175767,All
6.61053,0.00522643,0.00295419,12.4327,0.00479977,0.00556891,49.9602,0.00599361,0.776328,6.21346,0.0512745,0.219074,All
7.01883,0.00901852,0.0058123,13.0228,0.00701807,0.00902856,58.009,0.00455591,0.818454,7.05162,0.0497574,0.261464,All
7.42714,0.0143867,0.0105339,13.613,0.00980907,0.0139655,66.0577,0.00352416,0.850749,7.88978,0.0476985,0.302333,All
7.83544,0.021451,0.0177922,14.2032,0.0131711,0.0207192,74.1064,0.00276845,0.87592,8.72795,0.0453488,0.341341,All
8.24375,0.0301633,0.0282761,14.7934,0.0170637,0.0296166,82.1551,0.00220463,0.895826,9.56611,0.0428724,0.378318,All
8.65205,0.0402959,0.0426179,15.3835,0.0214085,0.0409494,90.2038,0.00177698,0.911773,10.4043,0.040375,0.413204,All
9.06036,0.0514601,0.061323,15.9737,0.0260957,0.0549534,98.2525,0.00144779,0.924694,11.2424,0.0379233,0.446013,All
9.46866,0.0631488,0.0847123,16.5639,0.0309914,0.0717923,106.301,0.00119103,0.935272,12.0806,0.0355586,0.4768,All
9.87696,0.0747939,0.112885,17.154,0.0359484,0.0915459,114.35,0.000988363,0.944012,12.9188,0.0333045,0.505651,All
10.2853,0.0858275,0.145706,17.7442,0.0408159,0.114206,122.399,0.00082667,0.951292,13.7569,0.0311736,0.532664,All
10.6936,0.0957364,0.182819,18.3344,0.0454493,0.139676,130.447,0.000696407,0.957403,14.5951,0.0291708,0.557945,All
11.1019,0.104103,0.223675,18.9246,0.0497182,0.16778,138.496,0.000590529,0.962568,15.4333,0.0272959,0.5816,All
11.5102,0.110633,0.26758,19.5147,0.0535127,0.198267,146.545,0.000503773,0.96696,16.2714,0.0255458,0.603736,All
11.9185,0.11516,0.313746,20.1049,0.056747,0.230833,154.593,0.000432152,0.970718,17.1096,0.0239155,0.624456,All
12.3268,0.117644,0.361342,20.6951,0.0593613,0.265126,162.642,0.000372621,0.973949,17.9477,0.0223988,0.643858,All
