Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
4.95056,0.000205099,6.57463e-05,7.75058,0.000258362,0.000153107,4.49609,0.00491388,0.00635427,2.3815,0.0171947,0.0117414,All
5.27351,0.000469195,0.00016975,8.32992,0.000564079,0.000382114,7.72119,0.0120908,0.0340766,3.07199,0.0271879,0.027094,All
5.59646,0.000969278,0.000394085,8.90927,0.00110721,0.000852456,10.9463,0.0170603,0.0818194,3.76248,0.0360491,0.0490192,All
5.9194,0.00183431,0.000834998,9.48861,0.00198682,0.00172999,14.1714,0.019529,0.141405,4.45297,0.0430987,0.0764561,All
6.24235,0.00321757,0.0016346,10.0679,0.0033031,0.00323896,17.3965,0.020222,0.20588,5.14347,0.0482347,0.108096,All
6.5653,0.00528249,0.00298662,10.6473,0.00514307,0.00565855,20.6216,0.0198269,0.270679,5.83396,0.0516293,0.142666,All
6.88825,0.00818347,0.00513665,11.2266,0.00756673,0.00931113,23.8467,0.0188259,0.333123,6.52445,0.0535566,0.179057,All
7.21119,0.0120449,0.00837585,11.806,0.0105966,0.0145433,27.0718,0.017526,0.391792,7.21495,0.0543054,0.216356,All
7.53414,0.0169418,0.0130281,12.3853,0.014212,0.0217025,30.2969,0.0161133,0.44605,7.90544,0.0541401,0.253842,All
7.85709,0.0228862,0.0194315,12.9647,0.0183492,0.0311115,33.5219,0.0146969,0.495724,8.59593,0.053287,0.290965,All
8.18004,0.0298198,0.0279169,13.544,0.0229065,0.0430448,36.747,0.0133372,0.54091,9.28642,0.051932,0.327315,All
8.50298,0.0376152,0.038785,14.1233,0.0277526,0.0577088,39.9721,0.0120657,0.581847,9.97692,0.0502238,0.362601,All
8.82593,0.0460841,0.0522851,14.7027,0.0327379,0.0752282,43.1972,0.0108958,0.618845,10.6674,0.0482792,0.396619,All
9.14888,0.0549912,0.0685978,15.282,0.0377059,0.0956384,46.4223,0.00983084,0.65224,11.3579,0.0461886,0.42924,All
9.47183,0.0640718,0.0878224,15.8614,0.0425041,0.118885,49.6474,0.00886803,0.682366,12.0484,0.044021,0.460388,All
9.79478,0.0730501,0.10997,16.4407,0.046993,0.144827,52.8725,0.00800148,0.709544,12.7389,0.0418283,0.490027,All
10.1177,0.0816575,0.134965,17.0201,0.0510533,0.173252,56.0976,0.00722376,0.734073,13.4294,0.0396489,0.518155,All
10.4407,0.0896479,0.162646,17.5994,0.0545899,0.203881,59.3227,0.00652691,0.756225,14.1199,0.0375109,0.544791,All
10.7636,0.0968099,0.192779,18.1787,0.0575344,0.23639,62.5478,0.00590306,0.776251,14.8104,0.0354341,0.569971,All
11.0866,0.102975,0.225068,18.7581,0.0598451,0.270422,65.7729,0.00534468,0.794372,15.5009,0.0334323,0.593743,All
11.4095,0.108021,0.259169,19.3374,0.0615052,0.305605,68.998,0.00484481,0.810788,16.1914,0.031514,0.61616,All
11.7325,0.111876,0.294709,19.9168,0.0625206,0.341563,72.2231,0.00439708,0.825678,16.8818,0.0296847,0.637283,All
12.0554,0.114511,0.331298,20.4961,0.0629159,0.377927,75.4482,0.00399575,0.8392,17.5723,0.0279467,0.657175,All
12.3784,0.11594,0.368541,21.0754,0.062731,0.41435,78.6733,0.0036357,0.851495,18.2628,0.0263005,0.675899,All
12.7013,0.116212,0.406058,21.6548,0.0620172,0.45051,81.8984,0.00331233,0.86269,18.9533,0.0247451,0.693517,All
