parameter,value
Cl_pop,13.5010943304473
V1_pop,27.9488489135108
beta_V1_ANTU_1,-0.486334694997639
beta_V1_logtCLCRMLMIN,-2.86379415108341
beta_V1_logtPROGDL,-3.13565042849461
Q_pop,23.4
beta_Q_LMP_1,0.913440799334156
beta_Q_logtAGEA,1.43006088631364
beta_Q_logtALBGDL,18.0987281925612
beta_Q_logtPROGDL,-17.7526365902489
V2_pop,4.46503345378446
beta_V2_LLP_1,-0.686901399662851
beta_V2_SEXF_1,4.11080873792902
beta_V2_logtHCM,37.9157283687555
omega_Cl,0.258166731334209
omega_V1,0.371687265776374
omega_Q,5.77082376529405e-8
omega_V2,5.65002493415611e-8
a,1.38503591226806
b,0.0405534574361166
