trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.336768,2.68444,2.76419,0.623644,2.68444,2.76419,0.336768,2.91025,3.08341,0.623644,2.91025,3.08341,0.336768,3.29858,3.14597,0.623644,3.29858,3.14597,0.336768,2.56944,2.73271,0.623644,2.56944,2.73271,All
0.344444,2.69206,2.75843,0.63786,2.69206,2.75843,0.344444,2.82561,3.08942,0.63786,2.82561,3.08942,0.344444,3.29816,3.14746,0.63786,3.29816,3.14746,0.344444,2.48823,2.72401,0.63786,2.48823,2.72401,All
0.352121,2.70022,2.75267,0.652076,2.70022,2.75267,0.352121,2.77709,3.09543,0.652076,2.77709,3.09543,0.352121,3.2931,3.14895,0.652076,3.2931,3.14895,0.352121,2.44519,2.71531,0.652076,2.44519,2.71531,All
0.359798,2.70979,2.74692,0.666293,2.70979,2.74692,0.359798,2.82314,3.10144,0.666293,2.82314,3.10144,0.359798,3.27586,3.15045,0.666293,3.27586,3.15045,0.359798,2.5021,2.70661,0.666293,2.5021,2.70661,All
0.367475,2.71936,2.74116,0.680509,2.71936,2.74116,0.367475,2.86919,3.10745,0.680509,2.86919,3.10745,0.367475,3.25862,3.15194,0.680509,3.25862,3.15194,0.367475,2.55901,2.69791,0.680509,2.55901,2.69791,All
0.375152,2.72893,2.7354,0.694725,2.72893,2.7354,0.375152,2.91524,3.11346,0.694725,2.91524,3.11346,0.375152,3.24138,3.15343,0.694725,3.24138,3.15343,0.375152,2.61592,2.68921,0.694725,2.61592,2.68921,All
0.382828,2.7385,2.72964,0.708941,2.7385,2.72964,0.382828,2.96129,3.11947,0.708941,2.96129,3.11947,0.382828,3.22414,3.15492,0.708941,3.22414,3.15492,0.382828,2.67282,2.68051,0.708941,2.67282,2.68051,All
0.390505,2.74807,2.72388,0.723158,2.74807,2.72388,0.390505,3.00735,3.12547,0.723158,3.00735,3.12547,0.390505,3.2069,3.15641,0.723158,3.2069,3.15641,0.390505,2.72973,2.67181,0.723158,2.72973,2.67181,All
0.398182,2.75764,2.71812,0.737374,2.75764,2.71812,0.398182,3.0534,3.13148,0.737374,3.0534,3.13148,0.398182,3.18966,3.15791,0.737374,3.18966,3.15791,0.398182,2.78664,2.66311,0.737374,2.78664,2.66311,All
0.405859,2.76721,2.71237,0.75159,2.76721,2.71237,0.405859,3.09945,3.13749,0.75159,3.09945,3.13749,0.405859,3.17242,3.1594,0.75159,3.17242,3.1594,0.405859,2.84355,2.65441,0.75159,2.84355,2.65441,All
0.413535,2.77678,2.70661,0.765806,2.77678,2.70661,0.413535,3.1455,3.1435,0.765806,3.1455,3.1435,0.413535,3.15519,3.16089,0.765806,3.15519,3.16089,0.413535,2.90046,2.64571,0.765806,2.90046,2.64571,All
0.421212,2.78636,2.70085,0.780022,2.78636,2.70085,0.421212,3.19156,3.14951,0.780022,3.19156,3.14951,0.421212,3.13795,3.16238,0.780022,3.13795,3.16238,0.421212,2.95736,2.63701,0.780022,2.95736,2.63701,All
0.428889,2.79593,2.69509,0.794239,2.79593,2.69509,0.428889,3.23761,3.15552,0.794239,3.23761,3.15552,0.428889,3.12071,3.16387,0.794239,3.12071,3.16387,0.428889,3.01427,2.62832,0.794239,3.01427,2.62832,All
0.436566,2.8055,2.68933,0.808455,2.8055,2.68933,0.436566,3.28366,3.16153,0.808455,3.28366,3.16153,0.436566,3.10347,3.16537,0.808455,3.10347,3.16537,0.436566,3.07118,2.61962,0.808455,3.07118,2.61962,All
0.444242,2.81507,2.68358,0.822671,2.81507,2.68358,0.444242,3.32971,3.16754,0.822671,3.32971,3.16754,0.444242,3.08623,3.16686,0.822671,3.08623,3.16686,0.444242,3.12809,2.61092,0.822671,3.12809,2.61092,All
0.451919,2.82464,2.67782,0.836887,2.82464,2.67782,0.451919,3.37576,3.17354,0.836887,3.37576,3.17354,0.451919,3.06899,3.16835,0.836887,3.06899,3.16835,0.451919,3.185,2.60222,0.836887,3.185,2.60222,All
0.459596,2.83421,2.67206,0.851104,2.83421,2.67206,0.459596,3.42182,3.17955,0.851104,3.42182,3.17955,0.459596,3.05175,3.16984,0.851104,3.05175,3.16984,0.459596,3.2419,2.59352,0.851104,3.2419,2.59352,All
0.467273,2.80411,2.6663,0.86532,2.80411,2.6663,0.467273,3.36185,3.18556,0.86532,3.36185,3.18556,0.467273,3.10703,3.17133,0.86532,3.10703,3.17133,0.467273,3.1246,2.58482,0.86532,3.1246,2.58482,All
0.474949,2.77181,2.66054,0.879536,2.77181,2.66054,0.474949,3.296,3.19157,0.879536,3.296,3.19157,0.474949,3.16633,3.17282,0.879536,3.16633,3.17282,0.474949,2.99762,2.57612,0.879536,2.99762,2.57612,All
0.482626,2.7336,2.65478,0.893752,2.7336,2.65478,0.482626,3.27733,3.19758,0.893752,3.27733,3.19758,0.482626,3.20868,3.17432,0.893752,3.20868,3.17432,0.482626,2.80484,2.56742,0.893752,2.80484,2.56742,All
0.490303,2.68403,2.64903,0.907969,2.68403,2.64903,0.490303,3.3494,3.20359,0.907969,3.3494,3.20359,0.490303,3.21843,3.17581,0.907969,3.21843,3.17581,0.490303,2.48552,2.55872,0.907969,2.48552,2.55872,All
0.49798,2.63447,2.64327,0.922185,2.63447,2.64327,0.49798,3.42147,3.2096,0.922185,3.42147,3.2096,0.49798,3.22817,3.1773,0.922185,3.22817,3.1773,0.49798,2.1662,2.55002,0.922185,2.1662,2.55002,All
0.505657,2.61482,2.63751,0.936401,2.61482,2.63751,0.505657,3.40126,3.2156,0.936401,3.40126,3.2156,0.505657,3.21752,3.17879,0.936401,3.21752,3.17879,0.505657,2.11497,2.54132,0.936401,2.11497,2.54132,All
0.513333,2.60585,2.63175,0.950617,2.60585,2.63175,0.513333,3.34809,3.22161,0.950617,3.34809,3.22161,0.513333,3.19958,3.18028,0.950617,3.19958,3.18028,0.513333,2.15949,2.53262,0.950617,2.15949,2.53262,All
0.52101,2.59689,2.62599,0.964834,2.59689,2.62599,0.52101,3.29492,3.22762,0.964834,3.29492,3.22762,0.52101,3.18164,3.18178,0.964834,3.18164,3.18178,0.52101,2.204,2.52392,0.964834,2.204,2.52392,All
0.528687,2.58793,2.62024,0.97905,2.58793,2.62024,0.528687,3.24176,3.23363,0.97905,3.24176,3.23363,0.528687,3.1637,3.18327,0.97905,3.1637,3.18327,0.528687,2.24851,2.51522,0.97905,2.24851,2.51522,All
0.536364,2.57896,2.61448,0.993266,2.57896,2.61448,0.536364,3.18859,3.23964,0.993266,3.18859,3.23964,0.536364,3.14576,3.18476,0.993266,3.14576,3.18476,0.536364,2.29303,2.50653,0.993266,2.29303,2.50653,All
0.54404,2.57867,2.60872,1.00748,2.57867,2.60872,0.54404,3.08579,3.24565,1.00748,3.08579,3.24565,0.54404,3.08183,3.18625,1.00748,3.08183,3.18625,0.54404,2.24809,2.49783,1.00748,2.24809,2.49783,All
0.551717,2.59529,2.60296,1.0217,2.59529,2.60296,0.551717,2.97898,3.25166,1.0217,2.97898,3.25166,0.551717,3.01679,3.18774,1.0217,3.01679,3.18774,0.551717,2.1566,2.48913,1.0217,2.1566,2.48913,All
0.559394,2.64347,2.5972,1.03591,2.64347,2.5972,0.559394,3.01328,3.25767,1.03591,3.01328,3.25767,0.559394,3.09154,3.18924,1.03591,3.09154,3.18924,0.559394,2.18294,2.48043,1.03591,2.18294,2.48043,All
0.567071,2.69164,2.59144,1.05013,2.69164,2.59144,0.567071,3.04758,3.26367,1.05013,3.04758,3.26367,0.567071,3.16629,3.19073,1.05013,3.16629,3.19073,0.567071,2.20928,2.47173,1.05013,2.20928,2.47173,All
0.574747,2.69117,2.58569,1.06435,2.69117,2.58569,0.574747,3.01496,3.26968,1.06435,3.01496,3.26968,0.574747,3.18723,3.19222,1.06435,3.18723,3.19222,0.574747,2.28411,2.46303,1.06435,2.28411,2.46303,All
0.582424,2.66069,2.57993,1.07856,2.66069,2.57993,0.582424,2.94105,3.27569,1.07856,2.94105,3.27569,0.582424,3.17497,3.19371,1.07856,3.17497,3.19371,0.582424,2.38887,2.45433,1.07856,2.38887,2.45433,All
0.590101,2.6302,2.57417,1.09278,2.6302,2.57417,0.590101,2.86713,3.2817,1.09278,2.86713,3.2817,0.590101,3.1627,3.1952,1.09278,3.1627,3.1952,0.590101,2.49362,2.44563,1.09278,2.49362,2.44563,All
0.597778,2.59971,2.56841,1.107,2.59971,2.56841,0.597778,2.79322,3.28771,1.107,2.79322,3.28771,0.597778,3.15044,3.19669,1.107,3.15044,3.19669,0.597778,2.59838,2.43693,1.107,2.59838,2.43693,All
0.605455,2.56922,2.56265,1.12121,2.56922,2.56265,0.605455,2.71931,3.29372,1.12121,2.71931,3.29372,0.605455,3.13818,3.19819,1.12121,3.13818,3.19819,0.605455,2.70314,2.42823,1.12121,2.70314,2.42823,All
0.613131,2.53873,2.5569,1.13543,2.53873,2.5569,0.613131,2.64539,3.29973,1.13543,2.64539,3.29973,0.613131,3.12592,3.19968,1.13543,3.12592,3.19968,0.613131,2.80789,2.41953,1.13543,2.80789,2.41953,All
0.620808,2.50824,2.55114,1.14964,2.50824,2.55114,0.620808,2.57148,3.30574,1.14964,2.57148,3.30574,0.620808,3.11366,3.20117,1.14964,3.11366,3.20117,0.620808,2.91265,2.41083,1.14964,2.91265,2.41083,All
0.628485,2.47775,2.54538,1.16386,2.47775,2.54538,0.628485,2.49756,3.31174,1.16386,2.49756,3.31174,0.628485,3.1014,3.20266,1.16386,3.1014,3.20266,0.628485,3.01741,2.40213,1.16386,3.01741,2.40213,All
0.636162,2.467,2.53962,1.17808,2.467,2.53962,0.636162,2.5204,3.31775,1.17808,2.5204,3.31775,0.636162,3.10088,3.20415,1.17808,3.10088,3.20415,0.636162,2.99419,2.39343,1.17808,2.99419,2.39343,All
0.643838,2.46109,2.53386,1.19229,2.46109,2.53386,0.643838,2.56704,3.32376,1.19229,2.56704,3.32376,0.643838,3.10324,3.20565,1.19229,3.10324,3.20565,0.643838,2.93952,2.38473,1.19229,2.93952,2.38473,All
0.651515,2.45518,2.5281,1.20651,2.45518,2.5281,0.651515,2.61367,3.32977,1.20651,2.61367,3.32977,0.651515,3.1056,3.20714,1.20651,3.1056,3.20714,0.651515,2.88484,2.37604,1.20651,2.88484,2.37604,All
0.659192,2.44927,2.52235,1.22073,2.44927,2.52235,0.659192,2.6603,3.33578,1.22073,2.6603,3.33578,0.659192,3.10796,3.20863,1.22073,3.10796,3.20863,0.659192,2.83016,2.36734,1.22073,2.83016,2.36734,All
0.666869,2.44337,2.51659,1.23494,2.44337,2.51659,0.666869,2.70693,3.34179,1.23494,2.70693,3.34179,0.666869,3.11033,3.21012,1.23494,3.11033,3.21012,0.666869,2.77548,2.35864,1.23494,2.77548,2.35864,All
0.674545,2.43746,2.51083,1.24916,2.43746,2.51083,0.674545,2.75356,3.3478,1.24916,2.75356,3.3478,0.674545,3.11269,3.21161,1.24916,3.11269,3.21161,0.674545,2.72081,2.34994,1.24916,2.72081,2.34994,All
0.682222,2.43155,2.50507,1.26337,2.43155,2.50507,0.682222,2.80019,3.3538,1.26337,2.80019,3.3538,0.682222,3.11505,3.21311,1.26337,3.11505,3.21311,0.682222,2.66613,2.34124,1.26337,2.66613,2.34124,All
0.689899,2.42565,2.49931,1.27759,2.42565,2.49931,0.689899,2.84683,3.35981,1.27759,2.84683,3.35981,0.689899,3.11742,3.2146,1.27759,3.11742,3.2146,0.689899,2.61145,2.33254,1.27759,2.61145,2.33254,All
0.697576,2.41974,2.49356,1.29181,2.41974,2.49356,0.697576,2.89346,3.36582,1.29181,2.89346,3.36582,0.697576,3.11978,3.21609,1.29181,3.11978,3.21609,0.697576,2.55677,2.32384,1.29181,2.55677,2.32384,All
0.705253,2.41383,2.4878,1.30602,2.41383,2.4878,0.705253,2.94009,3.37183,1.30602,2.94009,3.37183,0.705253,3.12214,3.21758,1.30602,3.12214,3.21758,0.705253,2.5021,2.31514,1.30602,2.5021,2.31514,All
0.712929,2.40793,2.48204,1.32024,2.40793,2.48204,0.712929,2.98672,3.37784,1.32024,2.98672,3.37784,0.712929,3.12451,3.21907,1.32024,3.12451,3.21907,0.712929,2.44742,2.30644,1.32024,2.44742,2.30644,All
0.720606,2.40202,2.47628,1.33446,2.40202,2.47628,0.720606,3.03335,3.38385,1.33446,3.03335,3.38385,0.720606,3.12687,3.22056,1.33446,3.12687,3.22056,0.720606,2.39274,2.29774,1.33446,2.39274,2.29774,All
0.728283,2.39611,2.47052,1.34867,2.39611,2.47052,0.728283,3.07999,3.38986,1.34867,3.07999,3.38986,0.728283,3.12923,3.22206,1.34867,3.12923,3.22206,0.728283,2.33806,2.28904,1.34867,2.33806,2.28904,All
0.73596,2.3902,2.46477,1.36289,2.3902,2.46477,0.73596,3.12662,3.39587,1.36289,3.12662,3.39587,0.73596,3.1316,3.22355,1.36289,3.1316,3.22355,0.73596,2.28338,2.28034,1.36289,2.28338,2.28034,All
0.743636,2.3843,2.45901,1.3771,2.3843,2.45901,0.743636,3.17325,3.40187,1.3771,3.17325,3.40187,0.743636,3.13396,3.22504,1.3771,3.13396,3.22504,0.743636,2.22871,2.27164,1.3771,2.22871,2.27164,All
0.751313,2.37839,2.45325,1.39132,2.37839,2.45325,0.751313,3.21988,3.40788,1.39132,3.21988,3.40788,0.751313,3.13632,3.22653,1.39132,3.13632,3.22653,0.751313,2.17403,2.26294,1.39132,2.17403,2.26294,All
0.75899,2.37248,2.44749,1.40554,2.37248,2.44749,0.75899,3.26651,3.41389,1.40554,3.26651,3.41389,0.75899,3.13869,3.22802,1.40554,3.13869,3.22802,0.75899,2.11935,2.25424,1.40554,2.11935,2.25424,All
0.766667,2.36658,2.44173,1.41975,2.36658,2.44173,0.766667,3.31315,3.4199,1.41975,3.31315,3.4199,0.766667,3.14105,3.22952,1.41975,3.14105,3.22952,0.766667,2.06467,2.24555,1.41975,2.06467,2.24555,All
0.774343,2.36067,2.43597,1.43397,2.36067,2.43597,0.774343,3.35978,3.42591,1.43397,3.35978,3.42591,0.774343,3.14341,3.23101,1.43397,3.14341,3.23101,0.774343,2.01,2.23685,1.43397,2.01,2.23685,All
0.78202,2.35476,2.43022,1.44819,2.35476,2.43022,0.78202,3.40641,3.43192,1.44819,3.40641,3.43192,0.78202,3.14578,3.2325,1.44819,3.14578,3.2325,0.78202,1.95532,2.22815,1.44819,1.95532,2.22815,All
0.789697,2.34885,2.42446,1.4624,2.34885,2.42446,0.789697,3.45304,3.43793,1.4624,3.45304,3.43793,0.789697,3.14814,3.23399,1.4624,3.14814,3.23399,0.789697,1.90064,2.21945,1.4624,1.90064,2.21945,All
0.797374,2.34295,2.4187,1.47662,2.34295,2.4187,0.797374,3.49967,3.44394,1.47662,3.49967,3.44394,0.797374,3.1505,3.23548,1.47662,3.1505,3.23548,0.797374,1.84596,2.21075,1.47662,1.84596,2.21075,All
0.805051,2.33704,2.41294,1.49083,2.33704,2.41294,0.805051,3.5463,3.44994,1.49083,3.5463,3.44994,0.805051,3.15287,3.23698,1.49083,3.15287,3.23698,0.805051,1.79129,2.20205,1.49083,1.79129,2.20205,All
0.812727,2.33113,2.40718,1.50505,2.33113,2.40718,0.812727,3.59294,3.45595,1.50505,3.59294,3.45595,0.812727,3.15523,3.23847,1.50505,3.15523,3.23847,0.812727,1.73661,2.19335,1.50505,1.73661,2.19335,All
0.820404,2.32527,2.40143,1.51927,2.32527,2.40143,0.820404,3.63805,3.46196,1.51927,3.63805,3.46196,0.820404,3.15818,3.23996,1.51927,3.15818,3.23996,0.820404,1.68647,2.18465,1.51927,1.68647,2.18465,All
0.828081,2.32029,2.39567,1.53348,2.32029,2.39567,0.828081,3.65579,3.46797,1.53348,3.65579,3.46797,0.828081,3.17171,3.24145,1.53348,3.17171,3.24145,0.828081,1.71801,2.17595,1.53348,1.71801,2.17595,All
0.835758,2.31531,2.38991,1.5477,2.31531,2.38991,0.835758,3.67353,3.47398,1.5477,3.67353,3.47398,0.835758,3.18523,3.24294,1.5477,3.18523,3.24294,0.835758,1.74956,2.16725,1.5477,1.74956,2.16725,All
0.843434,2.31032,2.38415,1.56192,2.31032,2.38415,0.843434,3.69127,3.47999,1.56192,3.69127,3.47999,0.843434,3.19876,3.24443,1.56192,3.19876,3.24443,0.843434,1.7811,2.15855,1.56192,1.7811,2.15855,All
0.851111,2.30534,2.37839,1.57613,2.30534,2.37839,0.851111,3.70901,3.486,1.57613,3.70901,3.486,0.851111,3.21228,3.24593,1.57613,3.21228,3.24593,0.851111,1.81265,2.14985,1.57613,1.81265,2.14985,All
0.858788,2.30035,2.37263,1.59035,2.30035,2.37263,0.858788,3.72675,3.492,1.59035,3.72675,3.492,0.858788,3.22581,3.24742,1.59035,3.22581,3.24742,0.858788,1.84419,2.14115,1.59035,1.84419,2.14115,All
0.866465,2.29537,2.36688,1.60456,2.29537,2.36688,0.866465,3.74449,3.49801,1.60456,3.74449,3.49801,0.866465,3.23933,3.24891,1.60456,3.23933,3.24891,0.866465,1.87574,2.13245,1.60456,1.87574,2.13245,All
0.874141,2.29039,2.36112,1.61878,2.29039,2.36112,0.874141,3.76223,3.50402,1.61878,3.76223,3.50402,0.874141,3.25286,3.2504,1.61878,3.25286,3.2504,0.874141,1.90728,2.12375,1.61878,1.90728,2.12375,All
0.881818,2.2854,2.35536,1.633,2.2854,2.35536,0.881818,3.77997,3.51003,1.633,3.77997,3.51003,0.881818,3.26639,3.25189,1.633,3.26639,3.25189,0.881818,1.93883,2.11506,1.633,1.93883,2.11506,All
0.889495,2.28042,2.3496,1.64721,2.28042,2.3496,0.889495,3.79772,3.51604,1.64721,3.79772,3.51604,0.889495,3.27991,3.25339,1.64721,3.27991,3.25339,0.889495,1.97037,2.10636,1.64721,1.97037,2.10636,All
0.897172,2.27543,2.34384,1.66143,2.27543,2.34384,0.897172,3.81546,3.52205,1.66143,3.81546,3.52205,0.897172,3.29344,3.25488,1.66143,3.29344,3.25488,0.897172,2.00192,2.09766,1.66143,2.00192,2.09766,All
0.904848,2.27045,2.33809,1.67565,2.27045,2.33809,0.904848,3.8332,3.52806,1.67565,3.8332,3.52806,0.904848,3.30696,3.25637,1.67565,3.30696,3.25637,0.904848,2.03347,2.08896,1.67565,2.03347,2.08896,All
0.912525,2.26547,2.33233,1.68986,2.26547,2.33233,0.912525,3.85094,3.53407,1.68986,3.85094,3.53407,0.912525,3.32049,3.25786,1.68986,3.32049,3.25786,0.912525,2.06501,2.08026,1.68986,2.06501,2.08026,All
0.920202,2.26048,2.32657,1.70408,2.26048,2.32657,0.920202,3.86868,3.54007,1.70408,3.86868,3.54007,0.920202,3.33401,3.25935,1.70408,3.33401,3.25935,0.920202,2.09656,2.07156,1.70408,2.09656,2.07156,All
0.927879,2.2555,2.32081,1.71829,2.2555,2.32081,0.927879,3.88642,3.54608,1.71829,3.88642,3.54608,0.927879,3.34754,3.26085,1.71829,3.34754,3.26085,0.927879,2.1281,2.06286,1.71829,2.1281,2.06286,All
0.935556,2.25051,2.31505,1.73251,2.25051,2.31505,0.935556,3.90416,3.55209,1.73251,3.90416,3.55209,0.935556,3.36106,3.26234,1.73251,3.36106,3.26234,0.935556,2.15965,2.05416,1.73251,2.15965,2.05416,All
0.943232,2.24553,2.30929,1.74673,2.24553,2.30929,0.943232,3.9219,3.5581,1.74673,3.9219,3.5581,0.943232,3.37459,3.26383,1.74673,3.37459,3.26383,0.943232,2.19119,2.04546,1.74673,2.19119,2.04546,All
0.950909,2.24055,2.30354,1.76094,2.24055,2.30354,0.950909,3.93964,3.56411,1.76094,3.93964,3.56411,0.950909,3.38812,3.26532,1.76094,3.38812,3.26532,0.950909,2.22274,2.03676,1.76094,2.22274,2.03676,All
0.958586,2.23556,2.29778,1.77516,2.23556,2.29778,0.958586,3.95738,3.57012,1.77516,3.95738,3.57012,0.958586,3.40164,3.26681,1.77516,3.40164,3.26681,0.958586,2.25428,2.02806,1.77516,2.25428,2.02806,All
0.966263,2.23058,2.29202,1.78938,2.23058,2.29202,0.966263,3.97512,3.57613,1.78938,3.97512,3.57613,0.966263,3.41517,3.26831,1.78938,3.41517,3.26831,0.966263,2.28583,2.01936,1.78938,2.28583,2.01936,All
0.973939,2.22559,2.28626,1.80359,2.22559,2.28626,0.973939,3.99286,3.58214,1.80359,3.99286,3.58214,0.973939,3.42869,3.2698,1.80359,3.42869,3.2698,0.973939,2.31737,2.01066,1.80359,2.31737,2.01066,All
0.981616,2.22061,2.2805,1.81781,2.22061,2.2805,0.981616,4.0106,3.58814,1.81781,4.0106,3.58814,0.981616,3.44222,3.27129,1.81781,3.44222,3.27129,0.981616,2.34892,2.00196,1.81781,2.34892,2.00196,All
0.989293,2.21563,2.27475,1.83202,2.21563,2.27475,0.989293,4.02835,3.59415,1.83202,4.02835,3.59415,0.989293,3.45574,3.27278,1.83202,3.45574,3.27278,0.989293,2.38046,1.99327,1.83202,2.38046,1.99327,All
0.99697,2.21064,2.26899,1.84624,2.21064,2.26899,0.99697,4.04609,3.60016,1.84624,4.04609,3.60016,0.99697,3.46927,3.27427,1.84624,3.46927,3.27427,0.99697,2.41201,1.98457,1.84624,2.41201,1.98457,All
1.00465,2.20566,2.26323,1.86046,2.20566,2.26323,1.00465,4.06383,3.60617,1.86046,4.06383,3.60617,1.00465,3.4828,3.27576,1.86046,3.4828,3.27576,1.00465,2.44355,1.97587,1.86046,2.44355,1.97587,All
1.01232,2.20067,2.25747,1.87467,2.20067,2.25747,1.01232,4.08157,3.61218,1.87467,4.08157,3.61218,1.01232,3.49632,3.27726,1.87467,3.49632,3.27726,1.01232,2.4751,1.96717,1.87467,2.4751,1.96717,All
1.02,2.19569,2.25171,1.88889,2.19569,2.25171,1.02,4.09931,3.61819,1.88889,4.09931,3.61819,1.02,3.50985,3.27875,1.88889,3.50985,3.27875,1.02,2.50664,1.95847,1.88889,2.50664,1.95847,All
