Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.66703,0,8.78055,0,2.39006,0.00666667,0.796339,0.00666667,All
8.18329,0.00666667,13.9568,0.00666667,2.90668,0.0133333,1.13696,0.0133333,All
8.30539,0.0133333,15.0208,0.0133333,2.9474,0.02,1.31901,0.02,All
8.44503,0.02,15.57,0.02,3.26748,0.0266667,1.67792,0.0266667,All
8.50083,0.0266667,15.7204,0.0266667,3.35195,0.0333333,1.86834,0.0333333,All
8.55565,0.0333333,15.8591,0.0333333,4.03965,0.04,2.2945,0.04,All
8.62002,0.04,16.1492,0.04,4.19823,0.0466667,2.4574,0.0466667,All
8.70623,0.0466667,16.4775,0.0466667,4.62875,0.0533333,2.54314,0.0533333,All
8.72616,0.0533333,16.5575,0.0533333,4.63182,0.06,2.547,0.06,All
8.83068,0.06,16.5736,0.06,4.97967,0.0666667,2.58688,0.0666667,All
8.99953,0.0666667,16.5981,0.0666667,5.01595,0.0733333,2.66712,0.0733333,All
9.2599,0.0733333,16.7873,0.0733333,5.26991,0.08,2.69473,0.08,All
9.29784,0.08,16.8311,0.08,5.29606,0.0866667,2.74322,0.0866667,All
9.37672,0.0866667,16.8415,0.0866667,5.37125,0.0933333,2.86614,0.0933333,All
9.47674,0.0933333,16.8673,0.0933333,5.44546,0.1,3.0398,0.1,All
9.61063,0.1,17.0492,0.1,5.72196,0.106667,3.07634,0.106667,All
9.83173,0.106667,17.0638,0.106667,5.84804,0.113333,3.11804,0.113333,All
9.83565,0.113333,17.4788,0.113333,6.44617,0.12,3.14056,0.12,All
9.84361,0.12,17.5775,0.12,6.76979,0.126667,3.21208,0.126667,All
9.9246,0.126667,17.6096,0.126667,7.18619,0.133333,3.4188,0.133333,All
9.9515,0.133333,17.7702,0.133333,7.27102,0.14,4.06184,0.14,All
9.99745,0.14,18.156,0.14,7.82191,0.146667,4.11323,0.146667,All
10.0377,0.146667,18.4435,0.146667,7.87896,0.153333,4.14346,0.153333,All
10.0383,0.153333,18.7682,0.153333,8.58556,0.16,4.28223,0.16,All
10.123,0.16,18.861,0.16,8.97152,0.166667,4.36804,0.166667,All
10.1723,0.166667,18.8758,0.166667,9.27903,0.173333,4.43667,0.173333,All
10.1793,0.173333,18.9464,0.173333,9.54746,0.18,4.66203,0.18,All
10.265,0.18,18.9617,0.18,10.0799,0.186667,4.81187,0.186667,All
10.3338,0.186667,19.395,0.186667,10.2183,0.193333,4.87675,0.193333,All
10.3528,0.193333,19.5825,0.193333,10.3862,0.2,4.91414,0.2,All
10.3722,0.2,19.7044,0.2,10.6272,0.206667,4.926,0.206667,All
10.4508,0.206667,19.8123,0.206667,10.8308,0.213333,4.93305,0.213333,All
10.4718,0.213333,19.8235,0.213333,11.6409,0.22,5.13185,0.22,All
10.4794,0.22,19.9351,0.22,11.6909,0.226667,5.19561,0.226667,All
10.5042,0.226667,20.0845,0.226667,12.7546,0.233333,5.30943,0.233333,All
10.539,0.233333,20.166,0.233333,13.0936,0.24,5.49786,0.24,All
10.5576,0.24,20.2566,0.24,13.4819,0.246667,5.72601,0.246667,All
10.6589,0.246667,20.3337,0.246667,13.6894,0.253333,6.0272,0.253333,All
10.8657,0.253333,20.3607,0.253333,14.9625,0.26,6.03317,0.26,All
10.8719,0.26,20.3777,0.26,15.1884,0.266667,6.22557,0.266667,All
