parameter,value,se_sa,rse_sa
Cl_pop,20.6121828418365,4.07213591026075,19.7559663695373
beta_Cl_tSCRMGDL,-0.414249105299699,0.183713828474046,44.3486361524267
V1_pop,23.5781355789846,2.73092958329861,11.5824661969147
Q_pop,23.4,,
V2_pop,13.6620053986642,4.20870295116251,30.805894364337
omega_Cl,0.224826016768027,0.0428756090060092,19.0705727132318
omega_V1,0.31394176563551,0.0929852933671796,29.6186438204392
omega_Q,0.968111585876089,0.414529620908793,42.8183720716105
omega_V2,0.76647479628293,0.212969393028371,27.7855702576497
a,1.84920651087701,0.203325861877451,10.9953031574078
