time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.63152,31.833,0.0907335,31.833,0.59088,0.43449,-0.0542646,1.27397,0.0343713,0.43449,-0.00374054,All
32.9374,0.555448,32.9374,0.0661977,32.9374,0.518634,0.481675,-0.053542,1.38694,0.0248097,0.481675,-0.00364529,All
34.0801,0.489534,34.0801,0.0454138,34.0801,0.455701,0.533984,-0.052741,1.50993,0.0157458,0.533984,-0.0035397,All
34.6997,0.455781,34.6997,0.0348594,34.6997,0.423414,0.591973,-0.051853,1.64382,0.00587807,0.591973,-0.00342264,All
35.2624,0.432662,35.2624,0.0279891,35.2624,0.401066,0.656261,-0.0508686,1.78959,-0.00486464,0.656261,-0.00329287,All
36.4858,0.38401,36.4858,0.0136333,36.4858,0.353973,0.727529,-0.0497772,1.94829,-0.01656,0.727529,-0.003149,All
37.5664,0.353657,37.5664,0.00551259,37.5664,0.324099,0.806538,-0.0485673,2.12106,-0.0292924,0.806538,-0.00298952,All
37.7516,0.349154,37.7516,0.00437365,37.7516,0.319629,0.894127,-0.0472261,2.30914,-0.0407825,0.894127,-0.00281271,All
39.0613,0.317315,39.0613,-0.00368026,39.0613,0.28802,0.991227,-0.0457392,2.51391,-0.0524616,0.991227,-0.0026167,All
40.4164,0.316938,40.4164,-9.67709e-05,40.4164,0.286075,1.09887,-0.0440908,2.73684,-0.0636599,1.09887,-0.0023994,All
40.433,0.31694,40.433,-5.04907e-05,40.433,0.286058,1.21821,-0.0422634,2.97953,-0.0734227,1.21821,-0.00215851,All
41.8186,0.317096,41.8186,0.00381183,41.8186,0.284581,1.3505,-0.0402375,3.03142,-0.0755101,1.3505,-0.00189145,All
43.2694,0.317259,43.2694,0.00785604,43.2694,0.283035,1.49717,-0.0379916,3.24374,-0.0840514,1.49717,-0.0015954,All
43.2997,0.317263,43.2997,0.00794052,43.2997,0.283003,1.65976,-0.0355019,3.53139,-0.0942158,1.65976,-0.00126719,All
44.7706,0.317429,44.7706,0.0120405,44.7706,0.281435,1.84,-0.0335059,3.84454,-0.102406,1.84,-0.00131918,All
46.1664,0.317586,46.1664,0.0159315,46.1664,0.279948,1.93144,-0.0327752,4.18546,-0.110352,1.93144,-0.00149893,All
46.3238,0.317604,46.3238,0.0163702,46.3238,0.27978,2.03982,-0.0319091,4.55661,-0.115937,2.03982,-0.00171202,All
47.9309,0.317785,47.9309,0.0208501,47.9309,0.278067,2.26135,-0.0308294,4.78887,-0.118323,2.26135,-0.00250489,All
49.0331,0.321156,49.0331,0.0251772,49.0331,0.280183,2.50692,-0.0304796,4.96068,-0.119707,2.50692,-0.00381163,All
49.5938,0.32493,49.5938,0.028201,49.5938,0.283438,2.77917,-0.0300918,5.40058,-0.121361,2.77917,-0.00526029,All
51.3143,0.333975,51.3143,0.0366546,51.3143,0.291373,3.08099,-0.0296618,5.87948,-0.120533,3.08099,-0.00686626,All
51.8998,0.335022,51.8998,0.0388497,51.8998,0.292363,3.41558,-0.0291852,6.40085,-0.118134,3.41558,-0.00864665,All
53.0946,0.335487,53.0946,0.042766,53.0946,0.292967,3.42838,-0.029167,6.54632,-0.1172,3.42838,-0.00871481,All
54.7664,0.32887,54.7664,0.0457624,54.7664,0.287528,3.7865,-0.0300603,6.96846,-0.113666,3.7865,-0.0112812,All
54.9366,0.327542,54.9366,0.0458434,54.9366,0.286406,4.19771,-0.031835,7.5864,-0.107701,4.19771,-0.0145469,All
56.8425,0.299767,56.8425,0.0423922,56.8425,0.262252,4.65357,-0.0345554,8.25914,-0.100539,4.65357,-0.0184226,All
57.6331,0.284853,57.6331,0.0398164,57.6331,0.249173,4.92533,-0.0362948,8.30377,-0.100059,4.92533,-0.0207637,All
58.8145,0.26257,58.8145,0.0359677,58.8145,0.22963,5.15894,-0.0379643,8.99153,-0.0921436,5.15894,-0.0227948,All
60.4998,0.230781,60.4998,0.0304774,60.4998,0.201752,5.7192,-0.0422099,9.78887,-0.0824586,5.7192,-0.0275277,All
60.855,0.224082,60.855,0.0293203,60.855,0.195876,6.34029,-0.0468832,10.0612,-0.0790821,6.34029,-0.0326136,All
62.9662,0.18426,62.9662,0.0224424,62.9662,0.160952,6.42228,-0.0474793,10.6569,-0.0715626,6.42228,-0.0332274,All
63.3665,0.176709,63.3665,0.0211383,63.3665,0.15433,7.02884,-0.0515448,11.6019,-0.0593199,7.02884,-0.0373509,All
65.1507,0.139594,65.1507,0.0142162,65.1507,0.121315,7.79216,-0.0552188,11.8187,-0.0564953,7.79216,-0.0410773,All
66.2332,0.114944,66.2332,0.00937007,66.2332,0.0988833,7.91923,-0.0555819,12.6307,-0.0459329,7.91923,-0.0414707,All
67.4109,0.0888131,67.4109,0.00436828,67.4109,0.0748516,8.63837,-0.0567236,13.5761,-0.0339035,8.63837,-0.0428817,All
69.0998,0.0538343,69.0998,-0.00187667,69.0998,0.0420128,9.41618,-0.055731,13.7508,-0.0316898,9.41618,-0.0424275,All
69.7496,0.0409563,69.7496,-0.00407181,69.7496,0.0297781,9.57648,-0.0554178,14.9702,-0.0171355,9.57648,-0.0422377,All
71.9665,0.000882729,71.9665,-0.0102715,71.9665,-0.00908681,10.6165,-0.0499375,15.3336,-0.0129172,10.6165,-0.0379888,All
72.1695,-0.00185121,72.1695,-0.0105676,72.1695,-0.0118559,10.9131,-0.0482112,16.2977,-0.00296008,10.9131,-0.0366343,All
