parameter,value
Cl_pop,13.5194578806294
V1_pop,24.5017894220669
beta_V1_logtCLCRMLMIN,-3.01634827837391
beta_V1_logtPROGDL,-2.15074691823963
Q_pop,23.4
beta_Q_LMP_1,0.932178100452059
beta_Q_logtAGEA,1.30776492971083
beta_Q_logtALBGDL,18.7942657271558
beta_Q_logtPROGDL,-18.1986185974411
V2_pop,3.43626766442752
beta_V2_SEXF_1,4.03059601535176
beta_V2_logtHCM,35.8620759793175
beta_V2_logtWTKG,-1.74371058024743
omega_Cl,0.260296107993187
omega_V1,0.339705530195126
omega_Q,2.27569835368909e-8
omega_V2,3.29591015779857e-8
a,1.43679667324922
b,0.0460546645122103
