parameter,value
Cl_pop,13.5237267540511
V1_pop,25.4377776177816
beta_V1_ANTU_1,-0.274059685941073
beta_V1_logtALBGDL,0.215318154275124
beta_V1_logtCLCRMLMIN,-1.40913152221852
beta_V1_logtPROGDL,-0.640229133536333
Q_pop,23.4
beta_Q_LMP_1,0.959488930510449
beta_Q_logtAGEA,1.32635246304962
beta_Q_logtALBGDL,17.6841462190238
beta_Q_logtPROGDL,-17.585631821886
V2_pop,2.49823608446147
beta_V2_SEXF_1,4.88391270297247
beta_V2_logtHCM,39.6329221857209
beta_V2_logtRAL,0.277335891715515
omega_Cl,0.260762375802097
omega_V1,0.0930111820687233
omega_Q,7.34507499030451e-8
omega_V2,7.47969760685544e-8
a,1.33465406990943
b,0.0433110527081575
