Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.22365,0.130597,0.0996114,-0.632081,0.00170035,-0.00807843,-1.93597,-0.00480058,-0.0370559,-0.451236,1.11371,0.413596,-0.632081,0.685759,0.172688,-1.93597,-0.997131,-0.349493,-0.451236,0.124637,-0.0168366,-2.22365,0.0981526,0.0285255,-1.93597,-0.0687291,-0.0995362,-0.451236,0.631122,-0.141405,-2.22365,-0.884355,-0.375546,-0.632081,-0.0873596,-0.31947
-2.16133,0.118362,0.096907,-0.618179,-0.0201604,-0.00787174,-1.89826,-0.0346274,-0.036308,-0.442287,1.087,0.406281,-0.618179,0.519423,0.169821,-1.89826,-0.825713,-0.341806,-0.442287,0.132666,-0.0166454,-2.16133,0.104116,0.0275445,-1.89826,-0.0798228,-0.0977309,-0.442287,0.748823,-0.138735,-2.16133,-0.774552,-0.365401,-0.618179,-0.159474,-0.312506
-2.09901,0.106841,0.0942025,-0.604277,-0.0358513,-0.00766505,-1.86055,-0.0552127,-0.03556,-0.433337,1.0519,0.398967,-0.604277,0.415958,0.166954,-1.86055,-0.695315,-0.33412,-0.433337,0.131088,-0.0164541,-2.09901,0.106397,0.0265636,-1.86055,-0.0863312,-0.0959257,-0.433337,0.786074,-0.136065,-2.09901,-0.66971,-0.355256,-0.604277,-0.216172,-0.305542
-2.03669,0.0955459,0.0914981,-0.590375,-0.0510165,-0.00745836,-1.82283,-0.0732803,-0.0348121,-0.424388,1.01343,0.391652,-0.590375,0.317809,0.164086,-1.82283,-0.576092,-0.326433,-0.424388,0.125661,-0.0162628,-2.03669,0.107641,0.0255826,-1.82283,-0.0915903,-0.0941205,-0.424388,0.7911,-0.133396,-2.03669,-0.566647,-0.345111,-0.590375,-0.271541,-0.298578
-1.97437,0.0855974,0.0887936,-0.576473,-0.0661817,-0.00725167,-1.78512,-0.0913479,-0.0340642,-0.415438,0.974964,0.384337,-0.576473,0.21966,0.161219,-1.78512,-0.456869,-0.318747,-0.415438,0.120235,-0.0160716,-1.97437,0.103259,0.0246016,-1.78512,-0.0968495,-0.0923153,-0.415438,0.796127,-0.130726,-1.97437,-0.475249,-0.334966,-0.576473,-0.32691,-0.291614
-1.91205,0.0768978,0.0860892,-0.562571,-0.081347,-0.00704498,-1.74741,-0.103911,-0.0333163,-0.406488,0.936496,0.377023,-0.562571,0.121511,0.158352,-1.74741,-0.362349,-0.31106,-0.406488,0.114808,-0.0158803,-1.91205,0.0946107,0.0236206,-1.74741,-0.0994405,-0.09051,-0.406488,0.801153,-0.128056,-1.91205,-0.396329,-0.324821,-0.562571,-0.38228,-0.28465
-1.84973,0.0681981,0.0833847,-0.548669,-0.0925293,-0.00683829,-1.7097,-0.107546,-0.0325684,-0.397539,0.898028,0.369708,-0.548669,0.0595616,0.155485,-1.7097,-0.308426,-0.303374,-0.397539,0.109382,-0.015689,-1.84973,0.0859619,0.0226396,-1.7097,-0.097825,-0.0887048,-0.397539,0.806179,-0.125386,-1.84973,-0.31741,-0.314676,-0.548669,-0.426061,-0.277686
-1.78741,0.0594985,0.0806803,-0.534767,-0.099142,-0.0066316,-1.67199,-0.107975,-0.0318205,-0.388589,0.852353,0.362393,-0.534767,0.0391435,0.152617,-1.67199,-0.269247,-0.295688,-0.388589,0.0944031,-0.0154978,-1.78741,0.0773131,0.0216586,-1.67199,-0.0947379,-0.0868996,-0.388589,0.731608,-0.122716,-1.78741,-0.23849,-0.304531,-0.534767,-0.456547,-0.270722
-1.72509,0.0508647,0.0779758,-0.520864,-0.105755,-0.00642491,-1.63428,-0.108404,-0.0310726,-0.379639,0.805271,0.355079,-0.520864,0.0187254,0.14975,-1.63428,-0.230067,-0.288001,-0.379639,0.0766834,-0.0153065,-1.72509,0.0685114,0.0206776,-1.63428,-0.0916508,-0.0850943,-0.379639,0.63443,-0.120046,-1.72509,-0.160355,-0.294386,-0.520864,-0.487034,-0.263758
-1.66277,0.0438593,0.0752714,-0.506962,-0.112367,-0.00621823,-1.59657,-0.108682,-0.0303247,-0.37069,0.757434,0.347764,-0.506962,-0.00169265,0.146883,-1.59657,-0.191594,-0.280315,-0.37069,0.0564331,-0.0151152,-1.66277,0.0560589,0.0196966,-1.59657,-0.0884986,-0.0832891,-0.37069,0.516566,-0.117376,-1.66277,-0.101849,-0.284241,-0.506962,-0.51752,-0.256794
