parameter,value
Cl_pop,20.6221191085543
beta_Cl_tSCRMGDL,-0.413338859484959
V1_pop,28.9481512430162
Q_pop,23.4
beta_Q_LLP_1,-3.47031029528121
beta_Q_logtIMCKGM2,-7.91629073210152
V2_pop,18.2275350103301
beta_V2_logtAGEA,-2.98145524938482
beta_V2_logtWTKG,-6.52635332245897
omega_Cl,0.227301439279154
omega_V1,0.248207293788584
omega_Q,1.5743400815885e-8
omega_V2,1.18919198824015
a,1.3354543146966
b,0.072889113976061
