parameter,value
Cl_pop,13.0876617984446
beta_Cl_SEXF_1,0.0922383751196612
V1_pop,24.539994886411
beta_V1_ANTU_1,-0.192062061994022
beta_V1_logtCLCRMLMIN,-1.32967152619558
beta_V1_logtPROGDL,-0.67951355280026
Q_pop,23.4
beta_Q_LMP_1,0.939080024485594
beta_Q_logtAGEA,1.35501197782882
beta_Q_logtALBGDL,17.8809571275577
beta_Q_logtPROGDL,-17.6094522287387
V2_pop,3.42443232204096
beta_V2_SEXF_1,4.04957473240859
beta_V2_logtHCM,31.287879349544
omega_Cl,0.25352736965746
omega_V1,0.120782900875128
omega_Q,3.21468556634409e-8
omega_V2,6.31227997243569e-8
a,1.44718098653624
b,0.0392391410498147
