pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.880165,0.451445,-2.7651,0.0487507,-1.42372,0.175676,All
-0.365767,0.807849,-2.57669,0.0609383,-1.00628,0.439191,All
0.148631,0.427685,-2.38828,0.036563,-0.588849,0.527029,All
0.663029,0.166322,-2.19987,0.0182815,-0.171415,0.322073,All
1.17743,0.0712808,-2.01146,0.036563,0.246019,0.204956,All
1.69182,0.0475205,-1.82305,0.0609383,0.663453,0.49775,All
2.20622,0.0712808,-1.63464,0.103595,1.08089,0.175676,All
2.72062,0.0712808,-1.44622,0.0975013,1.49832,0.117118,All
3.23502,0,-1.25781,0.152346,1.91576,0.146397,All
3.74942,0.0237603,-1.0694,0.164533,2.33319,0.0292794,All
,,-0.88099,0.201096,,,All
,,-0.692578,0.280316,,,All
,,-0.504167,0.298598,,,All
,,-0.315755,0.420474,,,All
,,-0.127344,0.383911,,,All
,,0.061068,0.475319,,,All
,,0.249479,0.469225,,,All
,,0.437891,0.402193,,,All
,,0.626302,0.390005,,,All
,,0.814714,0.329067,,,All
,,1.00313,0.268129,,,All
,,1.19154,0.195003,,,All
,,1.37995,0.231566,,,All
,,1.56836,0.109689,,,All
,,1.75677,0.0853137,,,All
,,1.94518,0.073126,,,All
,,2.13359,0.036563,,,All
,,2.32201,0.0304692,,,All
,,2.51042,0.00609383,,,All
,,2.69883,0.0182815,,,All
