Cl_pop,1,-0.99215,0.0034477,0.0014739,-0.0050707,0.0093668,-0.0066945,-0.013327,0.013279,-0.015771
beta_Cl_logtCLCRMLMIN,-0.99215,1,-0.001397,-0.0054172,0.0058357,-0.010034,0.0055816,0.014804,-0.013202,0.017479
V1_pop,0.0034477,-0.001397,1,-0.2096,-0.0016027,0.10623,-0.17965,0.16403,-0.0071447,0.028606
V2_pop,0.0014739,-0.0054172,-0.2096,1,-0.0037661,-0.04403,0.28558,-0.20145,-0.074543,-0.051205
omega_Cl,-0.0050707,0.0058357,-0.0016027,-0.0037661,1,-0.011303,0.0076048,-0.015767,0.0020641,-0.021854
omega_V1,0.0093668,-0.010034,0.10623,-0.04403,-0.011303,1,-0.26635,-0.32476,0.17872,-0.28167
omega_Q,-0.0066945,0.0055816,-0.17965,0.28558,0.0076048,-0.26635,1,-0.035726,-0.11224,0.0053765
omega_V2,-0.013327,0.014804,0.16403,-0.20145,-0.015767,-0.32476,-0.035726,1,-0.20804,0.3291
a,0.013279,-0.013202,-0.0071447,-0.074543,0.0020641,0.17872,-0.11224,-0.20804,1,-0.59741
b,-0.015771,0.017479,0.028606,-0.051205,-0.021854,-0.28167,0.0053765,0.3291,-0.59741,1
