Cl_pop,11.683,-1.723,0.025833,0.020478,-0.00080638,0.0030309,-0.0077785,-0.015144,0.012636,-0.0008974
beta_Cl_logtCLCRMLMIN,-1.723,0.25815,-0.0015561,-0.011188,0.00013795,-0.00048266,0.00096406,0.0025005,-0.0018675,0.00014785
V1_pop,0.025833,-0.0015561,4.8056,-1.8677,-0.00016347,0.022046,-0.13388,0.11954,-0.0043605,0.001044
V2_pop,0.020478,-0.011188,-1.8677,16.523,-0.00071226,-0.016943,0.39461,-0.27222,-0.084359,-0.003465
omega_Cl,-0.00080638,0.00013795,-0.00016347,-0.00071226,0.0021647,-4.9786e-5,0.00012028,-0.00024388,2.6737e-5,-1.6927e-5
omega_V1,0.0030309,-0.00048266,0.022046,-0.016943,-4.9786e-5,0.0089622,-0.0085716,-0.010221,0.0047104,-0.00044391
omega_Q,-0.0077785,0.00096406,-0.13388,0.39461,0.00012028,-0.0085716,0.11556,-0.0040375,-0.010622,3.0427e-5
omega_V2,-0.015144,0.0025005,0.11954,-0.27222,-0.00024388,-0.010221,-0.0040375,0.11052,-0.019255,0.0018214
a,0.012636,-0.0018675,-0.0043605,-0.084359,2.6737e-5,0.0047104,-0.010622,-0.019255,0.077511,-0.0027689
b,-0.0008974,0.00014785,0.001044,-0.003465,-1.6927e-5,-0.00044391,3.0427e-5,0.0018214,-0.0027689,0.00027714
