pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.5789,0.0111111,-3.04445,0.00111111,-1.76829,0.0111111,All
-1.57698,0.0222222,-2.68407,0.00222222,-1.76555,0.0222222,All
-1.2454,0.0333333,-2.66525,0.00333333,-1.34616,0.0333333,All
-1.2407,0.0444444,-2.65242,0.00444444,-1.3372,0.0444444,All
-1.24002,0.0555556,-2.62934,0.00555556,-1.33034,0.0555556,All
-1.11662,0.0666667,-2.40816,0.00666667,-1.20984,0.0666667,All
-1.08156,0.0777778,-2.36244,0.00777778,-1.18038,0.0777778,All
-1.05072,0.0888889,-2.3059,0.00888889,-1.11528,0.0888889,All
-1.03196,0.1,-2.22596,0.01,-1.08488,0.1,All
-1.02769,0.111111,-2.20931,0.0111111,-1.07533,0.111111,All
-1.00098,0.122222,-2.20229,0.0122222,-1.05595,0.122222,All
-0.988087,0.133333,-2.14412,0.0133333,-1.04125,0.133333,All
-0.980611,0.144444,-2.13404,0.0144444,-1.00447,0.144444,All
-0.96638,0.155556,-2.11972,0.0155556,-0.993125,0.155556,All
-0.931266,0.166667,-2.11748,0.0166667,-0.951855,0.166667,All
-0.903314,0.177778,-2.09328,0.0177778,-0.946782,0.177778,All
-0.898758,0.188889,-2.04739,0.0188889,-0.920483,0.188889,All
-0.88841,0.2,-1.971,0.02,-0.887771,0.2,All
-0.871368,0.211111,-1.96825,0.0211111,-0.871217,0.211111,All
-0.828158,0.222222,-1.92046,0.0222222,-0.857495,0.222222,All
-0.81282,0.233333,-1.91588,0.0233333,-0.822732,0.233333,All
-0.789063,0.244444,-1.91355,0.0244444,-0.781932,0.244444,All
-0.779862,0.255556,-1.86406,0.0255556,-0.743699,0.255556,All
-0.777895,0.266667,-1.85212,0.0266667,-0.739525,0.266667,All
-0.771887,0.277778,-1.83116,0.0277778,-0.731523,0.277778,All
-0.760753,0.288889,-1.81778,0.0288889,-0.723359,0.288889,All
-0.725584,0.3,-1.81476,0.03,-0.708389,0.3,All
-0.720448,0.311111,-1.78682,0.0311111,-0.685287,0.311111,All
-0.713092,0.322222,-1.78541,0.0322222,-0.653686,0.322222,All
-0.693939,0.333333,-1.78078,0.0333333,-0.652983,0.333333,All
-0.648132,0.344444,-1.76446,0.0344444,-0.593294,0.344444,All
-0.634404,0.355556,-1.72235,0.0355556,-0.576129,0.355556,All
-0.614371,0.366667,-1.7109,0.0366667,-0.548286,0.366667,All
-0.586334,0.377778,-1.70229,0.0377778,-0.539405,0.377778,All
-0.561999,0.388889,-1.69199,0.0388889,-0.528361,0.388889,All
-0.54551,0.4,-1.67534,0.04,-0.469063,0.4,All
-0.503513,0.411111,-1.60859,0.0411111,-0.425954,0.411111,All
-0.493954,0.422222,-1.59912,0.0422222,-0.422806,0.422222,All
-0.485575,0.433333,-1.59422,0.0433333,-0.420098,0.433333,All
-0.460703,0.444444,-1.59161,0.0444444,-0.394263,0.444444,All
-0.418214,0.455556,-1.57668,0.0455556,-0.342251,0.455556,All
-0.400265,0.466667,-1.57663,0.0466667,-0.317671,0.466667,All
-0.363282,0.477778,-1.55602,0.0477778,-0.306697,0.477778,All
-0.360256,0.488889,-1.55462,0.0488889,-0.29934,0.488889,All
-0.330852,0.5,-1.54777,0.05,-0.217535,0.5,All
-0.252581,0.511111,-1.54481,0.0511111,-0.19406,0.511111,All
