parameter,value,se_sa,rse_sa
Cl_pop,13.5043536781351,0.916747452517457,6.78853260487216
V1_pop,23.6340602005164,2.9892902065378,12.6482296362793
Q_pop,28.0369556850765,15.0314612980588,53.6130294133884
V2_pop,13.0014393649577,3.85064763855913,29.6170872352613
omega_Cl,0.258968203272463,0.0487567796019826,18.8273228086945
omega_V1,0.248171824307775,0.0855931512243825,34.4894717452826
omega_Q,0.988021185554244,0.294438065956389,29.8007846654847
omega_V2,0.881463213161908,0.263386844782685,29.8806394696708
a,1.53423988921794,0.264965093103443,17.2701215087366
b,0.0443966554889773,0.01598401337954,36.0027421063474
