Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.54342,2.81244e-05,6.38721e-06,5.74692,3.46057e-05,1.62724e-05,0.00875278,0.1326,0.00080948,0.830936,2.22045e-16,2.22045e-16,All
4.0077,0.000138769,3.96027e-05,6.74331,0.000163761,0.00010234,284.178,0.000318953,0.840065,1.47343,2.22045e-16,0.0666667,All
4.47199,0.000486794,0.000171423,7.73971,0.0005185,0.000417284,568.347,0.000118389,0.894676,2.11592,2.22045e-16,0.0666667,All
4.93627,0.00132509,0.000567118,8.73611,0.00124699,0.00126009,852.516,6.44469e-05,0.919414,2.7584,2.22045e-16,0.0666667,All
5.40055,0.00297488,0.00152745,9.73251,0.00246889,0.00306687,1136.69,4.13417e-05,0.934059,3.40089,2.22045e-16,0.0666667,All
5.86483,0.00575456,0.00350477,10.7289,0.00424399,0.00636456,1420.85,2.90906e-05,0.943905,4.04338,2.22045e-16,0.133333,All
6.32911,0.00990292,0.00708346,11.7253,0.00656752,0.011707,1705.02,2.17297e-05,0.951046,4.68587,2.22045e-16,0.133333,All
6.7934,0.015525,0.0129292,12.7217,0.0093814,0.0196156,1989.19,1.69254e-05,0.956494,5.32836,2.22045e-16,0.133333,All
7.25768,0.0225706,0.0217205,13.7181,0.0125895,0.0305335,2273.36,1.3599e-05,0.960804,5.97085,2.22045e-16,0.2,All
7.72196,0.0308406,0.0340775,14.7145,0.0160714,0.044795,2557.53,1.11915e-05,0.964309,6.61334,2.22045e-16,0.266667,All
8.18624,0.0400142,0.0504982,15.7109,0.0196934,0.0626072,2841.7,9.38774e-06,0.967221,7.25583,2.22045e-16,0.266667,All
8.65053,0.0496864,0.0713107,16.7073,0.0233181,0.0840409,3125.87,7.99835e-06,0.969683,7.89832,2.22045e-16,0.266667,All
