Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.54342,0,5.74692,0,0.00875278,0.00666667,0.830936,0,All
8.23013,0.00666667,17.8234,0.00666667,0.0366305,0.0133333,0.831223,0.00666667,All
8.52716,0.0133333,18.0127,0.0133333,0.0513308,0.02,0.831223,0.0133333,All
8.54064,0.02,18.0784,0.02,0.0827622,0.0266667,0.831223,0.02,All
8.61551,0.0266667,18.3651,0.0266667,0.136413,0.0333333,0.831223,0.0266667,All
8.68952,0.0333333,18.9614,0.0333333,0.139475,0.04,0.831223,0.0333333,All
8.79338,0.04,18.9993,0.04,0.179762,0.0466667,0.831223,0.04,All
8.79827,0.0466667,19.1353,0.0466667,0.182379,0.0533333,0.831223,0.0466667,All
8.84745,0.0533333,19.4887,0.0533333,0.189762,0.06,0.831223,0.0533333,All
8.90459,0.06,19.5963,0.06,0.191892,0.0666667,0.831223,0.06,All
9.02126,0.0666667,19.6009,0.0666667,0.226714,0.0733333,0.831223,0.0666667,All
9.60475,0.0733333,19.6927,0.0733333,0.278669,0.08,3.63044,0.0733333,All
9.65742,0.08,19.7522,0.08,0.340106,0.0866667,3.63044,0.08,All
9.69605,0.0866667,19.8616,0.0866667,0.342234,0.0933333,3.63044,0.0866667,All
9.74148,0.0933333,19.9054,0.0933333,0.493168,0.1,3.63044,0.0933333,All
9.878,0.1,19.965,0.1,0.585142,0.106667,3.63044,0.1,All
9.88442,0.106667,20.7757,0.106667,0.662466,0.113333,3.63044,0.106667,All
9.91303,0.113333,20.8169,0.113333,0.719517,0.12,3.63044,0.113333,All
9.95275,0.12,20.8552,0.12,0.720904,0.126667,3.63044,0.12,All
9.98672,0.126667,21.2004,0.126667,0.769921,0.133333,3.63044,0.126667,All
10.0105,0.133333,21.321,0.133333,0.865686,0.14,3.63044,0.133333,All
10.0413,0.14,21.4851,0.14,0.869914,0.146667,5.43795,0.14,All
10.1051,0.146667,21.5754,0.146667,0.897676,0.153333,5.43795,0.146667,All
10.1139,0.153333,21.63,0.153333,0.970223,0.16,5.43795,0.153333,All
10.1466,0.16,21.6735,0.16,0.983076,0.166667,5.43795,0.16,All
10.1636,0.166667,21.7554,0.166667,0.999247,0.173333,5.43795,0.166667,All
10.2144,0.173333,21.8612,0.173333,1.03443,0.18,5.43795,0.173333,All
10.2152,0.18,21.9089,0.18,1.1382,0.186667,5.43795,0.18,All
10.2871,0.186667,22.0797,0.186667,1.36573,0.193333,5.43795,0.186667,All
10.3268,0.193333,22.144,0.193333,1.3949,0.2,5.43795,0.193333,All
10.3375,0.2,22.1823,0.2,1.50874,0.206667,5.43795,0.2,All
10.364,0.206667,22.2533,0.206667,1.60567,0.213333,6.24439,0.206667,All
10.4373,0.213333,22.2711,0.213333,1.9223,0.22,6.24439,0.213333,All
10.5257,0.22,22.3755,0.22,1.94576,0.226667,6.24439,0.22,All
10.6669,0.226667,22.5439,0.226667,1.95468,0.233333,6.24439,0.226667,All
10.7018,0.233333,22.6504,0.233333,1.99803,0.24,6.24439,0.233333,All
10.7516,0.24,23.0469,0.24,2.15923,0.246667,6.24439,0.24,All
10.7742,0.246667,23.0683,0.246667,2.23921,0.253333,6.24439,0.246667,All
10.7967,0.253333,23.1949,0.253333,2.29143,0.26,6.24439,0.253333,All
10.9207,0.26,23.2761,0.26,2.48297,0.266667,6.24439,0.26,All
10.9842,0.266667,23.3487,0.266667,2.54934,0.273333,6.24439,0.266667,All
10.9886,0.273333,23.4791,0.273333,2.71506,0.28,11.0691,0.273333,All
11.0002,0.28,23.5441,0.28,3.14485,0.286667,11.0691,0.28,All
11.1357,0.286667,23.8031,0.286667,3.22132,0.293333,11.0691,0.286667,All
11.2199,0.293333,23.8073,0.293333,3.23921,0.3,11.0691,0.293333,All
11.2478,0.3,23.8759,0.3,3.44961,0.306667,11.0691,0.3,All
11.3306,0.306667,23.9046,0.306667,3.86456,0.313333,11.0691,0.306667,All
11.4787,0.313333,24.0407,0.313333,3.95147,0.32,11.0691,0.313333,All
11.5707,0.32,24.2483,0.32,4.03738,0.326667,11.0691,0.32,All
11.6044,0.326667,24.2606,0.326667,4.0791,0.333333,11.0691,0.326667,All
11.7815,0.333333,24.3798,0.333333,4.12671,0.34,11.0691,0.333333,All
11.792,0.34,24.4383,0.34,4.25717,0.346667,14.9212,0.34,All
11.8497,0.346667,24.4608,0.346667,4.38356,0.353333,14.9212,0.346667,All
11.8533,0.353333,25.3193,0.353333,4.54245,0.36,14.9212,0.353333,All
11.8762,0.36,25.3863,0.36,4.6532,0.366667,14.9212,0.36,All
11.9004,0.366667,25.4062,0.366667,5.21846,0.373333,14.9212,0.366667,All
11.9625,0.373333,25.5874,0.373333,5.59654,0.38,14.9212,0.373333,All
11.9771,0.38,25.9007,0.38,5.74302,0.386667,14.9212,0.38,All
11.9775,0.386667,25.9193,0.386667,5.75051,0.393333,14.9212,0.386667,All
12.006,0.393333,25.9895,0.393333,5.95009,0.4,14.9212,0.393333,All
12.125,0.4,26.0057,0.4,6.06958,0.406667,14.9212,0.4,All
12.1538,0.406667,26.4787,0.406667,6.21039,0.413333,17.3816,0.406667,All
12.1816,0.413333,26.7519,0.413333,6.61993,0.42,17.3816,0.413333,All
12.2041,0.42,26.7844,0.42,7.26823,0.426667,17.3816,0.42,All
12.2124,0.426667,27.1154,0.426667,7.31035,0.433333,17.3816,0.426667,All
12.555,0.433333,27.2292,0.433333,7.65347,0.44,17.3816,0.433333,All
12.6811,0.44,27.2375,0.44,8.03777,0.446667,17.3816,0.44,All
12.9387,0.446667,27.263,0.446667,8.18839,0.453333,17.3816,0.446667,All
13.0582,0.453333,27.3603,0.453333,8.75329,0.46,17.3816,0.453333,All
13.0659,0.46,27.4397,0.46,9.15393,0.466667,17.3816,0.46,All
13.1987,0.466667,27.4623,0.466667,10.394,0.473333,17.3816,0.466667,All
13.2316,0.473333,27.539,0.473333,11.1243,0.48,23.7507,0.473333,All
13.3087,0.48,27.7071,0.48,11.4873,0.486667,23.7507,0.48,All
13.7812,0.486667,27.8743,0.486667,11.5691,0.493333,23.7507,0.486667,All
13.8964,0.493333,28.0279,0.493333,12.3409,0.5,23.7507,0.493333,All
14.2102,0.5,28.3985,0.5,13.8632,0.506667,23.7507,0.5,All
14.2422,0.506667,28.5436,0.506667,14.0019,0.513333,23.7507,0.506667,All
14.2869,0.513333,28.8479,0.513333,14.2513,0.52,23.7507,0.513333,All
14.3331,0.52,28.892,0.52,14.7038,0.526667,23.7507,0.52,All
14.3636,0.526667,28.9856,0.526667,15.6971,0.533333,23.7507,0.526667,All
14.3915,0.533333,29.1298,0.533333,17.3696,0.54,23.7507,0.533333,All
14.5607,0.54,29.2323,0.54,17.6641,0.546667,23.7507,0.54,All
14.5994,0.546667,29.6136,0.546667,19.3221,0.553333,23.7507,0.546667,All
14.6676,0.553333,29.75,0.553333,19.5218,0.56,23.7507,0.553333,All
14.6699,0.56,29.7841,0.56,20.085,0.566667,23.7507,0.56,All
14.6833,0.566667,29.7938,0.566667,21.0053,0.573333,23.7507,0.566667,All
14.6834,0.573333,29.8602,0.573333,21.2515,0.58,23.7507,0.573333,All
14.8977,0.58,29.9416,0.58,22.2176,0.586667,23.7507,0.58,All
14.9229,0.586667,30.1921,0.586667,23.0545,0.593333,23.7507,0.586667,All
14.935,0.593333,30.3975,0.593333,23.6545,0.6,23.7507,0.593333,All
15.0068,0.6,30.4543,0.6,24.6554,0.606667,23.7507,0.6,All
15.1485,0.606667,30.5651,0.606667,25.6824,0.613333,23.7507,0.606667,All
15.167,0.613333,30.6482,0.613333,25.6886,0.62,23.7507,0.613333,All
15.3503,0.62,30.864,0.62,25.9668,0.626667,23.7507,0.62,All
15.3573,0.626667,30.8696,0.626667,26.5342,0.633333,23.7507,0.626667,All
15.4121,0.633333,31.1266,0.633333,28.1373,0.64,23.7507,0.633333,All
15.5733,0.64,31.2379,0.64,29.6832,0.646667,23.7507,0.64,All
15.621,0.646667,31.2657,0.646667,31.2441,0.653333,23.7507,0.646667,All
15.677,0.653333,31.305,0.653333,31.8347,0.66,23.7507,0.653333,All
15.7327,0.66,31.4533,0.66,34.0055,0.666667,23.7507,0.66,All
15.7814,0.666667,31.5458,0.666667,35.0158,0.673333,23.7507,0.666667,All
15.8134,0.673333,31.6423,0.673333,35.114,0.68,45.6919,0.673333,All
