time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.615692,31.833,0.249753,31.833,0.610523,3.14356,0.130948,1.00488,-0.0157585,3.14356,0.0911524,All
32.9374,0.516396,32.9374,0.23777,32.9374,0.516504,3.34521,0.100012,1.09573,-0.0218647,3.34521,0.0660669,All
34.0801,0.432379,34.0801,0.226802,34.0801,0.436489,3.55979,0.0674645,1.19479,-0.028523,3.55979,0.0396566,All
34.6997,0.389731,34.6997,0.221077,34.6997,0.395785,3.78814,0.0328289,1.30281,-0.0341052,3.78814,0.0115522,All
35.2624,0.361998,35.2624,0.216731,35.2624,0.368975,4.03113,-0.00313426,1.42059,-0.0400369,4.03113,-0.0176699,All
36.4858,0.304057,36.4858,0.207465,36.4858,0.312862,4.28971,-0.0323056,1.54903,-0.0465049,4.28971,-0.0417879,All
37.5664,0.271238,37.5664,0.200737,37.5664,0.280289,4.48842,-0.0528644,1.68907,-0.0535577,4.48842,-0.0588885,All
37.7516,0.266632,37.7516,0.199665,37.7516,0.275648,4.56488,-0.0600547,1.84178,-0.0612481,4.56488,-0.0649117,All
39.0613,0.234057,39.0613,0.192082,39.0613,0.242833,4.85771,-0.0842064,2.00829,-0.0696338,4.85771,-0.0853509,All
40.4164,0.246946,40.4164,0.188345,40.4164,0.252445,5.16931,-0.105963,2.18986,-0.0787777,5.16931,-0.104026,All
40.433,0.247113,40.433,0.1883,40.433,0.252572,5.5009,-0.120628,2.38784,-0.0884613,5.5009,-0.117213,All
41.8186,0.261067,41.8186,0.184547,41.8186,0.263125,5.83329,-0.134549,2.50746,-0.0925928,5.83329,-0.129815,All
43.2694,0.275678,43.2694,0.180617,43.2694,0.274176,5.85377,-0.135407,2.60372,-0.0956798,5.85377,-0.130591,All
43.2997,0.275983,43.2997,0.180535,43.2997,0.274407,6.22927,-0.146808,2.83912,-0.102734,6.22927,-0.141336,All
44.7706,0.290795,44.7706,0.176551,44.7706,0.28561,6.62885,-0.15191,3.09581,-0.109252,6.62885,-0.147088,All
46.1664,0.304853,46.1664,0.172771,46.1664,0.296242,7.05407,-0.155887,3.37569,-0.114848,7.05407,-0.151994,All
46.3238,0.306438,46.3238,0.172344,46.3238,0.297441,7.17816,-0.155166,3.68089,-0.118917,7.17816,-0.151796,All
47.9309,0.322622,47.9309,0.167991,47.9309,0.309682,7.50656,-0.152301,4.01005,-0.122787,7.50656,-0.150405,All
49.0331,0.338021,49.0331,0.16557,49.0331,0.322297,7.98808,-0.1481,4.01367,-0.122813,7.98808,-0.148366,All
49.5938,0.348438,49.5938,0.164758,49.5938,0.33134,8.50049,-0.141338,4.37654,-0.12431,8.50049,-0.143761,All
51.3143,0.376242,51.3143,0.162184,51.3143,0.35551,8.52302,-0.141,4.77222,-0.124158,8.52302,-0.143511,All
51.8998,0.382475,51.8998,0.161196,51.8998,0.360903,9.04577,-0.132649,5.20367,-0.122424,9.04577,-0.136835,All
53.0946,0.39255,53.0946,0.159079,53.0946,0.369582,9.62602,-0.122524,5.51263,-0.119243,9.62602,-0.127899,All
54.7664,0.39535,54.7664,0.155598,54.7664,0.371689,9.86789,-0.118168,5.67413,-0.117366,9.86789,-0.123926,All
54.9366,0.394621,54.9366,0.155194,54.9366,0.371002,10.2435,-0.111155,6.18712,-0.111261,10.2435,-0.11723,All
56.8425,0.367265,56.8425,0.149315,56.8425,0.346077,10.9006,-0.0981712,6.74649,-0.101635,10.9006,-0.103992,All
57.6331,0.350895,57.6331,0.146504,57.6331,0.331227,11.2128,-0.0920026,7.01522,-0.09701,11.2128,-0.0977023,All
58.8145,0.326435,58.8145,0.142304,58.8145,0.309038,11.5998,-0.0843546,7.35643,-0.0910566,11.5998,-0.0899044,All
60.4998,0.291542,60.4998,0.136313,60.4998,0.277384,12.3439,-0.0696516,8.02152,-0.0782706,12.3439,-0.0749135,All
60.855,0.284189,60.855,0.13505,60.855,0.270713,12.5576,-0.065405,8.51781,-0.068482,12.5576,-0.070503,All
62.9662,0.240477,62.9662,0.127544,62.9662,0.231059,13.1357,-0.0539369,8.74674,-0.0639668,13.1357,-0.0580308,All
63.3665,0.232189,63.3665,0.126121,63.3665,0.22354,13.9025,-0.0390509,9.53752,-0.048106,13.9025,-0.0416909,All
65.1507,0.190882,65.1507,0.119001,65.1507,0.185967,13.9783,-0.0376328,10.0204,-0.038371,13.9783,-0.0401173,All
66.2332,0.163615,66.2332,0.113947,66.2332,0.161014,14.875,-0.0214293,10.3998,-0.0307295,14.875,-0.0220851,All
67.4109,0.135468,67.4109,0.108263,67.4109,0.135139,15.2474,-0.0150089,11.34,-0.0119224,15.2474,-0.014911,All
69.0998,0.0999851,69.0998,0.0997331,69.0998,0.102181,15.8292,-0.00582352,11.523,-0.00831521,15.8292,-0.00464692,All
69.7496,0.0873906,69.7496,0.096389,69.7496,0.0904015,16.5922,0.0047038,12.3653,0.00791889,16.5922,0.00703231,All
