parameter,value,se_sa,rse_sa
Cl_pop,17.7765395520268,7.00640187137936e-6,3.94137557024169e-5
beta_Cl_tSCRMGDL,-0.332028125159901,4.65599856152881e-7,0.000140229041117722
V1_pop,19.545370875006,0.824166032564177,4.21668147324897
Q_pop,23.4,,
V2_pop,36.3327615930768,14.9141272589243,41.0487026171064
omega_Cl,4.57338092645364e-8,5.6500869387876e-8,123.54288937766
omega_V1,0.0784964124993363,0.0630942728629224,80.3785432403753
omega_Q,2.26471043898893,0.755550561190429,33.3619057069274
omega_V2,1.32830511640565,0.319892243548317,24.0827381899977
a,0.00551407958765817,0.000494119690878919,8.96105475127485
b,1.41824440581964e-12,0.00281863344362451,198741023201.537
