time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.74528,31.833,0.0701203,31.833,0.738266,3.35233,-0.113286,0.919865,0.0460868,3.35233,-0.0954272,All
32.9374,0.66795,32.9374,0.0337619,32.9374,0.651266,3.55796,-0.0679264,1.00859,0.0459516,3.55796,-0.0497034,All
34.0801,0.598032,34.0801,0.00315872,34.0801,0.573299,3.7762,-0.0313724,1.10587,0.0458033,3.7762,-0.0131031,All
34.6997,0.561691,34.6997,-0.0123448,34.6997,0.532899,4.00783,0.00722373,1.21254,0.0455308,4.00783,0.0255365,All
35.2624,0.534751,35.2624,-0.0222792,35.2624,0.50343,4.25367,0.0431741,1.3295,0.0451593,4.25367,0.061389,All
36.4858,0.477479,36.4858,-0.042991,36.4858,0.440907,4.51459,0.066952,1.45773,0.0445971,4.51459,0.0846591,All
37.5664,0.437351,37.5664,-0.0543061,37.5664,0.398093,4.6008,0.0747252,1.59834,0.043904,4.6008,0.0922622,All
37.7516,0.431054,37.7516,-0.0558583,37.7516,0.391444,4.79152,0.0877912,1.7525,0.0429574,4.79152,0.104845,All
39.0613,0.386521,39.0613,-0.0668346,39.0613,0.344422,5.08543,0.0960726,1.92154,0.0417939,5.08543,0.112074,All
40.4164,0.371227,40.4164,-0.0597324,40.4164,0.331756,5.39736,0.104862,2.10688,0.0402638,5.39736,0.119747,All
40.433,0.371046,40.433,-0.0596417,40.433,0.331608,5.72844,0.10518,2.3101,0.0384252,5.72844,0.118697,All
41.8186,0.355921,41.8186,-0.0520728,41.8186,0.319256,5.84928,0.100814,2.53292,0.0362397,5.84928,0.113739,All
43.2694,0.340084,43.2694,-0.0441474,43.2694,0.306323,6.07982,0.0924832,2.73922,0.0338575,6.07982,0.104279,All
43.2997,0.339753,43.2997,-0.0439819,43.2997,0.306053,6.45275,0.0790072,2.77723,0.0333705,6.45275,0.0889778,All
44.7706,0.323698,44.7706,-0.0359471,44.7706,0.292942,6.84856,0.0630524,3.04511,0.0299381,6.84856,0.0711015,All
46.1664,0.308461,46.1664,-0.028322,46.1664,0.280499,7.09775,0.0474112,3.33882,0.0261746,7.09775,0.0543046,All
46.3238,0.306743,46.3238,-0.0274623,46.3238,0.279096,7.26865,0.036684,3.66087,0.0217935,7.26865,0.0427849,All
47.9309,0.2892,47.9309,-0.0186831,47.9309,0.26477,7.71451,0.00869819,4.01397,0.0165326,7.71451,0.0127313,All
49.0331,0.281912,49.0331,-0.0106235,49.0331,0.26028,8.18772,-0.019759,4.40114,0.0105053,8.18772,-0.0177467,All
49.5938,0.281896,49.5938,-0.00515015,49.5938,0.262092,8.34623,-0.0280679,4.55857,0.00803005,8.34623,-0.0265921,All
51.3143,0.282023,51.3143,0.0105133,51.3143,0.267536,8.68995,-0.0286181,4.82565,0.00378407,8.68995,-0.0270739,All
51.8998,0.281702,51.8998,0.0148761,51.8998,0.268768,9.22299,-0.0272575,5.29111,-0.00361488,9.22299,-0.0254518,All
53.0946,0.280683,53.0946,0.0229758,53.0946,0.270703,9.5947,-0.0263087,5.80146,-0.0114428,9.5947,-0.0243206,All
54.7664,0.276772,54.7664,0.0307142,54.7664,0.269955,9.78873,-0.0258135,6.36103,-0.0195274,9.78873,-0.0237301,All
54.9366,0.276136,54.9366,0.0311771,54.9366,0.269553,10.3892,-0.0242808,6.37792,-0.0197577,10.3892,-0.0219029,All
56.8425,0.263153,56.8425,0.030113,56.8425,0.257436,10.8432,-0.0231219,6.97458,-0.0269765,10.8432,-0.0205212,All
57.6331,0.256186,57.6331,0.0280335,57.6331,0.250366,11.0264,-0.0226542,7.64731,-0.0344248,11.0264,-0.0199635,All
58.8145,0.245776,58.8145,0.0249265,58.8145,0.239802,11.7028,-0.0209277,8.19727,-0.039303,11.7028,-0.0179052,All
60.4998,0.230927,60.4998,0.0204941,60.4998,0.224732,12.0917,-0.0199352,8.38493,-0.0408896,12.0917,-0.0167218,All
60.855,0.227797,60.855,0.01956,60.855,0.221556,12.4206,-0.0190954,9.1937,-0.0457536,12.4206,-0.0157207,All
62.9662,0.209195,62.9662,0.0140074,62.9662,0.202677,13.1825,-0.0171507,10.0166,-0.0497936,13.1825,-0.0134021,All
63.3665,0.205668,63.3665,0.0129546,63.3665,0.199097,13.3401,-0.0167484,10.0805,-0.0500199,13.3401,-0.0129225,All
65.1507,0.187226,65.1507,0.00674942,65.1507,0.179929,13.9911,-0.0150867,11.0528,-0.0525599,13.9911,-0.0109413,All
66.2332,0.173651,66.2332,0.00215441,66.2332,0.165594,14.5886,-0.0135616,11.836,-0.053183,14.5886,-0.0091231,All
67.4109,0.158476,67.4109,-0.00240735,67.4109,0.149674,14.8493,-0.0128961,12.1189,-0.0531334,14.8493,-0.00832963,All
69.0998,0.136,69.0998,-0.00749874,69.0998,0.126423,15.7602,-0.0105711,13.2878,-0.0515982,15.7602,-0.00555771,All
69.7496,0.127225,69.7496,-0.0091381,69.7496,0.117415,15.8371,-0.0103748,13.6553,-0.0505075,15.8371,-0.00532373,All
71.9665,0.0967472,71.9665,-0.0127994,71.9665,0.0865246,16.7269,-0.00389801,14.5695,-0.0477946,16.7269,0.00162438,All
72.1695,0.0939582,72.1695,-0.0127527,72.1695,0.0837684,17.0856,0.00242469,15.4747,-0.0445948,17.0856,0.00809358,All
74.6732,0.0595483,74.6732,-0.0121768,74.6732,0.0497635,17.7529,0.00510864,15.9748,-0.0424417,17.7529,0.00978867,All
74.8332,0.0573497,74.8332,-0.01214,74.8332,0.0475909,18.334,0.0057186,17.294,-0.0362346,18.334,0.00930093,All
77.2639,0.0239445,77.2639,-0.0115809,77.2639,0.0145789,18.8419,0.00625172,17.5156,-0.0351463,18.8419,0.00887464,All
77.6999,0.0179522,77.6999,-0.0114806,77.6999,0.00865717,19.5825,0.00702912,19.1134,-0.0267852,19.5825,0.00825302,All
79.9444,-0.0128945,79.9444,-0.0109644,79.9444,-0.0218264,19.9977,0.00746491,19.205,-0.0262992,19.9977,0.00790455,All
80.5666,-0.0214453,80.5666,-0.0108213,80.5666,-0.0302766,20.831,0.00833963,20.9327,-0.0169132,20.831,0.00720511,All
82.7179,-0.0489681,82.7179,-0.00755121,82.7179,-0.0570315,21.2243,0.00875252,21.0575,-0.0162223,21.2243,0.00687495,All
83.4332,-0.0577898,83.4332,-0.00633727,83.4332,-0.0655896,22.0795,0.00965015,22.7521,-0.0068874,22.0795,0.00615719,All
85.5876,-0.0831885,85.5876,-0.00242683,85.5876,-0.0901986,22.5262,0.0101191,23.0886,-0.0050609,22.5262,0.0057822,All
86.2999,-0.091229,86.2999,-0.00107086,86.2999,-0.0979802,23.3279,0.0109607,24.5714,0.00272759,23.3279,0.00510928,All
88.5569,-0.115566,88.5569,0.00336494,88.5569,-0.121506,23.908,0.0115695,25.3155,0.006263,23.908,0.00462242,All
89.1666,-0.121845,89.1666,0.00458576,89.1666,-0.127569,24.5764,0.0122712,26.3908,0.0113455,24.5764,0.00406137,All
91.6292,-0.14616,91.6292,0.00952005,91.6292,-0.151022,25.3745,0.0131089,27.7573,0.0169702,25.3745,0.0033915,All
92.0333,-0.149923,92.0333,0.0103145,92.0333,-0.154646,25.8249,0.0135817,28.2101,0.0187383,25.8249,0.00301345,All
94.8081,-0.17508,94.8081,0.015636,94.8081,-0.178864,26.9309,0.0147427,30.0295,0.0241211,26.9309,0.00208508,All
94.9,-0.175888,94.9,0.0158072,94.9,-0.179641,27.0734,0.0148922,30.4347,0.0250156,27.0734,0.00196554,All
97.7666,-0.200209,97.7666,0.020835,97.7666,-0.203026,28.3218,0.0160307,31.8489,0.0273271,28.3218,0.00074213,All
98.0973,-0.202902,98.0973,0.0213649,98.0973,-0.205613,28.5829,0.0144839,33.3702,0.0285913,28.5829,-0.00133491,All
100.633,-0.222859,100.633,0.0249433,100.633,-0.224783,29.5703,0.00878988,33.6682,0.0287478,29.5703,-0.00886367,All
101.501,-0.229553,101.501,0.0260614,101.501,-0.231213,30.3361,0.00502008,35.4876,0.0284002,30.3361,-0.0136288,All
103.5,-0.244426,103.5,0.0279728,103.5,-0.245501,30.8188,0.00264958,36.5889,0.0274038,30.8188,-0.0166232,All
105.022,-0.25544,105.022,0.0268771,105.022,-0.256145,32.0673,-0.00348238,37.3069,0.0267544,32.0673,-0.0243692,All
106.367,-0.265068,106.367,0.0250585,106.367,-0.265473,32.197,-0.0041194,39.1263,0.0238516,32.197,-0.0251739,All
108.665,-0.281528,108.665,0.0219497,108.665,-0.281418,33.3157,-0.00789358,40.1181,0.0218386,33.3157,-0.0300475,All
109.233,-0.285595,109.233,0.0211816,109.233,-0.285358,34.1719,-0.00799108,40.9456,0.0200104,34.1719,-0.0304236,All
112.1,-0.306121,112.1,0.0173048,112.1,-0.305242,34.5642,-0.00803575,42.765,0.0155512,34.5642,-0.0305959,All
112.435,-0.308522,112.435,0.0168513,112.435,-0.307568,35.8127,-0.00817793,43.9877,0.0123078,35.8127,-0.0311442,All
114.967,-0.326647,114.967,0.0134279,114.967,-0.325127,36.268,-0.00822978,44.5843,0.010675,36.268,-0.0313442,All
116.336,-0.336452,116.336,0.011576,116.336,-0.334626,37.0612,-0.0083201,46.4037,0.00563638,37.0612,-0.0316926,All
117.833,-0.347173,117.833,0.00955104,117.833,-0.345012,38.3096,-0.00846228,48.223,0.00094459,38.3096,-0.032241,All
120.372,-0.365351,120.372,0.00611773,120.372,-0.362622,38.4927,-0.00848313,48.2305,0.000925963,38.4927,-0.0323214,All
120.7,-0.367761,120.7,0.00534832,120.7,-0.364967,39.5581,-0.00860446,50.0424,-0.00358406,39.5581,-0.0327894,All
123.567,-0.390311,123.567,-0.00790843,123.567,-0.387119,40.8066,-0.00874663,51.8617,-0.00792282,40.8066,-0.0333378,All
124.548,-0.398328,124.548,-0.0131726,124.548,-0.395018,40.8538,-0.00875201,52.8826,-0.0098392,40.8538,-0.0333585,All
126.433,-0.413972,126.433,-0.0237728,126.433,-0.410448,42.0551,-0.00888881,53.6811,-0.0111524,42.0551,-0.0338861,All
128.869,-0.434708,128.869,-0.0384379,128.869,-0.430935,43.3035,-0.00342209,55.5004,-0.0135356,43.3035,-0.0285924,All
129.3,-0.43847,129.3,-0.041167,129.3,-0.434656,43.3598,-0.00310155,57.3198,-0.0152499,43.3598,-0.0282766,All
132.167,-0.463961,132.167,-0.0597365,132.167,-0.459894,44.552,0.00568412,57.9833,-0.0157758,44.552,-0.019651,All
133.34,-0.474591,133.34,-0.0674583,133.34,-0.470424,45.8005,0.011913,59.1391,-0.0162787,45.8005,-0.0136228,All
135.033,-0.490251,135.033,-0.0785881,135.033,-0.485946,46.0195,0.0125446,60.9585,-0.0159559,46.0195,-0.0130263,All
137.9,-0.518813,137.9,-0.083566,137.9,-0.51402,47.049,0.0155142,62.7778,-0.0156331,47.049,-0.0102214,All
137.966,-0.519486,137.966,-0.0835572,137.966,-0.51468,48.2974,0.0191155,63.5761,-0.0154915,48.2974,-0.00682002,All
140.767,-0.548148,140.767,-0.0831836,140.767,-0.54277,48.8423,0.0206871,64.5972,-0.015181,48.8423,-0.00533564,All
142.752,-0.568465,142.752,-0.0829188,142.752,-0.562682,49.5459,0.0227168,66.4165,-0.0134765,49.5459,-0.00341861,All
143.634,-0.577482,143.634,-0.0828012,143.634,-0.571519,50.7944,0.026318,68.2359,-0.011083,50.7944,-1.72087e-05,All
146.5,-0.606816,146.5,-0.0824188,146.5,-0.600269,51.8383,0.0293291,69.7083,-0.00880057,51.8383,0.00282673,All
147.705,-0.619144,147.705,-0.0822581,147.705,-0.612351,52.0429,0.0299193,70.0553,-0.00826033,52.0429,0.0033842,All
149.367,-0.636151,149.367,-0.0820364,149.367,-0.629019,53.2913,0.0335206,71.8746,-0.00353201,53.2913,0.0067856,All
152.234,-0.665485,152.234,-0.081654,152.234,-0.657768,54.5398,0.0371218,73.694,0.00130814,54.5398,0.010187,All
152.829,-0.67158,152.829,-0.0815746,152.829,-0.663742,55.018,0.0385012,75.5133,0.00614829,55.018,0.0114898,All
155.1,-0.69482,155.1,-0.0812716,155.1,-0.686518,55.7883,0.0407231,76.432,0.00859227,55.7883,0.0135884,All
157.967,-0.724154,157.967,-0.0808892,157.967,-0.715267,57.0368,0.0443244,77.3327,0.0109884,57.0368,0.0169898,All
158.131,-0.725836,158.131,-0.0808673,158.131,-0.716916,58.2852,0.0446359,79.152,0.0158286,58.2852,0.0171683,All
160.834,-0.753488,160.834,-0.0805068,160.834,-0.744017,58.3928,0.0418855,80.9714,0.0206687,58.3928,0.0144629,All
163.617,-0.781974,163.617,-0.0801355,163.617,-0.771935,59.5337,0.0127071,82.7907,0.0279804,59.5337,-0.0142381,All
163.7,-0.782823,163.7,-0.0801244,163.7,-0.772766,60.7822,-0.0192218,83.8042,0.032161,60.7822,-0.0456446,All
166.567,-0.812157,166.567,-0.079742,166.567,-0.801516,61.9746,-0.0498964,84.6101,0.0354853,61.9746,-0.0758163,All
169.294,-0.840306,169.294,-0.0683048,169.294,-0.82889,62.0307,-0.0521032,86.4294,0.0429902,62.0307,-0.077982,All
169.434,-0.841776,169.434,-0.0664793,169.434,-0.830296,63.2791,-0.107938,88.2488,0.0504951,63.2791,-0.132746,All
172.3,-0.871774,172.3,-0.0229898,172.3,-0.858855,64.5276,-0.17395,90.0681,0.058,64.5276,-0.197451,All
175.167,-0.901557,175.167,0.0291579,175.167,-0.887022,65.7761,-0.239961,91.8875,0.065505,65.7761,-0.262155,All
