Cl_pop,1,0.10042,0.034911,-0.046862,0.095473,-0.14832,0.06755,-0.073949,0.14303,0.14846
V1_pop,0.10042,1,0.075835,0.13111,-0.037197,-0.76606,0.229,-0.22034,0.4518,0.37272
Q_pop,0.034911,0.075835,1,0.01147,0.022773,-0.057534,0.2677,-0.032395,0.030194,0.031739
V2_pop,-0.046862,0.13111,0.01147,1,-0.033889,-0.046118,0.016512,-0.03627,0.017228,-0.0031772
omega_Cl,0.095473,-0.037197,0.022773,-0.033889,1,0.015144,0.015429,-0.0012502,-0.049582,-0.025574
omega_V1,-0.14832,-0.76606,-0.057534,-0.046118,0.015144,1,-0.20066,0.26297,-0.55273,-0.49892
omega_Q,0.06755,0.229,0.2677,0.016512,0.015429,-0.20066,1,-0.045874,0.025818,-0.0054601
omega_V2,-0.073949,-0.22034,-0.032395,-0.03627,-0.0012502,0.26297,-0.045874,1,-0.35966,-0.34222
a,0.14303,0.4518,0.030194,0.017228,-0.049582,-0.55273,0.025818,-0.35966,1,0.93768
r,0.14846,0.37272,0.031739,-0.0031772,-0.025574,-0.49892,-0.0054601,-0.34222,0.93768,1
