parameter,value,se_sa,rse_sa
Cl_pop,13.4973867363255,0.915192231485115,6.78051425334103
V1_pop,23.8996108162382,3.44276096932838,14.4050921824603
Q_pop,26.3694772856277,15.7916126808179,59.8859526480825
V2_pop,12.9732258295651,4.00557829870286,30.8757309194018
omega_Cl,0.258411778277493,0.0484491448172719,18.7488144465479
omega_V1,0.27649541597006,0.103463897053424,37.419751315019
omega_Q,0.928358211797965,0.290652785936324,31.3082581963068
omega_V2,0.854821297982615,0.255343621038662,29.870994281644
a,1.56534659829313,0.276985011245228,17.6948039205665
b,0.0424656403690592,0.0175368125539752,41.2964749891131
