Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.39439,0.122111,0.104036,-0.640388,-0.12969,-0.00541466,-1.7973,-0.0208649,-0.0379262,-0.479978,1.17908,0.288405,-0.640388,0.547632,0.0800629,-1.7973,-0.612811,-0.374274,-0.479978,0.195657,-7.82459e-05,-2.39439,0.165129,0.0321461,-1.7973,0.0764374,-0.0817024,-0.479978,0.433419,-0.137624,-2.39439,-0.642208,-0.366645,-0.640388,-0.303808,-0.375753
-2.32236,0.0697245,0.101015,-0.626671,-0.122737,-0.00520566,-1.75943,-0.0270869,-0.037032,-0.470655,0.950142,0.282461,-0.626671,0.489805,0.0779351,-1.75943,-0.625214,-0.366809,-0.470655,0.24793,6.65647e-05,-2.32236,0.108247,0.0313967,-1.75943,0.0479512,-0.0798215,-0.470655,0.442151,-0.135019,-2.32236,-0.365263,-0.355589,-0.626671,-0.340111,-0.367845
-2.25032,0.0511913,0.0979936,-0.612954,-0.115784,-0.00499666,-1.72156,-0.0329628,-0.0361378,-0.461331,0.746747,0.276517,-0.612954,0.431979,0.0758074,-1.72156,-0.633022,-0.359343,-0.461331,0.288039,0.000211375,-2.25032,0.0823651,0.0306472,-1.72156,0.0205436,-0.0779407,-0.461331,0.433539,-0.132414,-2.25032,-0.262905,-0.344534,-0.612954,-0.376414,-0.359937
-2.17829,0.0326582,0.0949721,-0.599236,-0.10883,-0.00478766,-1.68368,-0.0370424,-0.0352437,-0.452008,0.594286,0.270573,-0.599236,0.374152,0.0736796,-1.68368,-0.617725,-0.351878,-0.452008,0.304504,0.000356186,-2.17829,0.0564834,0.0298978,-1.68368,-0.000607293,-0.0760599,-0.452008,0.39254,-0.129809,-2.17829,-0.160548,-0.333478,-0.599236,-0.412717,-0.352029
-2.10626,0.014125,0.0919506,-0.585519,-0.101877,-0.00457866,-1.64581,-0.040483,-0.0343495,-0.442685,0.455135,0.26463,-0.585519,0.316325,0.0715518,-1.64581,-0.594381,-0.344413,-0.442685,0.314922,0.000500997,-2.10626,0.0306017,0.0291483,-1.64581,-0.0193801,-0.074179,-0.442685,0.343549,-0.127204,-2.10626,-0.0581899,-0.322422,-0.585519,-0.44902,-0.344121
-2.03423,-0.00440817,0.0889292,-0.571802,-0.0949239,-0.00436966,-1.60794,-0.0439235,-0.0334553,-0.433361,0.354524,0.258686,-0.571802,0.258499,0.069424,-1.60794,-0.571037,-0.336947,-0.433361,0.308254,0.000645807,-2.03423,0.00471992,0.0283989,-1.60794,-0.0381529,-0.0722982,-0.433361,0.272942,-0.124599,-2.03423,0.0441677,-0.311366,-0.571802,-0.485323,-0.336213
-1.9622,-0.0229413,0.0859077,-0.558085,-0.0879706,-0.00416067,-1.57007,-0.0473641,-0.0325612,-0.424038,0.280829,0.252742,-0.558085,0.200672,0.0672962,-1.57007,-0.547693,-0.329482,-0.424038,0.2902,0.000790618,-1.9622,-0.0211618,0.0276495,-1.57007,-0.0569257,-0.0704174,-0.424038,0.189209,-0.121994,-1.9622,0.146525,-0.300311,-0.558085,-0.521627,-0.328305
-1.89017,-0.0414745,0.0828862,-0.544367,-0.0810174,-0.00395167,-1.5322,-0.0499371,-0.031667,-0.414715,0.23671,0.246798,-0.544367,0.142846,0.0651684,-1.5322,-0.514133,-0.322017,-0.414715,0.260481,0.000935429,-1.89017,-0.0470435,0.0269,-1.5322,-0.0718502,-0.0685365,-0.414715,0.0940953,-0.119389,-1.89017,0.248883,-0.289255,-0.544367,-0.55793,-0.320397
-1.81814,-0.0450069,0.0798648,-0.53065,-0.0740641,-0.00374267,-1.49433,-0.0517102,-0.0307728,-0.405391,0.200433,0.240855,-0.53065,0.0850191,0.0630406,-1.49433,-0.472079,-0.314551,-0.405391,0.227915,0.00108024,-1.81814,-0.057978,0.0261506,-1.49433,-0.0824129,-0.0666557,-0.405391,-0.00315328,-0.116784,-1.81814,0.271223,-0.278199,-0.53065,-0.594233,-0.312488
-1.74611,-0.0294189,0.0768433,-0.516933,-0.0671109,-0.00353367,-1.45646,-0.0532909,-0.0298787,-0.396068,0.194646,0.234911,-0.516933,0.0271926,0.0609129,-1.45646,-0.428275,-0.307086,-0.396068,0.185118,0.00122505,-1.74611,-0.0492369,0.0254011,-1.45646,-0.0916707,-0.0647749,-0.396068,-0.105677,-0.114179,-1.74611,0.190203,-0.267144,-0.516933,-0.630536,-0.30458
