iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.119,1,20.2629,26.1537,35.8481,19.6735,1,0.3,1,1,1,1
2,634.81,1,13.8426,21.0367,24.7611,18.4977,1.02125,0.215283,0.274759,1.15915,0.597283,0.881744
3,599.293,1,14.1527,21.8502,25.1415,15.9075,1.17646,0.174668,0.245607,1.16967,0.536881,0.814428
4,580.6,1,13.7094,21.3895,24.3398,15.0283,1.2484,0.15165,0.227526,1.10898,0.530878,0.755311
5,553.557,1,13.3803,23.076,23.9534,13.9668,1.32902,0.122099,0.249422,1.14756,0.434881,0.633267
6,534.412,1,13.4362,22.5681,23.7446,13.1573,1.39715,0.102252,0.261491,1.05606,0.43655,0.617339
7,529.949,1,13.4863,22.4961,23.2057,12.6524,1.37052,0.0968741,0.265207,1.05553,0.405717,0.718448
8,513.737,1,13.4694,22.3167,24.893,13.3098,1.38992,0.0822238,0.260494,1.01374,0.4172,0.738507
9,518.511,1,13.447,20.0948,24.9484,13.5109,1.5019,0.0777075,0.263359,1.0411,0.424045,0.778491
10,521.448,1,13.4302,18.9818,24.8751,12.2294,1.50194,0.0807583,0.261101,1.12576,0.374261,0.80487
11,509.317,1,13.3653,21.4195,25.1785,12.9185,1.4898,0.0710034,0.264609,1.21825,0.326309,0.82551
12,499.385,1,13.4955,21.4398,25.0406,13.4548,1.46695,0.0634231,0.269871,1.22765,0.334516,0.832544
13,486.721,1,13.542,25.7281,24.7587,12.5557,1.42819,0.0567601,0.265135,1.27132,0.321386,0.828935
14,481.146,1,13.5237,23.6023,24.3968,12.8928,1.47086,0.0520972,0.264691,1.26057,0.323289,0.765496
15,472.394,1,13.5078,21.0652,24.6487,12.7609,1.50312,0.0493009,0.261797,1.11547,0.317597,0.699016
16,471.788,1,13.5045,22.2388,24.474,13.1683,1.37577,0.0538552,0.261992,1.14073,0.344194,0.683204
17,469.966,1,13.5366,19.9775,24.9997,12.9026,1.54584,0.0436922,0.259359,1.05136,0.361184,0.711757
18,468.066,1,13.4644,19.9328,24.9981,13.4666,1.64598,0.039621,0.253305,1.04527,0.342123,0.669404
19,469.299,1,13.5984,18.9618,25.4571,13.6232,1.5907,0.0443872,0.25562,1.0506,0.335373,0.669995
20,471.788,1,13.562,21.5313,24.4844,14.177,1.66265,0.0415123,0.255619,1.09071,0.305039,0.721694
21,456.498,1,13.5546,23.6737,24.5381,14.4471,1.61993,0.0347606,0.260719,0.992877,0.308869,0.698959
22,455.139,1,13.4879,21.1276,23.7905,14.7882,1.61992,0.0337783,0.259131,1.04796,0.299772,0.677782
23,458.147,1,13.526,23.0126,23.465,14.2083,1.61998,0.0368101,0.264366,1.06082,0.27781,0.708827
24,461.321,1,13.5331,23.3669,23.2044,13.8963,1.56415,0.0404669,0.263729,1.06665,0.285004,0.723941
25,461.203,1,13.4342,24.0548,23.8752,14.5984,1.60553,0.0392658,0.260288,1.09187,0.256162,0.751587
26,467.437,1,13.4401,23.3264,23.9469,13.6799,1.60557,0.0414716,0.260541,1.08812,0.2632,0.826103
27,463.948,1,13.483,23.1681,23.8554,14.9242,1.54385,0.0425815,0.257998,1.017,0.268954,0.855566
28,466.087,1,13.4894,21.9149,24.7086,13.5617,1.52029,0.0438877,0.25796,1.03406,0.286634,0.849854
29,470.136,1,13.5223,21.4559,25.2585,13.3373,1.66111,0.0377409,0.264363,1.04095,0.283078,0.875228
30,463.113,1,13.545,21.5034,24.9461,13.7303,1.51807,0.04208,0.264715,0.962036,0.285014,0.891023
31,464.279,1,13.4598,20.9766,24.5457,14.348,1.51806,0.0422545,0.263721,0.842807,0.302345,0.991318
32,463.665,1,13.4667,20.5554,24.6987,11.9951,1.5475,0.0417392,0.254626,0.858008,0.280724,0.999746
33,467.158,1,13.566,19.9673,25.1318,12.0324,1.5146,0.0461513,0.258555,0.893151,0.267454,1.00316
34,469.039,1,13.4684,18.3644,24.9423,12.2166,1.51461,0.047006,0.258414,0.914021,0.279742,0.946148
35,477.681,1,13.5126,22.0858,25.2809,12.9914,1.58443,0.0475922,0.271263,0.896692,0.283129,1.00227
36,471.062,1,13.4765,21.9112,24.9193,11.9275,1.61922,0.0440145,0.253412,0.895792,0.273115,0.961991
37,473.197,1,13.4933,23.0341,25.0436,12.3871,1.61919,0.0444047,0.271452,0.916481,0.27669,0.934705
38,468.143,1,13.3261,20.5482,24.6325,13.8356,1.59251,0.0430006,0.254055,0.889795,0.294915,0.894912
39,465.522,1,13.4202,20.446,24.6052,13.0334,1.52401,0.0462739,0.25854,0.905843,0.284664,0.84308
40,466.727,1,13.409,26.5324,24.1928,13.2346,1.6055,0.0432223,0.266464,0.88239,0.284397,0.815479
