time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.597683,31.833,0.0771557,31.833,0.592079,2.44435,0.165951,1.33999,-0.0483913,2.44435,0.147946,All
32.9374,0.499389,32.9374,0.0474931,32.9374,0.491749,2.6157,0.141181,1.4577,-0.0524286,2.6157,0.127731,All
34.0801,0.416321,34.0801,0.0225769,34.0801,0.406484,2.79906,0.114983,1.58574,-0.056696,2.79906,0.106336,All
34.6997,0.374173,34.6997,0.0099639,34.6997,0.363132,2.99528,0.0869482,1.72503,-0.0609283,2.99528,0.0834418,All
35.2624,0.346835,35.2624,0.00191002,35.2624,0.334671,3.20525,0.0569485,1.87655,-0.0654122,3.20525,0.0589425,All
36.4858,0.289739,36.4858,-0.0148725,36.4858,0.275125,3.42995,0.0294329,2.04138,-0.07029,3.42995,0.0362664,All
37.5664,0.257543,37.5664,-0.0239991,37.5664,0.240775,3.67039,0.00463206,2.22069,-0.0755489,3.67039,0.0155923,All
37.7516,0.253037,37.7516,-0.0252473,37.7516,0.235899,3.84236,-0.0113759,2.41575,-0.0804571,3.84236,0.00214903,All
39.0613,0.221169,39.0613,-0.034074,39.0613,0.201423,3.92769,-0.0187117,2.62795,-0.0857597,3.92769,-0.00404898,All
40.4164,0.234189,40.4164,-0.0284932,40.4164,0.212491,4.20303,-0.0400484,2.85878,-0.0905827,4.20303,-0.0222283,All
40.433,0.234358,40.433,-0.0284219,40.433,0.212636,4.49766,-0.0586551,3.10989,-0.0956291,4.49766,-0.0383727,All
41.8186,0.248437,41.8186,-0.0224709,41.8186,0.224732,4.81296,-0.0730403,3.11763,-0.0957848,4.81296,-0.0512948,All
43.2694,0.263178,43.2694,-0.0162396,43.2694,0.237396,5.15035,-0.0884339,3.38305,-0.100974,5.15035,-0.0651228,All
43.2997,0.263486,43.2997,-0.0161094,43.2997,0.237661,5.24038,-0.0921634,3.68021,-0.105184,5.24038,-0.0685124,All
44.7706,0.278431,44.7706,-0.00979212,44.7706,0.250501,5.5114,-0.0976368,4.00348,-0.109763,5.5114,-0.0741066,All
46.1664,0.292614,46.1664,-0.00379693,46.1664,0.262685,5.89775,-0.10515,4.35513,-0.114501,5.89775,-0.0818482,All
46.3238,0.294214,46.3238,-0.00312097,46.3238,0.264059,6.3112,-0.110117,4.73768,-0.117951,6.3112,-0.0876068,All
47.9309,0.310543,47.9309,0.00378162,47.9309,0.278089,6.63839,-0.109872,4.89527,-0.119221,6.63839,-0.08862,All
49.0331,0.325857,49.0331,0.00998775,49.0331,0.29222,6.75362,-0.109529,5.15383,-0.120953,6.75362,-0.0887527,All
49.5938,0.336063,49.5938,0.0140802,49.5938,0.302206,7.22706,-0.10812,5.60653,-0.122953,7.22706,-0.0892981,All
51.3143,0.363078,51.3143,0.0255012,51.3143,0.328979,7.73368,-0.10469,6.099,-0.124243,7.73368,-0.0879768,All
51.8998,0.368964,51.8998,0.0284746,51.8998,0.335035,8.03641,-0.10191,6.63472,-0.124101,8.03641,-0.0863474,All
53.0946,0.378272,53.0946,0.033791,53.0946,0.344883,8.27583,-0.0995578,6.67291,-0.124051,8.27583,-0.0848506,All
54.7664,0.379808,54.7664,0.037966,54.7664,0.347847,8.85597,-0.0930557,7.2175,-0.123061,8.85597,-0.0801275,All
54.9366,0.378936,54.9366,0.038098,54.9366,0.347178,9.43442,-0.0860559,7.85147,-0.120639,9.43442,-0.0746992,All
56.8425,0.349814,56.8425,0.034133,56.8425,0.321226,9.47679,-0.0854411,8.45055,-0.117232,9.47679,-0.074152,All
57.6331,0.332679,57.6331,0.0310688,57.6331,0.305633,10.1411,-0.0758003,8.54112,-0.116661,10.1411,-0.0655717,All
58.8145,0.307075,58.8145,0.0264903,58.8145,0.282333,10.8324,-0.065768,9.29136,-0.110891,10.8324,-0.0566429,All
60.4998,0.270551,60.4998,0.0199588,60.4998,0.249094,10.852,-0.0654836,10.1075,-0.10319,10.852,-0.0563898,All
60.855,0.262854,60.855,0.0185824,60.855,0.24209,11.6128,-0.0544438,10.2282,-0.10201,11.6128,-0.0465643,All
62.9662,0.217098,62.9662,0.0104002,62.9662,0.200451,12.2305,-0.0451563,10.9953,-0.0939583,12.2305,-0.0380214,All
63.3665,0.208423,63.3665,0.00884886,63.3665,0.192556,12.4268,-0.0421187,11.9611,-0.0825032,12.4268,-0.0351103,All
65.1507,0.165516,65.1507,0.00082217,65.1507,0.153125,13.298,-0.0287056,12.0058,-0.0819503,13.298,-0.022204,All
66.2332,0.137461,66.2332,-0.00451686,66.2332,0.127028,13.6285,-0.0238051,13.0118,-0.0691552,13.6285,-0.0174262,All
67.4109,0.108568,67.4109,-0.00981605,67.4109,0.100066,14.2302,-0.0149212,13.7835,-0.0591261,14.2302,-0.00876275,All
69.0998,0.0723156,69.0998,-0.0158346,69.0998,0.0660275,15.0265,-0.0040804,14.1547,-0.0543123,15.0265,0.00185766,All
69.7496,0.0594901,69.7496,-0.0178124,69.7496,0.0539363,15.2278,-0.00144101,15.398,-0.0385516,15.2278,0.0044414,All
71.9665,0.0223367,71.9665,-0.0226258,71.9665,0.0186161,16.2952,0.010762,15.5611,-0.0365499,16.2952,0.0162874,All
72.1695,0.0201527,72.1695,-0.0227359,72.1695,0.0164849,16.4245,0.0120504,16.7505,-0.0231366,16.4245,0.0175202,All
74.6732,-0.00679271,74.6732,-0.0240941,74.6732,-0.00980818,17.4376,0.0203845,17.3388,-0.0167182,17.4376,0.0252851,All
74.8332,-0.00851431,74.8332,-0.0241809,74.8332,-0.0114881,17.8225,0.023243,18.2219,-0.00813449,17.8225,0.0279038,All
77.2639,-0.034673,77.2639,-0.0254995,77.2639,-0.0370135,18.66,0.0255026,19.1164,8.0732e-05,18.66,0.0293426,All
77.6999,-0.0393653,77.6999,-0.025736,77.6999,-0.0415923,19.2205,0.0269891,19.8224,0.0063414,19.2205,0.0302776,All
79.9444,-0.0635205,79.9444,-0.0269536,79.9444,-0.0651626,19.968,0.0289712,20.894,0.0145622,19.968,0.0315244,All
80.5666,-0.0702164,80.5666,-0.0272911,80.5666,-0.0716964,20.6186,0.0306961,21.5636,0.0190366,20.6186,0.0326094,All
82.7179,-0.0861807,82.7179,-0.0270311,82.7179,-0.0875989,21.3678,0.0326829,22.6717,0.0257925,21.3678,0.0338592,All
83.4332,-0.0913542,83.4332,-0.026993,83.4332,-0.0927355,22.0166,0.0323152,23.4577,0.0299877,22.0166,0.0326968,All
85.5876,-0.107021,85.5876,-0.0272054,85.5876,-0.108179,22.8657,0.0306329,24.4493,0.0346335,22.8657,0.0298851,All
86.2999,-0.112238,86.2999,-0.0273802,86.2999,-0.113287,23.4146,0.0292515,25.5182,0.0385184,23.4146,0.027752,All
88.5569,-0.128875,88.5569,-0.0282734,88.5569,-0.129463,24.4687,0.0256712,26.2269,0.0409471,24.4687,0.0226616,All
89.1666,-0.133393,89.1666,-0.0286041,89.1666,-0.133828,24.8126,0.0242685,27.7596,0.0443297,24.8126,0.0207494,All
91.6292,-0.151716,91.6292,-0.0302635,91.6292,-0.151424,26.184,0.0186755,28.0046,0.0446551,26.184,0.0131246,All
92.0333,-0.154735,92.0333,-0.0306078,92.0333,-0.1543,26.2106,0.0185516,29.7822,0.0465334,26.2106,0.0129602,All
94.8081,-0.175483,94.8081,-0.0331953,94.8081,-0.174001,27.6086,0.0118173,30.198,0.046652,27.6086,0.00408727,All
94.9,-0.17617,94.9,-0.0332893,94.9,-0.174651,28.0195,0.00981441,31.5599,0.0461476,28.0195,0.001456,All
97.7666,-0.197619,97.7666,-0.0365254,97.7666,-0.194848,29.0066,0.00505847,32.8505,0.044639,29.0066,-0.00480078,All
98.0973,-0.20009,98.0973,-0.0369383,98.0973,-0.197162,29.9837,0.000591944,33.3375,0.0438542,29.9837,-0.0107125,All
100.633,-0.21899,100.633,-0.0403697,100.633,-0.21479,30.4047,-0.00133247,35.1151,0.0403468,30.4047,-0.0132596,All
101.501,-0.22544,101.501,-0.0415938,101.501,-0.220791,31.8027,-0.00741231,35.736,0.0388679,31.8027,-0.0213535,All
103.5,-0.24021,103.5,-0.044655,103.5,-0.234464,32.0856,-0.00857188,36.8928,0.0355879,32.0856,-0.0229084,All
105.022,-0.250942,105.022,-0.0473295,105.022,-0.244312,33.2007,-0.0126644,38.6704,0.0299866,33.2007,-0.0284748,All
106.367,-0.260255,106.367,-0.0498077,106.367,-0.252826,34.3348,-0.0158105,38.875,0.0293156,34.3348,-0.0329405,All
108.665,-0.276175,108.665,-0.0540438,108.665,-0.267381,34.5987,-0.0165425,40.4481,0.0238742,34.5987,-0.0339795,All
109.233,-0.280108,109.233,-0.0550904,109.233,-0.270977,35.9967,-0.0204207,42.2257,0.0175457,35.9967,-0.0394841,All
112.1,-0.299961,112.1,-0.0603731,112.1,-0.289128,36.7418,-0.0224874,42.2897,0.0173182,36.7418,-0.0424177,All
112.435,-0.302283,112.435,-0.060991,112.435,-0.291251,37.3947,-0.0242988,44.0033,0.0112795,37.3947,-0.0449888,All
114.967,-0.319814,114.967,-0.0656559,114.967,-0.307279,38.7928,-0.0262545,45.781,0.00566404,38.7928,-0.0482286,All
116.336,-0.329297,116.336,-0.0681793,116.336,-0.315949,39.3174,-0.0264152,46.0043,0.00499485,39.3174,-0.0487686,All
117.833,-0.339667,117.833,-0.0709386,117.833,-0.32543,40.1908,-0.0262192,47.5586,0.000416984,40.1908,-0.0491211,All
120.372,-0.357249,120.372,-0.0756169,120.372,-0.341504,41.5888,-0.0255002,49.3363,-0.00327127,41.5888,-0.0492073,All
