popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.02965,3.42449,3.02965,-2.36686,8.42615,0.847421,0.805754,0.847421,-4.54908,6.24393,All
3.22087,3.83684,3.22087,-2.17563,8.61738,0.92971,0.892894,0.92971,-4.4668,6.32621,All
3.42416,4.22042,3.42416,-1.97234,8.82067,1.01999,0.988496,1.01999,-4.37652,6.41649,All
3.64029,4.62591,3.64029,-1.75622,9.03679,1.11904,1.09338,1.11904,-4.27747,6.51554,All
3.87005,5.03742,3.87005,-1.52645,9.26656,1.2277,1.20761,1.2277,-4.16881,6.6242,All
4.11432,5.40297,4.11432,-1.28219,9.51082,1.34692,1.33173,1.34692,-4.04959,6.74342,All
4.2617,5.6202,4.2617,-1.1348,9.65821,1.47771,1.46699,1.47771,-3.9188,6.87421,All
4.374,5.78189,4.374,-1.0225,9.77051,1.6212,1.61436,1.6212,-3.7753,7.01771,All
4.65008,6.09834,4.65008,-0.746426,10.0466,1.77863,1.77329,1.77863,-3.61788,7.17513,All
4.94358,6.43476,4.94358,-0.452926,10.3401,1.95134,1.94663,1.95134,-3.44516,7.34785,All
5.2556,6.77077,5.2556,-0.140902,10.6521,2.14083,2.13681,2.14083,-3.25568,7.53733,All
5.49375,6.96207,5.49375,0.0972491,10.8903,2.34871,2.34477,2.34871,-3.04779,7.74522,All
5.58732,7.03723,5.58732,0.190817,10.9838,2.57445,2.56278,2.57445,-2.82206,7.97095,All
5.93998,7.32051,5.93998,0.543473,11.3365,2.57678,2.56503,2.57678,-2.81972,7.97329,All
6.31489,7.62166,6.31489,0.918388,11.7114,2.827,2.80635,2.827,-2.5695,8.22351,All
6.71347,7.8912,6.71347,1.31697,12.11,3.10152,3.0711,3.10152,-2.29499,8.49802,All
6.72581,7.89928,6.72581,1.3293,12.1223,3.40269,3.36156,3.40269,-1.99381,8.7992,All
7.13721,8.16871,7.13721,1.7407,12.5337,3.73311,3.67663,3.73311,-1.66339,9.12962,All
7.58769,8.46374,7.58769,2.19118,12.9842,4.09561,4.01721,4.09561,-1.30089,9.49212,All
7.95786,8.72438,7.95786,2.56135,13.3544,4.30148,4.20993,4.30148,-1.09503,9.69798,All
8.0666,8.83352,8.0666,2.6701,13.4631,4.49332,4.38878,4.49332,-0.903185,9.88982,All
8.57574,9.34454,8.57574,3.17924,13.9722,4.92964,4.79556,4.92964,-0.466861,10.3261,All
9.11702,9.88781,9.11702,3.72051,14.5135,5.40834,5.2416,5.40834,0.0118323,10.8048,All
9.18991,9.96097,9.18991,3.79341,14.5864,5.93351,5.73323,5.93351,0.537009,11.33,All
9.69246,10.4654,9.69246,4.29595,15.089,6.02851,5.82256,6.02851,0.632001,11.425,All
10.3042,11.0794,10.3042,4.90772,15.7007,6.50969,6.27767,6.50969,1.11318,11.9062,All
