popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
0.616479,2.32103,0.616479,-1.58745,2.8204,0.933617,0.967095,0.933617,-1.27164,3.13887,All
0.680957,2.40853,0.680957,-1.52319,2.88511,1.02225,1.04326,1.02225,-1.18348,3.22797,All
0.752178,2.50519,0.752178,-1.45225,2.95661,1.11929,1.12852,1.11929,-1.087,3.32558,All
0.830848,2.61196,0.830848,-1.37392,3.03561,1.22554,1.22324,1.22554,-0.98142,3.43251,All
0.917746,2.72989,0.917746,-1.28743,3.12292,1.34189,1.32694,1.34189,-0.865886,3.54966,All
1.01373,2.86016,1.01373,-1.19195,3.21941,1.46927,1.44049,1.46927,-0.739468,3.67801,All
1.11976,3.00406,1.11976,-1.08653,3.32605,1.60875,1.56483,1.60875,-0.60115,3.81865,All
1.23687,3.163,1.23687,-0.970164,3.44391,1.76147,1.70096,1.76147,-0.449821,3.97277,All
1.36624,3.33857,1.36624,-0.841711,3.57419,1.92869,1.85002,1.92869,-0.284269,4.14165,All
1.50913,3.5325,1.50913,-0.699928,3.7182,2.11178,2.01335,2.11178,-0.103173,4.32674,All
1.66697,3.74671,1.66697,-0.543444,3.87739,2.31226,2.20192,2.31226,0.09491,4.5296,All
1.84132,3.98333,1.84132,-0.370748,4.05339,2.53176,2.4084,2.53176,0.311552,4.75197,All
2.03391,4.23319,2.03391,-0.180179,4.24799,2.65489,2.52421,2.65489,0.432963,4.87682,All
2.24663,4.46607,2.24663,0.0300912,4.46317,2.7721,2.63447,2.7721,0.548467,4.99574,All
2.38653,4.61922,2.38653,0.168243,4.60482,3.03526,2.88201,3.03526,0.807523,5.263,All
2.48161,4.72331,2.48161,0.262073,4.70114,3.3234,3.1564,3.3234,1.09076,5.55605,All
2.74116,4.98621,2.74116,0.517978,4.96434,3.6389,3.46303,3.6389,1.40038,5.87742,All
3.02785,5.26755,3.02785,0.800235,5.25547,3.98434,3.80572,3.98434,1.73881,6.22988,All
3.34454,5.5482,3.34454,1.11151,5.57756,4.36258,4.18186,4.36258,2.10866,6.6165,All
3.69434,5.85509,3.69434,1.45474,5.93395,4.37617,4.19537,4.37617,2.12193,6.6304,All
4.08073,6.16966,4.08073,1.83313,6.32834,4.77672,4.5937,4.77672,2.51279,7.04065,All
4.15658,6.23016,4.15658,1.90732,6.40585,5.23018,5.0516,5.23018,2.95431,7.50606,All
4.50754,6.50104,4.50754,2.25021,6.76486,5.72669,5.55663,5.72669,3.43658,8.0168,All
4.97898,6.85035,4.97898,2.70985,7.24811,6.09744,5.93587,6.09744,3.79592,8.39896,All
5.49973,7.22628,5.49973,3.21627,7.78318,6.27033,6.11293,6.27033,3.96326,8.57739,All
5.92663,7.53436,5.92663,3.63045,8.22281,6.86558,6.72385,6.86558,4.53835,9.1928,All
6.07494,7.64169,6.07494,3.77414,8.37575,7.51733,7.39307,7.51733,5.16617,9.8685,All
6.71032,8.12135,6.71032,4.38851,9.03213,7.81871,7.7025,7.81871,5.45583,10.1816,All
7.41215,8.67772,7.41215,5.06498,9.75933,8.23096,8.12561,8.23096,5.85141,10.6105,All
7.69668,8.92525,7.69668,5.33859,10.0548,9.01233,8.92746,9.01233,6.59919,11.4255,All
8.18739,9.36255,8.18739,5.80963,10.5651,9.53999,9.46852,9.53999,7.10273,11.9773,All
9.04371,10.1805,9.04371,6.62916,11.4583,9.86788,9.80474,9.86788,7.41507,12.3207,All
9.46673,10.6073,9.46673,7.03289,11.9006,10.8047,10.7643,10.8047,8.30511,13.3042,All
9.98959,11.1536,9.98959,7.5309,12.4483,11.2613,11.2316,11.2613,8.73776,13.7848,All
11.0344,12.2846,11.0344,8.5229,13.5459,11.8303,11.8135,11.8303,9.27592,14.3848,All
