parameter,value,se_sa,rse_sa
Cl_pop,13.4951432211821,0.913643656808667,6.77016643568929
V1_pop,23.9616317026464,2.71451330407442,11.3285828684807
Q_pop,26.1157755339357,13.5641051161807,51.9383584782119
V2_pop,12.9650456416761,3.95199643958051,30.481932334097
omega_Cl,0.25823726212059,0.0487775766095694,18.8886670378311
omega_V1,0.257403812222079,0.0803848673570288,31.2290896794006
omega_Q,0.994218675689523,0.342595234191023,34.4587405736894
omega_V2,0.892236851138578,0.273750135714632,30.6813303401783
a,1.53650658823723,0.291403111274673,18.9653017764791
b,0.0441856602589324,0.0170519692831884,38.5916362531693
