parameter,value
Cl_pop,13.4895572835652
V1_pop,23.6549784778662
beta_V1_logtCLCRMLMIN,-1.41769563083789
beta_V1_logtPROGDL,-0.457964923009095
Q_pop,23.4
beta_Q_LLP_1,-0.174836897286097
beta_Q_LMP_1,0.965778627397764
beta_Q_logtAGEA,0.968859286373945
beta_Q_logtALBGDL,18.0091925653388
beta_Q_logtPROGDL,-17.9845694267434
V2_pop,3.54193806657463
beta_V2_SEXF_1,4.0088076691291
beta_V2_logtHCM,31.2129745231857
omega_Cl,0.257637076131029
omega_V1,0.132358213450319
omega_Q,6.8547148920164e-8
omega_V2,6.21257479853689e-8
a,1.48104635857529
b,0.0377355869917697
