Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.75818,0,7.55473,0,1.70535,0.00666667,1.16677,0.00666667,All
8.21946,0.00666667,11.2234,0.00666667,3.25269,0.0133333,1.19992,0.0133333,All
8.50089,0.0133333,12.9416,0.0133333,3.96132,0.02,1.83087,0.02,All
8.57933,0.02,13.8342,0.02,3.99193,0.0266667,2.1289,0.0266667,All
8.62152,0.0266667,14.4471,0.0266667,4.43614,0.0333333,2.22396,0.0333333,All
8.63451,0.0333333,14.9102,0.0333333,4.50224,0.04,2.32646,0.04,All
8.65072,0.04,15.078,0.04,4.53819,0.0466667,2.41451,0.0466667,All
8.67218,0.0466667,15.262,0.0466667,4.61766,0.0533333,2.43658,0.0533333,All
8.70599,0.0533333,15.2802,0.0533333,4.82912,0.06,2.71162,0.06,All
8.81268,0.06,15.3457,0.06,5.08846,0.0666667,2.85781,0.0666667,All
8.96495,0.0666667,15.5012,0.0666667,5.40683,0.0733333,2.9484,0.0733333,All
9.27562,0.0733333,15.593,0.0733333,5.59061,0.08,3.0792,0.08,All
9.37516,0.08,15.7232,0.08,5.84077,0.0866667,3.82027,0.0866667,All
9.43659,0.0866667,16.0484,0.0866667,5.99144,0.0933333,3.84915,0.0933333,All
9.59745,0.0933333,16.5437,0.0933333,6.69208,0.1,3.91718,0.1,All
9.69334,0.1,16.6583,0.1,6.72419,0.106667,3.92398,0.106667,All
9.70283,0.106667,17.1167,0.106667,6.77649,0.113333,4.02835,0.113333,All
9.77998,0.113333,17.1894,0.113333,6.84918,0.12,4.06067,0.12,All
9.83443,0.12,17.5462,0.12,7.32426,0.126667,4.25489,0.126667,All
9.86556,0.126667,17.6709,0.126667,7.37106,0.133333,4.3929,0.133333,All
9.88458,0.133333,17.8231,0.133333,7.42906,0.14,4.52351,0.14,All
9.88699,0.14,17.9406,0.14,7.5103,0.146667,4.53419,0.146667,All
9.89185,0.146667,18.1053,0.146667,7.59969,0.153333,4.62428,0.153333,All
9.94299,0.153333,18.3662,0.153333,7.60036,0.16,4.63127,0.16,All
10.0375,0.16,18.4397,0.16,7.74267,0.166667,4.87675,0.166667,All
10.0466,0.166667,18.5126,0.166667,8.70034,0.173333,4.89654,0.173333,All
10.1536,0.173333,18.5294,0.173333,9.27026,0.18,4.98205,0.18,All
10.1588,0.18,19.033,0.18,9.6873,0.186667,5.07522,0.186667,All
10.1908,0.186667,19.1363,0.186667,10.0275,0.193333,5.13032,0.193333,All
10.3092,0.193333,19.1407,0.193333,10.0304,0.2,5.22404,0.2,All
10.313,0.2,19.1432,0.2,10.5151,0.206667,5.28082,0.206667,All
10.3188,0.206667,19.1954,0.206667,10.5837,0.213333,5.40577,0.213333,All
10.355,0.213333,19.2307,0.213333,10.5985,0.22,5.49065,0.22,All
10.4331,0.22,19.3478,0.22,10.7115,0.226667,5.81141,0.226667,All
10.4884,0.226667,19.388,0.226667,11.2146,0.233333,5.86199,0.233333,All
