time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.740445,31.833,0.0771048,31.833,0.73715,3.70738,-0.127291,1.3205,-0.0466611,3.70738,-0.0999875,All
32.9374,0.664634,32.9374,0.0483279,32.9374,0.64985,3.92652,-0.0808374,1.43696,-0.0508004,3.92652,-0.0553901,All
34.0801,0.595944,34.0801,0.0239086,34.0801,0.571614,4.15861,-0.0437838,1.56368,-0.055141,4.15861,-0.0201252,All
34.6997,0.560217,34.6997,0.0115,34.6997,0.531075,4.40441,-0.00454013,1.70158,-0.0595176,4.40441,0.0172241,All
35.2624,0.533634,35.2624,0.00339427,35.2624,0.501506,4.66475,0.0299825,1.85165,-0.0640809,4.66475,0.0498498,All
36.4858,0.477096,36.4858,-0.0135516,36.4858,0.438771,4.94047,0.0537096,2.01495,-0.0690467,4.94047,0.0717751,All
37.5664,0.437288,37.5664,-0.0231958,37.5664,0.395818,4.94274,0.0539048,2.19265,-0.0744504,4.94274,0.0719555,All
37.7516,0.431027,37.7516,-0.0245534,37.7516,0.389147,5.23249,0.0707181,2.38602,-0.0794529,5.23249,0.0870281,All
39.0613,0.386752,39.0613,-0.0341538,39.0613,0.341976,5.54178,0.0789502,2.59644,-0.0848602,5.54178,0.0935845,All
40.4164,0.370945,40.4164,-0.030032,40.4164,0.329331,5.86934,0.0876688,2.82542,-0.0898852,5.86934,0.100528,All
40.433,0.370757,40.433,-0.0299787,40.433,0.329183,6.1781,0.0840118,3.0746,-0.0949843,6.1781,0.0955004,All
41.8186,0.355095,41.8186,-0.0255304,41.8186,0.316857,6.21626,0.0826955,3.10135,-0.0955316,6.21626,0.0940367,All
43.2694,0.338695,43.2694,-0.0208726,43.2694,0.30395,6.58369,0.0700222,3.34575,-0.100533,6.58369,0.0799433,All
43.2997,0.338352,43.2997,-0.0207753,43.2997,0.303681,6.97284,0.0565999,3.64082,-0.105014,6.97284,0.065017,All
44.7706,0.321726,44.7706,-0.0160532,44.7706,0.290596,7.38499,0.0374544,3.9619,-0.109708,7.38499,0.0445928,All
