parameter,value,se_sa,rse_sa
Cl_pop,13.5042932218439,0.9160583351259,6.78346004546263
V1_pop,24.5720843285828,2.46001143186253,10.0114072496528
Q_pop,23.4184432358576,9.9862342607776,42.6426050621803
V2_pop,12.7209928574073,4.03983531338714,31.7572327779022
omega_Cl,0.258785090206505,0.0482828235389905,18.6574981968482
omega_V1,0.282688288782289,0.0837987785421952,29.643526763407
omega_Q,0.947358126858583,0.302165946586696,31.8956409429527
omega_V2,0.918024008836025,0.302862483821832,32.9906931525501
a,1.5303954169269,0.258173327320658,16.8697138311536
b,0.0440361345500168,0.0160336052928222,36.4101105981749
