parameter,value
Cl_pop,13.4570602551073
V1_pop,22.9278318187246
beta_V1_logtALBGDL,-0.395532694078051
beta_V1_logtCLCRMLMIN,-1.48316505197132
Q_pop,23.4
beta_Q_LMP_1,0.929008543929891
beta_Q_logtAGEA,1.11139648492934
beta_Q_logtALBGDL,17.3778964181018
beta_Q_logtPROGDL,-17.5548001984183
V2_pop,4.10005675262277
beta_V2_SEXF_1,3.75436846175556
beta_V2_logtHCM,29.3415425105952
omega_Cl,0.257353766400601
omega_V1,0.147383434488212
omega_Q,5.33327717428667e-8
omega_V2,9.84092012876862e-8
a,1.49403648843601
b,0.0383714626489637
