iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9806,0.0470295,25.1543,0.172398,36.7534,0.755133,20.0037,0.696296
2,14.0006,0.043094,24.933,0.164389,36.2743,0.683709,19.5475,0.601928
3,13.9996,0.0429406,24.9415,0.158268,35.2411,0.68391,19.3223,0.578958
4,14.0036,0.0425187,24.973,0.160709,35.2845,0.698158,19.1794,0.555291
5,14.0046,0.04181,24.9808,0.165139,35.5772,0.700725,19.2532,0.560804
6,14.0009,0.0427963,24.9578,0.163142,35.6677,0.683525,19.0357,0.560275
7,14.0031,0.0426007,25.0055,0.162165,35.7885,0.671036,18.6562,0.547932
8,14.0186,0.0431549,25.0161,0.158235,35.667,0.663269,18.8722,0.549098
9,14.0169,0.0430224,25.0199,0.155364,36.9345,0.671429,19.0205,0.554855
10,14.0221,0.0430487,25.0712,0.153391,37.1233,0.674083,18.9829,0.547386
11,14.0106,0.0430866,25.1588,0.151888,36.9836,0.673008,18.9739,0.543371
12,14.002,0.0427092,25.1759,0.150403,37.5814,0.674645,19.0141,0.54104
13,13.9888,0.0431108,25.1952,0.148861,37.5087,0.67281,19.0095,0.542442
14,13.9861,0.0432176,25.2435,0.148777,37.9023,0.677968,19.0658,0.545065
15,13.976,0.043718,25.227,0.147578,38.692,0.687553,19.2337,0.54476
16,13.9726,0.0433905,25.1981,0.146928,39.0631,0.689147,19.6649,0.548791
17,13.9655,0.0434682,25.2331,0.14694,40.1008,0.697808,19.7122,0.549004
18,13.9592,0.0433641,25.2374,0.147684,40.2042,0.693411,19.7508,0.55075
19,13.9636,0.0431569,25.2173,0.149203,40.3845,0.691225,19.6918,0.54606
20,13.9625,0.0432139,25.1564,0.149913,40.9431,0.690809,19.7209,0.546324
21,13.9655,0.0435144,25.1039,0.149764,41.1018,0.68743,19.6719,0.544373
22,13.9622,0.0433872,25.0819,0.149243,40.8603,0.679227,19.6477,0.541771
23,13.9613,0.0432053,25.0883,0.149082,40.7439,0.676157,19.5891,0.538387
