parameter,value
Cl_pop,13.5163990177597
V1_pop,25.7454244633841
beta_V1_ANTU_1,-0.131389792658976
beta_V1_logtCLCRMLMIN,-3.12748058339354
beta_V1_logtPROGDL,-2.57254636155971
Q_pop,23.4
beta_Q_LMP_1,-0.157978393924363
beta_Q_logtAGEA,-0.468915881030292
beta_Q_logtPROGDL,0.997893803884867
V2_pop,2.831494129302
beta_V2_SEXF_1,4.57677998258647
beta_V2_logtHCM,37.1294188830394
beta_V2_logtRAL,0.220121078690354
omega_Cl,0.25758592449257
omega_V1,0.375663430381279
omega_Q,0.901931034197136
omega_V2,2.35047391706218e-8
a,1.36369253113028
b,0.0490895560607055
