parameter,value
Cl_pop,13.4985336866008
beta_Cl_logtALBGDL,-1.17466221485634
V1_pop,25.7637452169806
beta_V1_ANTU_1,-0.2952786368035
beta_V1_logtCLCRMLMIN,-3.22861574528968
beta_V1_logtPROGDL,-1.917740530747
Q_pop,23.4
beta_Q_LMP_1,0.958006369466305
beta_Q_logtAGEA,1.32695190997651
beta_Q_logtALBGDL,17.884107948879
beta_Q_logtPROGDL,-17.8832297708051
V2_pop,2.73577567452079
beta_V2_SEXF_1,4.71733231815069
beta_V2_logtHCM,38.444842119272
beta_V2_logtRAL,0.231129262102788
omega_Cl,0.344915652246533
omega_V1,0.330943511824822
omega_Q,7.71347081013344e-8
omega_V2,2.85691170013552e-8
a,1.3382844863472
b,0.0430753565540076
