trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.336768,2.69321,2.7678,62.1313,2.66141,2.53584,-0.095338,2.69432,2.52996,0.623644,2.69321,2.7678,0.336768,2.65619,3.03931,62.1313,3.40142,3.03938,-0.095338,3.40759,3.02717,0.623644,2.65619,3.03931,0.336768,3.29087,3.16964,62.1313,3.1689,3.22356,-0.095338,3.13554,3.2245,0.623644,3.29087,3.16964,0.336768,2.73261,2.69989,62.1313,3.20148,2.72648,-0.095338,3.28809,2.77111,0.623644,2.73261,2.69989,All
0.344444,2.7006,2.76197,62.4444,2.64376,2.53967,-0.0910726,2.6791,2.53355,0.63786,2.7006,2.76197,0.344444,2.55237,3.04338,62.4444,3.39273,3.04575,-0.0910726,3.40141,3.03327,0.63786,2.55237,3.04338,0.344444,3.28849,3.17121,62.4444,3.18581,3.22302,-0.0910726,3.15069,3.22398,0.63786,3.28849,3.17121,0.344444,2.67481,2.69355,62.4444,3.1563,2.71506,-0.0910726,3.24888,2.75909,0.63786,2.67481,2.69355,All
0.352121,2.70788,2.75614,62.7576,2.6261,2.5435,-0.0868073,2.66388,2.53715,0.652076,2.70788,2.75614,0.352121,2.49488,3.04746,62.7576,3.38403,3.05213,-0.0868073,3.39524,3.03937,0.652076,2.49488,3.04746,0.352121,3.28277,3.17279,62.7576,3.20272,3.22248,-0.0868073,3.16583,3.22347,0.652076,3.28277,3.17279,0.352121,2.64586,2.68721,62.7576,3.11113,2.70364,-0.0868073,3.20967,2.74708,0.652076,2.64586,2.68721,All
0.359798,2.71489,2.75032,63.0707,2.60845,2.54734,-0.0825419,2.64865,2.54074,0.666293,2.71489,2.75032,0.359798,2.55877,3.05153,63.0707,3.37534,3.05851,-0.0825419,3.38906,3.04546,0.666293,2.55877,3.05153,0.359798,3.26827,3.17437,63.0707,3.21963,3.22194,-0.0825419,3.18098,3.22296,0.666293,3.26827,3.17437,0.359798,2.69245,2.68087,63.0707,3.06595,2.69222,-0.0825419,3.17045,2.73506,0.666293,2.69245,2.68087,All
0.367475,2.7219,2.74449,63.3838,2.5908,2.55117,-0.0782765,2.63343,2.54433,0.680509,2.7219,2.74449,0.367475,2.62266,3.0556,63.3838,3.36664,3.06489,-0.0782765,3.38289,3.05156,0.680509,2.62266,3.0556,0.367475,3.25378,3.17595,63.3838,3.23654,3.2214,-0.0782765,3.19613,3.22245,0.680509,3.25378,3.17595,0.367475,2.73904,2.67453,63.3838,3.02078,2.68079,-0.0782765,3.13124,2.72304,0.680509,2.73904,2.67453,All
0.375152,2.72891,2.73866,63.697,2.57314,2.55501,-0.0740111,2.61821,2.54793,0.694725,2.72891,2.73866,0.375152,2.68655,3.05967,63.697,3.35795,3.07127,-0.0740111,3.37671,3.05766,0.694725,2.68655,3.05967,0.375152,3.23928,3.17752,63.697,3.25344,3.22085,-0.0740111,3.21128,3.22193,0.694725,3.23928,3.17752,0.375152,2.78564,2.66819,63.697,2.9756,2.66937,-0.0740111,3.09203,2.71103,0.694725,2.78564,2.66819,All
0.382828,2.73592,2.73284,64.0101,2.55549,2.55884,-0.0697458,2.60299,2.55152,0.708941,2.73592,2.73284,0.382828,2.75043,3.06375,64.0101,3.34925,3.07765,-0.0697458,3.37053,3.06375,0.708941,2.75043,3.06375,0.382828,3.22479,3.1791,64.0101,3.27035,3.22031,-0.0697458,3.22642,3.22142,0.708941,3.22479,3.1791,0.382828,2.83223,2.66185,64.0101,2.93043,2.65795,-0.0697458,3.05282,2.69901,0.708941,2.83223,2.66185,All
0.390505,2.74293,2.72701,64.3232,2.53784,2.56268,-0.0654804,2.58777,2.55512,0.723158,2.74293,2.72701,0.390505,2.81432,3.06782,64.3232,3.34056,3.08403,-0.0654804,3.36436,3.06985,0.723158,2.81432,3.06782,0.390505,3.21029,3.18068,64.3232,3.28726,3.21977,-0.0654804,3.24157,3.22091,0.723158,3.21029,3.18068,0.390505,2.87882,2.65551,64.3232,2.88525,2.64653,-0.0654804,3.0136,2.687,0.723158,2.87882,2.65551,All
0.398182,2.74994,2.72118,64.6364,2.52018,2.56651,-0.061215,2.57255,2.55871,0.737374,2.74994,2.72118,0.398182,2.87821,3.07189,64.6364,3.33186,3.09041,-0.061215,3.35818,3.07595,0.737374,2.87821,3.07189,0.398182,3.19579,3.18226,64.6364,3.30417,3.21923,-0.061215,3.25672,3.22039,0.737374,3.19579,3.18226,0.398182,2.92541,2.64917,64.6364,2.84007,2.63511,-0.061215,2.97439,2.67498,0.737374,2.92541,2.64917,All
0.405859,2.75695,2.71536,64.9495,2.50253,2.57034,-0.0569496,2.55733,2.56231,0.75159,2.75695,2.71536,0.405859,2.9421,3.07596,64.9495,3.32317,3.09678,-0.0569496,3.35201,3.08204,0.75159,2.9421,3.07596,0.405859,3.1813,3.18383,64.9495,3.32108,3.21869,-0.0569496,3.27186,3.21988,0.75159,3.1813,3.18383,0.405859,2.97201,2.64283,64.9495,2.7949,2.62368,-0.0569496,2.93518,2.66297,0.75159,2.97201,2.64283,All
0.413535,2.76396,2.70953,65.2626,2.49536,2.57418,-0.0526842,2.54211,2.5659,0.765806,2.76396,2.70953,0.413535,3.00598,3.08004,65.2626,3.29665,3.10316,-0.0526842,3.34583,3.08814,0.765806,3.00598,3.08004,0.413535,3.1668,3.18541,65.2626,3.30207,3.21815,-0.0526842,3.28701,3.21937,0.765806,3.1668,3.18541,0.413535,3.0186,2.63649,65.2626,2.68987,2.61226,-0.0526842,2.89596,2.65095,0.765806,3.0186,2.63649,All
0.421212,2.77097,2.7037,65.5758,2.49019,2.57801,-0.0484189,2.52688,2.56949,0.780022,2.77097,2.7037,0.421212,3.06987,3.08411,65.5758,3.26671,3.10954,-0.0484189,3.33966,3.09423,0.780022,3.06987,3.08411,0.421212,3.1523,3.18699,65.5758,3.27616,3.2176,-0.0484189,3.30216,3.21886,0.780022,3.1523,3.18699,0.421212,3.06519,2.63015,65.5758,2.57333,2.60084,-0.0484189,2.85675,2.63893,0.780022,3.06519,2.63015,All
0.428889,2.77797,2.69788,65.8889,2.48503,2.58185,-0.0441535,2.51166,2.57309,0.794239,2.77797,2.69788,0.428889,3.13376,3.08818,65.8889,3.23677,3.11592,-0.0441535,3.33348,3.10033,0.794239,3.13376,3.08818,0.428889,3.13781,3.18857,65.8889,3.25024,3.21706,-0.0441535,3.31731,3.21834,0.794239,3.13781,3.18857,0.428889,3.11179,2.62381,65.8889,2.45679,2.58942,-0.0441535,2.81754,2.62692,0.794239,3.11179,2.62381,All
0.436566,2.78498,2.69205,66.202,2.47987,2.58568,-0.0398881,2.49958,2.57668,0.808455,2.78498,2.69205,0.436566,3.19765,3.09225,66.202,3.20683,3.1223,-0.0398881,3.32098,3.10643,0.808455,3.19765,3.09225,0.436566,3.12331,3.19015,66.202,3.22433,3.21652,-0.0398881,3.32043,3.21783,0.808455,3.12331,3.19015,0.436566,3.15838,2.61747,66.202,2.34025,2.578,-0.0398881,2.75805,2.6149,0.808455,3.15838,2.61747,All
0.444242,2.79199,2.68622,66.5152,2.47471,2.58952,-0.0356227,2.49503,2.58028,0.822671,2.79199,2.68622,0.444242,3.26153,3.09633,66.5152,3.17689,3.12868,-0.0356227,3.2933,3.11252,0.822671,3.26153,3.09633,0.444242,3.10882,3.19172,66.5152,3.19841,3.21598,-0.0356227,3.29466,3.21732,0.822671,3.10882,3.19172,0.444242,3.20497,2.61113,66.5152,2.22371,2.56657,-0.0356227,2.64985,2.60289,0.822671,3.20497,2.61113,All
0.451919,2.799,2.68039,66.8283,2.46955,2.59335,-0.0313574,2.49048,2.58387,0.836887,2.799,2.68039,0.451919,3.32542,3.1004,66.8283,3.14695,3.13506,-0.0313574,3.26562,3.11862,0.836887,3.32542,3.1004,0.451919,3.09432,3.1933,66.8283,3.17249,3.21544,-0.0313574,3.2689,3.2168,0.836887,3.09432,3.1933,0.451919,3.25157,2.60479,66.8283,2.10717,2.55515,-0.0313574,2.54166,2.59087,0.836887,3.25157,2.60479,All
0.459596,2.80601,2.67457,67.1414,2.47672,2.59718,-0.027092,2.48593,2.58747,0.851104,2.80601,2.67457,0.459596,3.38931,3.10447,67.1414,3.11662,3.14144,-0.027092,3.23794,3.12472,0.851104,3.38931,3.10447,0.459596,3.07982,3.19488,67.1414,3.14832,3.21489,-0.027092,3.24313,3.21629,0.851104,3.07982,3.19488,0.459596,3.29816,2.59845,67.1414,2.01308,2.54373,-0.027092,2.43347,2.57886,0.851104,3.29816,2.59845,All
0.467273,2.79243,2.66874,67.4545,2.49886,2.60102,-0.0228266,2.48138,2.59106,0.86532,2.79243,2.66874,0.467273,3.33584,3.10854,67.4545,3.08581,3.14781,-0.0228266,3.21026,3.13081,0.86532,3.33584,3.10854,0.467273,3.13446,3.19646,67.4545,3.12627,3.21435,-0.0228266,3.21737,3.21578,0.86532,3.13446,3.19646,0.467273,3.15783,2.59211,67.4545,1.94623,2.53231,-0.0228266,2.32527,2.56684,0.86532,3.15783,2.59211,All
0.474949,2.77771,2.66291,67.7677,2.52101,2.60485,-0.0185612,2.47682,2.59465,0.879536,2.77771,2.66291,0.474949,3.27584,3.11262,67.7677,3.05501,3.15419,-0.0185612,3.18259,3.13691,0.879536,3.27584,3.11262,0.474949,3.19294,3.19803,67.7677,3.10422,3.21381,-0.0185612,3.1916,3.21527,0.879536,3.19294,3.19803,0.474949,3.00712,2.58577,67.7677,1.87939,2.52089,-0.0185612,2.21708,2.55482,0.879536,3.00712,2.58577,All
0.482626,2.74846,2.65709,68.0808,2.54722,2.60869,-0.0142959,2.47227,2.59825,0.893752,2.74846,2.65709,0.482626,3.24218,3.11669,68.0808,3.02047,3.16057,-0.0142959,3.15491,3.14301,0.893752,3.24218,3.11669,0.482626,3.23664,3.19961,68.0808,3.09184,3.21327,-0.0142959,3.16584,3.21475,0.893752,3.23664,3.19961,0.482626,2.80379,2.57943,68.0808,1.83912,2.50946,-0.0142959,2.10889,2.54281,0.893752,2.80379,2.57943,All
0.490303,2.69127,2.65126,68.3939,2.58513,2.61252,-0.0100305,2.47244,2.60184,0.907969,2.69127,2.65126,0.490303,3.25914,3.12076,68.3939,2.97517,3.16695,-0.0100305,3.12663,3.1491,0.907969,3.25914,3.12076,0.490303,3.25192,3.20119,68.3939,3.10728,3.21273,-0.0100305,3.14135,3.21424,0.907969,3.25192,3.20119,0.490303,2.49929,2.57309,68.3939,1.87525,2.49804,-0.0100305,2.00991,2.53079,0.907969,2.49929,2.57309,All
0.49798,2.63408,2.64543,68.7071,2.62303,2.61636,-0.00576511,2.49286,2.60544,0.922185,2.63408,2.64543,0.49798,3.2761,3.12484,68.7071,2.92988,3.17333,-0.00576511,3.09577,3.1552,0.922185,3.2761,3.12484,0.49798,3.2672,3.20277,68.7071,3.12272,3.21219,-0.00576511,3.12233,3.21373,0.922185,3.2672,3.20277,0.49798,2.19479,2.56675,68.7071,1.91138,2.48662,-0.00576511,1.95048,2.51878,0.922185,2.19479,2.56675,All
0.505657,2.60863,2.63961,69.0202,2.66094,2.62019,-0.00149974,2.51327,2.60903,0.936401,2.60863,2.63961,0.505657,3.26787,3.12891,69.0202,2.88458,3.17971,-0.00149974,3.06491,3.1613,0.936401,3.26787,3.12891,0.505657,3.25518,3.20435,69.0202,3.13816,3.21164,-0.00149974,3.10331,3.21321,0.936401,3.25518,3.20435,0.505657,2.1327,2.56041,69.0202,1.94751,2.4752,-0.00149974,1.89106,2.50676,0.936401,2.1327,2.56041,All
0.513333,2.5945,2.63378,69.3333,2.69884,2.62402,0.00276564,2.53369,2.61263,0.950617,2.5945,2.63378,0.513333,3.25064,3.13298,69.3333,2.83928,3.18609,0.00276564,3.03405,3.16739,0.950617,3.25064,3.13298,0.513333,3.23341,3.20592,69.3333,3.1536,3.2111,0.00276564,3.08428,3.2127,0.950617,3.23341,3.20592,0.513333,2.15717,2.55407,69.3333,1.98364,2.46378,0.00276564,1.83163,2.49475,0.950617,2.15717,2.55407,All
0.52101,2.58038,2.62795,69.6465,2.73675,2.62786,0.00703102,2.56546,2.61622,0.964834,2.58038,2.62795,0.52101,3.23341,3.13705,69.6465,2.79398,3.19247,0.00703102,2.99567,3.17349,0.964834,3.23341,3.13705,0.52101,3.21163,3.2075,69.6465,3.16904,3.21056,0.00703102,3.09156,3.21219,0.964834,3.21163,3.2075,0.52101,2.18165,2.54773,69.6465,2.01977,2.45235,0.00703102,1.84157,2.48273,0.964834,2.18165,2.54773,All
0.528687,2.56626,2.62213,69.9596,2.77466,2.63169,0.0112964,2.60174,2.61981,0.97905,2.56626,2.62213,0.528687,3.21618,3.14113,69.9596,2.74869,3.19884,0.0112964,2.9543,3.17958,0.97905,3.21618,3.14113,0.528687,3.18986,3.20908,69.9596,3.18448,3.21002,0.0112964,3.10927,3.21167,0.97905,3.18986,3.20908,0.528687,2.20613,2.54139,69.9596,2.05589,2.44093,0.0112964,1.87907,2.47071,0.97905,2.20613,2.54139,All
0.536364,2.55214,2.6163,70.2727,2.77654,2.63553,0.0155618,2.63802,2.62341,0.993266,2.55214,2.6163,0.536364,3.19895,3.1452,70.2727,2.75914,3.20522,0.0155618,2.91293,3.18568,0.993266,3.19895,3.1452,0.536364,3.16808,3.21066,70.2727,3.19157,3.20948,0.0155618,3.12699,3.21116,0.993266,3.16808,3.21066,0.536364,2.2306,2.53505,70.2727,2.07877,2.42951,0.0155618,1.91656,2.4587,0.993266,2.2306,2.53505,All
0.54404,2.56008,2.61047,70.5859,2.77308,2.63936,0.0198271,2.6743,2.627,1.00748,2.56008,2.61047,0.54404,3.10183,3.14927,70.5859,2.77785,3.2116,0.0198271,2.87155,3.19178,1.00748,3.10183,3.14927,0.54404,3.10973,3.21223,70.5859,3.19743,3.20893,0.0198271,3.14471,3.21065,1.00748,3.10973,3.21223,0.54404,2.1917,2.52871,70.5859,2.09969,2.41809,0.0198271,1.95406,2.44668,1.00748,2.1917,2.52871,All
0.551717,2.59395,2.60465,70.899,2.76963,2.6432,0.0240925,2.71059,2.6306,1.0217,2.59395,2.60465,0.551717,2.97113,3.15334,70.899,2.79656,3.21798,0.0240925,2.83018,3.19787,1.0217,2.97113,3.15334,0.551717,3.05648,3.21381,70.899,3.20329,3.20839,0.0240925,3.16242,3.21014,1.0217,3.05648,3.21381,0.551717,2.12132,2.52237,70.899,2.1206,2.40667,0.0240925,1.99156,2.43467,1.0217,2.12132,2.52237,All
0.559394,2.64889,2.59882,71.2121,2.76617,2.64703,0.0283579,2.74687,2.63419,1.03591,2.64889,2.59882,0.559394,2.97346,3.15742,71.2121,2.81528,3.22436,0.0283579,2.78881,3.20397,1.03591,2.97346,3.15742,0.559394,3.13527,3.21539,71.2121,3.20915,3.20785,0.0283579,3.18014,3.20962,1.03591,3.13527,3.21539,0.559394,2.1397,2.51603,71.2121,2.14151,2.39524,0.0283579,2.02906,2.42265,1.03591,2.1397,2.51603,All
0.567071,2.70383,2.59299,71.5253,2.76272,2.65086,0.0326233,2.78315,2.63779,1.05013,2.70383,2.59299,0.567071,2.97579,3.16149,71.5253,2.83399,3.23074,0.0326233,2.74743,3.21007,1.05013,2.97579,3.16149,0.567071,3.21405,3.21697,71.5253,3.21501,3.20731,0.0326233,3.19786,3.20911,1.05013,3.21405,3.21697,0.567071,2.15808,2.50969,71.5253,2.16243,2.38382,0.0326233,2.06656,2.41064,1.05013,2.15808,2.50969,All
0.574747,2.70598,2.58717,71.8384,2.75927,2.6547,0.0368886,2.78204,2.64138,1.06435,2.70598,2.58717,0.574747,2.92578,3.16556,71.8384,2.8527,3.23712,0.0368886,2.76293,3.21616,1.06435,2.92578,3.16556,0.574747,3.23302,3.21854,71.8384,3.22087,3.20677,0.0368886,3.2035,3.2086,1.06435,3.23302,3.21854,0.574747,2.24365,2.50335,71.8384,2.18334,2.3724,0.0368886,2.08511,2.39862,1.06435,2.24365,2.50335,All
0.582424,2.67555,2.58134,72.1515,2.75581,2.65853,0.041154,2.77766,2.64497,1.07856,2.67555,2.58134,0.582424,2.84348,3.16963,72.1515,2.87141,3.2435,0.041154,2.7834,3.22226,1.07856,2.84348,3.16963,0.582424,3.21509,3.22012,72.1515,3.22673,3.20623,0.041154,3.20808,3.20808,1.07856,3.21509,3.22012,0.582424,2.37067,2.49701,72.1515,2.20426,2.36098,0.041154,2.10202,2.38661,1.07856,2.37067,2.49701,All
0.590101,2.64513,2.57551,72.4646,2.75236,2.66237,0.0454194,2.77328,2.64857,1.09278,2.64513,2.57551,0.590101,2.76117,3.17371,72.4646,2.89012,3.24987,0.0454194,2.80387,3.22836,1.09278,2.76117,3.17371,0.590101,3.19715,3.2217,72.4646,3.23259,3.20568,0.0454194,3.21266,3.20757,1.09278,3.19715,3.2217,0.590101,2.49769,2.49067,72.4646,2.22517,2.34955,0.0454194,2.11892,2.37459,1.09278,2.49769,2.49067,All
0.597778,2.6147,2.56969,72.7778,2.7489,2.6662,0.0496848,2.7689,2.65216,1.107,2.6147,2.56969,0.597778,2.67887,3.17778,72.7778,2.90883,3.25625,0.0496848,2.82433,3.23445,1.107,2.67887,3.17778,0.597778,3.17921,3.22328,72.7778,3.23845,3.20514,0.0496848,3.21725,3.20706,1.107,3.17921,3.22328,0.597778,2.62471,2.48433,72.7778,2.24608,2.33813,0.0496848,2.13582,2.36257,1.107,2.62471,2.48433,All
0.605455,2.58428,2.56386,73.0909,2.74545,2.67004,0.0539502,2.76452,2.65576,1.12121,2.58428,2.56386,0.605455,2.59657,3.18185,73.0909,2.92755,3.26263,0.0539502,2.8448,3.24055,1.12121,2.59657,3.18185,0.605455,3.16127,3.22486,73.0909,3.24431,3.2046,0.0539502,3.22183,3.20655,1.12121,3.16127,3.22486,0.605455,2.75173,2.47799,73.0909,2.267,2.32671,0.0539502,2.15272,2.35056,1.12121,2.75173,2.47799,All
0.613131,2.55385,2.55803,73.404,2.74199,2.67387,0.0582155,2.76015,2.65935,1.13543,2.55385,2.55803,0.613131,2.51426,3.18592,73.404,2.94626,3.26901,0.0582155,2.86527,3.24664,1.13543,2.51426,3.18592,0.613131,3.14333,3.22643,73.404,3.25017,3.20406,0.0582155,3.22641,3.20603,1.13543,3.14333,3.22643,0.613131,2.87876,2.47165,73.404,2.28791,2.31529,0.0582155,2.16963,2.33854,1.13543,2.87876,2.47165,All
0.620808,2.52343,2.55221,73.7172,2.73854,2.6777,0.0624809,2.75577,2.66295,1.14964,2.52343,2.55221,0.620808,2.43196,3.19,73.7172,2.96497,3.27539,0.0624809,2.88573,3.25274,1.14964,2.43196,3.19,0.620808,3.12539,3.22801,73.7172,3.25603,3.20352,0.0624809,3.231,3.20552,1.14964,3.12539,3.22801,0.620808,3.00578,2.46531,73.7172,2.30883,2.30387,0.0624809,2.18653,2.32653,1.14964,3.00578,2.46531,All
