parameter,value
Cl_pop,13.495018757946
V1_pop,23.05991771983
beta_V1_logtCLCRMLMIN,-1.56049596920421
Q_pop,23.4
beta_Q_LMP_1,0.95470501615042
beta_Q_logtAGEA,1.07615039954651
beta_Q_logtALBGDL,17.0519987219171
beta_Q_logtPROGDL,-17.3303834915988
V2_pop,3.38208430646464
beta_V2_SEXF_1,3.94595359672151
beta_V2_logtHCM,32.9461868896981
beta_V2_logtPROGDL,-0.508761238555223
omega_Cl,0.259484991194049
omega_V1,0.155737215332506
omega_Q,3.55435083676918e-8
omega_V2,4.07653549899883e-8
a,1.47405721787335
b,0.040254049534481
