pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.26411,0.0376454,-4.77018,0.00384821,-1.91334,0.0564767,All
-1.93944,0.0376454,-4.47182,0,-1.48051,0.112953,All
-1.61478,0.0376454,-4.17346,0,-1.04769,0.141192,All
-1.29011,0.0752907,-3.8751,0,-0.614868,0.310622,All
-0.965441,0.0752907,-3.57674,0.00769641,-0.182044,0.536529,All
-0.640773,0.112936,-3.27838,0.0153928,0.250779,0.818912,All
-0.316106,0.414099,-2.98002,0.0153928,0.683603,0.367099,All
0.00856171,0.941134,-2.68166,0.0153928,1.11643,0.0564767,All
0.333229,1.20465,-2.3833,0.0307857,1.54925,0.0847151,All
0.657897,0.451744,-2.08494,0.019241,1.98207,0.0564767,All
,,-1.78658,0.0500267,,,All
,,-1.48823,0.0731159,,,All
,,-1.18987,0.0577231,,,All
,,-0.891507,0.103902,,,All
,,-0.593148,0.180866,,,All
,,-0.294788,0.457937,,,All
,,0.00357089,0.838909,,,All
,,0.30193,0.631106,,,All
,,0.600289,0.330946,,,All
,,0.898649,0.265526,,,All
,,1.19701,0.100053,,,All
,,1.49537,0.0769641,,,All
,,1.79373,0.0769641,,,All
,,2.09209,0.0230892,,,All
,,2.39045,0.0153928,,,All
,,2.6888,0.00769641,,,All
,,2.98716,0.0230892,,,All
,,3.28552,0.0269374,,,All
,,3.58388,0.00769641,,,All
,,3.88224,0.00769641,,,All
