standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.90983,0.00666667,-2.20521,0.00666667,-2.69777,0.00666667,-2.27056,0.00666667,All
-1.77185,0.0133333,-1.94963,0.0133333,-2.68223,0.0133333,-2.2307,0.0133333,All
-1.76228,0.02,-1.86951,0.02,-2.2319,0.02,-2.00903,0.02,All
-1.73783,0.0266667,-1.77724,0.0266667,-2.23119,0.0266667,-1.84153,0.0266667,All
-1.73406,0.0333333,-1.72179,0.0333333,-2.09875,0.0333333,-1.81396,0.0333333,All
-1.73157,0.04,-1.62058,0.04,-1.92138,0.04,-1.73953,0.04,All
-1.69239,0.0466667,-1.59704,0.0466667,-1.73814,0.0466667,-1.72202,0.0466667,All
-1.62034,0.0533333,-1.59485,0.0533333,-1.67468,0.0533333,-1.62221,0.0533333,All
-1.50499,0.06,-1.57052,0.06,-1.57391,0.06,-1.61864,0.06,All
-1.4933,0.0666667,-1.54814,0.0666667,-1.56427,0.0666667,-1.60558,0.0666667,All
-1.38729,0.0733333,-1.47498,0.0733333,-1.50485,0.0733333,-1.60303,0.0733333,All
-1.38612,0.08,-1.42152,0.08,-1.47501,0.08,-1.58657,0.08,All
-1.32167,0.0866667,-1.35755,0.0866667,-1.43509,0.0866667,-1.57037,0.0866667,All
-1.27327,0.0933333,-1.32461,0.0933333,-1.42641,0.0933333,-1.51427,0.0933333,All
-1.24757,0.1,-1.23181,0.1,-1.36398,0.1,-1.50238,0.1,All
-1.24047,0.106667,-1.16336,0.106667,-1.3583,0.106667,-1.47249,0.106667,All
-1.229,0.113333,-1.0502,0.113333,-1.34881,0.113333,-1.45659,0.113333,All
-1.22152,0.12,-1.04469,0.12,-1.31126,0.12,-1.45476,0.12,All
-1.21764,0.126667,-1.01464,0.126667,-1.29408,0.126667,-1.34749,0.126667,All
-1.20432,0.133333,-0.997863,0.133333,-1.27648,0.133333,-1.30437,0.133333,All
-1.19543,0.14,-0.960769,0.14,-1.17264,0.14,-1.2683,0.14,All
-1.15681,0.146667,-0.955925,0.146667,-1.16727,0.146667,-1.25828,0.146667,All
-1.12045,0.153333,-0.903586,0.153333,-1.15088,0.153333,-1.25645,0.153333,All
-1.11224,0.16,-0.888901,0.16,-1.14381,0.16,-1.25322,0.16,All
-1.10353,0.166667,-0.861851,0.166667,-1.14025,0.166667,-1.21718,0.166667,All
-1.08699,0.173333,-0.833708,0.173333,-1.00245,0.173333,-1.21601,0.173333,All
-1.07764,0.18,-0.76456,0.18,-0.991713,0.18,-1.19836,0.18,All
-1.05976,0.186667,-0.728795,0.186667,-0.969747,0.186667,-1.16967,0.186667,All
-1.04695,0.193333,-0.727623,0.193333,-0.952879,0.193333,-1.16642,0.193333,All
-1.04383,0.2,-0.716918,0.2,-0.923695,0.2,-1.12717,0.2,All
-1.04239,0.206667,-0.714445,0.206667,-0.915484,0.206667,-1.11589,0.206667,All
-1.02768,0.213333,-0.703362,0.213333,-0.913313,0.213333,-1.05656,0.213333,All
-1.02346,0.22,-0.702927,0.22,-0.90786,0.22,-0.975208,0.22,All
-1.00694,0.226667,-0.695135,0.226667,-0.871722,0.226667,-0.973008,0.226667,All
-0.987654,0.233333,-0.674033,0.233333,-0.866806,0.233333,-0.90721,0.233333,All
-0.954783,0.24,-0.641315,0.24,-0.85911,0.24,-0.901207,0.24,All
-0.949482,0.246667,-0.626501,0.246667,-0.839146,0.246667,-0.883718,0.246667,All
-0.947861,0.253333,-0.593611,0.253333,-0.839073,0.253333,-0.86338,0.253333,All
-0.947446,0.26,-0.588555,0.26,-0.813101,0.26,-0.855329,0.26,All
-0.914372,0.266667,-0.587325,0.266667,-0.78354,0.266667,-0.823517,0.266667,All
-0.87228,0.273333,-0.577401,0.273333,-0.746232,0.273333,-0.8098,0.273333,All
-0.830983,0.28,-0.572123,0.28,-0.687146,0.28,-0.799544,0.28,All
-0.778626,0.286667,-0.558702,0.286667,-0.593008,0.286667,-0.750467,0.286667,All
-0.753619,0.293333,-0.555866,0.293333,-0.559023,0.293333,-0.712367,0.293333,All
-0.737735,0.3,-0.542668,0.3,-0.555216,0.3,-0.705375,0.3,All
-0.682619,0.306667,-0.524454,0.306667,-0.551443,0.306667,-0.701991,0.306667,All
-0.659256,0.313333,-0.50897,0.313333,-0.526169,0.313333,-0.663749,0.313333,All
-0.651805,0.32,-0.502149,0.32,-0.499328,0.32,-0.654208,0.32,All
-0.643706,0.326667,-0.453419,0.326667,-0.491626,0.326667,-0.639732,0.326667,All
-0.619712,0.333333,-0.445151,0.333333,-0.466976,0.333333,-0.620889,0.333333,All
-0.612974,0.34,-0.440103,0.34,-0.42888,0.34,-0.616149,0.34,All
-0.609316,0.346667,-0.429669,0.346667,-0.403288,0.346667,-0.614145,0.346667,All
-0.608307,0.353333,-0.427486,0.353333,-0.386962,0.353333,-0.579559,0.353333,All
-0.607024,0.36,-0.408975,0.36,-0.346559,0.36,-0.568071,0.36,All
-0.5971,0.366667,-0.357642,0.366667,-0.314555,0.366667,-0.551841,0.366667,All
-0.592893,0.373333,-0.345666,0.373333,-0.306165,0.373333,-0.469823,0.373333,All
-0.585054,0.38,-0.338431,0.38,-0.281292,0.38,-0.462768,0.38,All
-0.58283,0.386667,-0.315864,0.386667,-0.277466,0.386667,-0.456739,0.386667,All
-0.491523,0.393333,-0.305853,0.393333,-0.151387,0.393333,-0.455738,0.393333,All
-0.447982,0.4,-0.260165,0.4,-0.137511,0.4,-0.443255,0.4,All
-0.413422,0.406667,-0.257113,0.406667,-0.0914571,0.406667,-0.441696,0.406667,All
-0.354871,0.413333,-0.248548,0.413333,-0.0905896,0.413333,-0.43998,0.413333,All
-0.315736,0.42,-0.241115,0.42,-0.0418354,0.42,-0.404212,0.42,All
-0.314674,0.426667,-0.234687,0.426667,0.0129758,0.426667,-0.40198,0.426667,All
-0.260094,0.433333,-0.221249,0.433333,0.0319223,0.433333,-0.397408,0.433333,All
-0.234695,0.44,-0.219008,0.44,0.0438,0.44,-0.385915,0.44,All
-0.197037,0.446667,-0.194033,0.446667,0.0674295,0.446667,-0.368636,0.446667,All
-0.185201,0.453333,-0.192945,0.453333,0.070717,0.453333,-0.300337,0.453333,All
-0.169727,0.46,-0.186153,0.46,0.0748849,0.46,-0.245174,0.46,All
-0.161306,0.466667,-0.184417,0.466667,0.0889052,0.466667,-0.244894,0.466667,All
-0.0793011,0.473333,-0.175175,0.473333,0.119084,0.473333,-0.23721,0.473333,All
-0.0097071,0.48,-0.152737,0.48,0.148721,0.48,-0.214811,0.48,All
0.0154794,0.486667,-0.127861,0.486667,0.150258,0.486667,-0.203049,0.486667,All
0.0458593,0.493333,-0.104673,0.493333,0.153807,0.493333,-0.191023,0.493333,All
0.0916179,0.5,-0.0676264,0.5,0.18644,0.5,-0.190684,0.5,All
0.0934718,0.506667,-0.0572123,0.506667,0.227214,0.506667,-0.190501,0.506667,All
0.131745,0.513333,-0.0517411,0.513333,0.229153,0.513333,-0.185007,0.513333,All
0.156214,0.52,-0.0441089,0.52,0.236946,0.52,-0.150026,0.52,All
0.184015,0.526667,-0.0409462,0.526667,0.244795,0.526667,-0.139702,0.526667,All
0.208041,0.533333,-0.039014,0.533333,0.269492,0.533333,-0.102806,0.533333,All
0.220116,0.54,-0.0340149,0.54,0.271435,0.54,-0.0790863,0.54,All
0.22452,0.546667,-0.0278226,0.546667,0.281353,0.546667,-0.0581168,0.546667,All
0.225252,0.553333,-0.0220022,0.553333,0.318735,0.553333,-0.0434603,0.553333,All
0.26647,0.56,-0.0137154,0.56,0.321688,0.56,0.0063306,0.56,All
0.268631,0.566667,0.00493955,0.566667,0.341882,0.566667,0.011345,0.566667,All
0.292509,0.573333,0.0265553,0.573333,0.353566,0.573333,0.026365,0.573333,All
0.30892,0.58,0.0288353,0.58,0.368822,0.58,0.044821,0.58,All
0.317216,0.586667,0.0432112,0.586667,0.372985,0.586667,0.0574,0.586667,All
0.322118,0.593333,0.066902,0.593333,0.376667,0.593333,0.148669,0.593333,All
0.333543,0.6,0.0719769,0.6,0.383396,0.6,0.151503,0.6,All
0.369574,0.606667,0.113033,0.606667,0.393915,0.606667,0.173473,0.606667,All
0.380002,0.613333,0.138365,0.613333,0.394617,0.613333,0.178455,0.613333,All
0.391437,0.62,0.147786,0.62,0.411889,0.62,0.181988,0.62,All
0.41128,0.626667,0.160229,0.626667,0.41344,0.626667,0.206933,0.626667,All
0.443528,0.633333,0.16129,0.633333,0.418637,0.633333,0.242752,0.633333,All
0.444242,0.64,0.176024,0.64,0.433572,0.64,0.298383,0.64,All
0.527893,0.646667,0.198918,0.646667,0.437475,0.646667,0.314793,0.646667,All
0.667278,0.653333,0.199214,0.653333,0.4382,0.653333,0.325535,0.653333,All
0.697243,0.66,0.241783,0.66,0.452543,0.66,0.337872,0.66,All
0.800823,0.666667,0.298622,0.666667,0.469842,0.666667,0.348863,0.666667,All
0.825495,0.673333,0.319312,0.673333,0.478626,0.673333,0.384931,0.673333,All
0.832328,0.68,0.321406,0.68,0.48597,0.68,0.386687,0.68,All
0.843736,0.686667,0.322116,0.686667,0.487457,0.686667,0.426324,0.686667,All
0.862495,0.693333,0.329618,0.693333,0.523464,0.693333,0.427965,0.693333,All
0.881983,0.7,0.342848,0.7,0.529258,0.7,0.430261,0.7,All
0.896074,0.706667,0.379086,0.706667,0.533911,0.706667,0.438055,0.706667,All
0.907361,0.713333,0.38771,0.713333,0.551912,0.713333,0.469258,0.713333,All
0.914151,0.72,0.425711,0.72,0.554221,0.72,0.485959,0.72,All
0.93131,0.726667,0.440514,0.726667,0.563122,0.726667,0.506675,0.726667,All
0.966005,0.733333,0.481895,0.733333,0.572334,0.733333,0.59258,0.733333,All
0.966087,0.74,0.513136,0.74,0.599245,0.74,0.597375,0.74,All
0.966993,0.746667,0.601627,0.746667,0.612165,0.746667,0.598628,0.746667,All
0.988064,0.753333,0.631504,0.753333,0.634089,0.753333,0.648066,0.753333,All
0.990655,0.76,0.639291,0.76,0.638995,0.76,0.659396,0.76,All
1.00019,0.766667,0.673212,0.766667,0.679239,0.766667,0.73773,0.766667,All
1.01178,0.773333,0.686796,0.773333,0.717902,0.773333,0.739291,0.773333,All
1.01744,0.78,0.697809,0.78,0.741177,0.78,0.812125,0.78,All
1.03431,0.786667,0.800234,0.786667,0.754059,0.786667,0.885234,0.786667,All
1.04326,0.793333,0.80624,0.793333,0.771722,0.793333,0.896618,0.793333,All
1.07997,0.8,0.899968,0.8,0.776047,0.8,0.937014,0.8,All
1.10295,0.806667,0.912006,0.806667,0.784343,0.806667,1.03436,0.806667,All
1.10748,0.813333,0.940517,0.813333,0.80295,0.813333,1.04144,0.813333,All
1.11663,0.82,0.975231,0.82,0.814799,0.82,1.07582,0.82,All
1.12263,0.826667,0.991656,0.826667,0.834991,0.826667,1.10768,0.826667,All
1.13584,0.833333,1.02781,0.833333,0.837686,0.833333,1.11343,0.833333,All
1.17044,0.84,1.0486,0.84,0.940982,0.84,1.16023,0.84,All
1.17483,0.846667,1.07518,0.846667,0.967073,0.846667,1.16042,0.846667,All
1.1934,0.853333,1.07801,0.853333,0.970294,0.853333,1.18102,0.853333,All
1.2113,0.86,1.12804,0.86,0.986518,0.86,1.20079,0.86,All
1.22006,0.866667,1.14602,0.866667,0.999794,0.866667,1.20502,0.866667,All
1.24399,0.873333,1.16343,0.873333,1.03808,0.873333,1.20809,0.873333,All
1.26772,0.88,1.18028,0.88,1.10744,0.88,1.22073,0.88,All
1.27404,0.886667,1.21444,0.886667,1.16705,0.886667,1.23842,0.886667,All
1.28854,0.893333,1.2315,0.893333,1.17621,0.893333,1.26642,0.893333,All
1.29455,0.9,1.28535,0.9,1.18184,0.9,1.27254,0.9,All
1.3139,0.906667,1.43854,0.906667,1.20287,0.906667,1.33447,0.906667,All
1.3215,0.913333,1.5219,0.913333,1.23137,0.913333,1.33518,0.913333,All
1.35638,0.92,1.5286,0.92,1.33067,0.92,1.34137,0.92,All
1.35842,0.926667,1.88892,0.926667,1.34923,0.926667,1.34182,0.926667,All
1.35997,0.933333,1.91782,0.933333,1.35387,0.933333,1.38357,0.933333,All
1.37587,0.94,1.92625,0.94,1.38969,0.94,1.39011,0.94,All
1.39541,0.946667,2.02246,0.946667,1.44063,0.946667,1.42581,0.946667,All
1.39773,0.953333,2.03108,0.953333,1.54742,0.953333,1.44808,0.953333,All
1.41094,0.96,2.04892,0.96,1.57012,0.96,1.5024,0.96,All
1.42025,0.966667,2.1829,0.966667,1.67012,0.966667,1.55859,0.966667,All
1.48223,0.973333,2.2506,0.973333,1.67932,0.973333,1.63388,0.973333,All
1.5406,0.98,2.29028,0.98,1.77527,0.98,1.74564,0.98,All
1.55035,0.986667,2.47309,0.986667,1.77855,0.986667,1.74818,0.986667,All
1.56723,0.993333,2.65318,0.993333,1.94411,0.993333,1.75442,0.993333,All
1.59087,1,2.71945,1,4.53295,1,1.9047,1,All
4,1,4,1,4.53295,1,4,1,All
