Cl_pop,1,-0.95178,0.028263,0.038191,0.045139,0.058786,0.010337,-0.1015,-0.03911,-3.3172e-16
beta_Cl_tSCRMGDL,-0.95178,1,-0.051865,-0.053329,-0.03445,-0.090174,-0.0070459,-0.0045051,0.05571,4.605e-16
V1_pop,0.028263,-0.051865,1,0.44096,-0.24958,0.0059782,0.23741,-0.064716,-0.24635,-1.8428e-16
V2_pop,0.038191,-0.053329,0.44096,1,-0.2096,0.0083584,0.50253,-0.28855,-0.25471,-5.5779e-16
omega_Cl,0.045139,-0.03445,-0.24958,-0.2096,1,0.01536,-0.17522,-0.077676,0.073098,-2.1653e-16
omega_V1,0.058786,-0.090174,0.0059782,0.0083584,0.01536,1,-0.1584,0.20501,-0.069615,3.4869e-16
omega_Q,0.010337,-0.0070459,0.23741,0.50253,-0.17522,-0.1584,1,-0.51356,-0.10184,-6.5222e-16
omega_V2,-0.1015,-0.0045051,-0.064716,-0.28855,-0.077676,0.20501,-0.51356,1,0.035361,2.5891e-16
a,-0.03911,0.05571,-0.24635,-0.25471,0.073098,-0.069615,-0.10184,0.035361,1,-7.2994e-15
b,-3.3172e-16,4.605e-16,-1.8428e-16,-5.5779e-16,-2.1653e-16,3.4869e-16,-6.5222e-16,2.5891e-16,-7.2994e-15,1
