iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,688.137,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,674.798,1,25.175,23.315,11.4578,0.95,0.285,-0.629892,0.974679,0.974679,0.974679,1.0053
3,665.264,1,21.4008,22.5738,10.8221,0.9025,0.27075,-0.466698,0.95,0.979746,0.95,0.97985
4,661.612,1,23.7758,22.4562,10.4579,0.857375,0.257212,-0.575563,0.925945,0.954938,0.925945,0.955039
5,640.562,1,22.1625,21.1353,10.7656,0.814506,0.244352,-0.53436,0.9025,0.930758,0.9025,0.979383
6,640.981,1,20.7176,22.038,10.2566,0.773781,0.232134,-0.469885,0.879648,0.918534,0.879648,0.996757
7,637.744,1,20.3917,21.8668,10.0238,0.735092,0.220528,-0.462944,0.857375,1.03616,0.857375,0.971518
8,618.365,1,23.1527,22.9524,11.1215,0.698337,0.209501,-0.549049,0.835666,1.00992,0.835666,0.946919
9,616.896,1,19.6772,22.0419,11.4366,0.66342,0.199026,-0.403372,0.814506,1.01188,0.814506,0.946588
10,612.844,1,19.7499,22.0357,9.03014,0.630249,0.189075,-0.430997,0.793882,1.11435,0.793882,0.991165
11,609.188,1,19.5351,23.2375,9.5279,0.598737,0.179621,-0.417243,0.773781,1.18032,0.773781,0.966069
12,593.902,1,19.8027,23.1217,10.19,0.5688,0.17064,-0.418942,0.754188,1.22068,0.754188,0.941607
13,580.829,1,19.8925,24.2578,7.69512,0.54036,0.162108,-0.420943,0.735092,1.18977,0.735092,0.917765
14,578.515,1,20.7576,24.3006,7.17029,0.513342,0.154003,-0.441636,0.716479,1.18208,0.716479,0.894527
15,572.297,1,20.4252,25.4103,7.50876,0.487675,0.146302,-0.437503,0.698337,1.15215,0.698337,0.871877
16,572.08,1,20.0435,25.1352,8.24491,0.463291,0.138987,-0.42538,0.680655,1.14333,0.680655,0.8498
17,560.473,1,19.373,26.2645,7.10618,0.440127,0.132038,-0.380708,0.66342,1.11438,0.66342,0.828283
18,548.381,1,19.7681,26.7047,6.36385,0.41812,0.125436,-0.39187,0.646622,1.08616,0.646622,0.854753
19,543.159,1,20.6706,26.8112,7.13018,0.397214,0.119164,-0.433838,0.630249,1.05866,0.630249,0.83311
20,542.266,1,20.4591,26.8983,7.26342,0.377354,0.113206,-0.420696,0.614291,1.08045,0.614291,0.813357
21,538.455,1,20.3781,27.0267,7.48286,0.358486,0.107546,-0.421724,0.598737,1.16445,0.598737,0.792763
22,532.857,1,19.8071,27.3786,6.8479,0.340562,0.102168,-0.409735,0.583577,1.13496,0.583577,0.77269
23,533.513,1,20.1335,27.4523,6.82038,0.323534,0.0970601,-0.424066,0.5688,1.10622,0.5688,0.753125
24,529.905,1,19.9993,27.9074,6.98986,0.307357,0.0922071,-0.413314,0.554398,1.19298,0.554398,0.734055
25,505.512,1,20.1093,27.8876,7.23327,0.869107,0.0835106,-0.416493,0.54036,1.21914,0.54036,0.715468
26,505.978,1,19.9558,27.4989,6.24057,0.825652,0.079335,-0.415721,0.526678,1.22805,0.526678,0.712405
27,497.115,1,20.2096,27.3128,6.07779,0.956458,0.0745702,-0.431603,0.513342,1.19695,0.513342,0.694366
28,502.27,1,20.8,27.845,5.24714,1.04495,0.0719059,-0.456834,0.500344,1.29769,0.500344,0.690593
29,495.332,1,20.3053,27.9196,5.34709,1.17015,0.0657327,-0.432811,0.487675,1.26483,0.487675,0.673107
30,487.76,1,20.124,27.9729,6.00553,1.12242,0.0639633,-0.421365,0.475327,1.2328,0.475327,0.667474
31,481.173,1,20.1613,27.304,5.99174,1.17795,0.0587997,-0.418969,0.463291,1.20159,0.463291,0.704275
32,478.002,1,19.818,26.9646,5.7082,1.09662,0.0627718,-0.411343,0.45156,1.17116,0.45156,0.721928
33,485.629,1,19.7534,27.0869,5.23308,1.15525,0.0612656,-0.409012,0.440127,1.14537,0.440127,0.703648
34,483.004,1,19.7006,27.5327,5.61536,1.10953,0.0641983,-0.401282,0.428982,1.11637,0.42985,0.695453
35,483.722,1,19.454,26.8929,5.82464,1.13786,0.0632924,-0.398136,0.41812,1.0881,0.418966,0.688457
36,478.027,1,19.7606,26.7709,4.88046,1.0961,0.0660744,-0.409232,0.407533,1.06055,0.408357,0.677104
37,478.792,1,20.0265,27.5248,5.15104,1.09608,0.0657059,-0.419335,0.397214,1.03369,0.41026,0.666398
38,484.739,1,19.635,27.0636,5.98512,1.06007,0.0648224,-0.406716,0.387157,1.0892,0.432093,0.754779
39,479.659,1,19.8933,27.263,5.892,1.00706,0.0615813,-0.421314,0.377354,1.06163,0.447333,0.735667
40,476.889,1,19.8944,26.8654,5.71949,1.06958,0.0622997,-0.415917,0.367799,1.10695,0.464541,0.71704
41,476.806,1,20.0534,26.4122,6.13967,1.14873,0.0603242,-0.424231,0.358486,1.07892,0.470614,0.698884
42,479.881,1,20.292,26.7437,6.33178,1.2199,0.0589951,-0.432018,0.349409,1.07696,0.479124,0.681188
43,482.349,1,20.2224,25.988,6.05146,1.21991,0.0594146,-0.423985,0.340562,1.04969,0.497484,0.66394
44,478.755,1,19.4519,25.6037,6.12257,1.33371,0.0536934,-0.391652,0.331938,1.02312,0.484888,0.679636
45,480.38,1,19.603,26.1021,6.50892,1.29586,0.059392,-0.413414,0.323534,0.99721,0.47261,0.662427
46,476.955,1,19.8814,25.5504,7.00806,1.13029,0.062235,-0.411971,0.315341,0.97196,0.461422,0.714962
47,467.087,1,20.7608,26.2204,6.75406,1.07378,0.0591232,-0.451803,0.307357,0.94735,0.449739,0.71862
