standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.47199,0.00666667,-2.06026,0.00666667,-2.47971,0.00666667,-2.66369,0.00666667,All
-1.45134,0.0133333,-2.02836,0.0133333,-2.15843,0.0133333,-2.23001,0.0133333,All
-1.42181,0.02,-1.74691,0.02,-2.14502,0.02,-2.08302,0.02,All
-1.33982,0.0266667,-1.66918,0.0266667,-2.08069,0.0266667,-1.96133,0.0266667,All
-1.32796,0.0333333,-1.55492,0.0333333,-2.03226,0.0333333,-1.91455,0.0333333,All
-1.29824,0.04,-1.55238,0.04,-1.94765,0.04,-1.86204,0.04,All
-1.28795,0.0466667,-1.51124,0.0466667,-1.84957,0.0466667,-1.80442,0.0466667,All
-1.27346,0.0533333,-1.49249,0.0533333,-1.83539,0.0533333,-1.78496,0.0533333,All
-1.26193,0.06,-1.4328,0.06,-1.83454,0.06,-1.67604,0.06,All
-1.24421,0.0666667,-1.42979,0.0666667,-1.76592,0.0666667,-1.63991,0.0666667,All
-1.22881,0.0733333,-1.40263,0.0733333,-1.70512,0.0733333,-1.59415,0.0733333,All
-1.21705,0.08,-1.34143,0.08,-1.5946,0.08,-1.53929,0.08,All
-1.20968,0.0866667,-1.2766,0.0866667,-1.59285,0.0866667,-1.51916,0.0866667,All
-1.19153,0.0933333,-1.22617,0.0933333,-1.58338,0.0933333,-1.40926,0.0933333,All
-1.18247,0.1,-1.16316,0.1,-1.53312,0.1,-1.40017,0.1,All
-1.165,0.106667,-1.13913,0.106667,-1.50318,0.106667,-1.28024,0.106667,All
-1.15642,0.113333,-1.10841,0.113333,-1.45705,0.113333,-1.23269,0.113333,All
-1.154,0.12,-1.02551,0.12,-1.41969,0.12,-1.15302,0.12,All
-1.13898,0.126667,-1.01444,0.126667,-1.38904,0.126667,-1.1343,0.126667,All
-1.13894,0.133333,-0.99743,0.133333,-1.37118,0.133333,-1.10779,0.133333,All
-1.13004,0.14,-0.955761,0.14,-1.3674,0.14,-1.08997,0.14,All
-1.12258,0.146667,-0.882891,0.146667,-1.31178,0.146667,-1.08451,0.146667,All
-1.1111,0.153333,-0.875463,0.153333,-1.28874,0.153333,-1.07371,0.153333,All
-1.08688,0.16,-0.823505,0.16,-1.21758,0.16,-1.00717,0.16,All
-1.0832,0.166667,-0.801767,0.166667,-1.20198,0.166667,-0.969746,0.166667,All
-1.05828,0.173333,-0.796663,0.173333,-1.16434,0.173333,-0.940557,0.173333,All
-1.05635,0.18,-0.793939,0.18,-1.04208,0.18,-0.923672,0.18,All
-1.05527,0.186667,-0.745838,0.186667,-1.00337,0.186667,-0.905815,0.186667,All
