iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,684.705,1,6.75429,26.1537,11.9494,13.1157,1,0.3,1,1,1,1
2,642.311,1,13.3244,28.2719,15.4768,17.0632,0.966944,0.221012,0.275556,0.963464,0.863198,0.788466
3,614.379,1,13.7629,31.1343,17.4145,16.5286,1.07796,0.199582,0.231895,1.00593,0.779893,0.660865
4,577.907,1,13.4669,32.3482,19.2133,17.5373,0.903161,0.170787,0.229697,0.965574,0.701429,0.523463
5,552.611,1,13.4086,30.7873,20.205,16.0437,1.0435,0.137902,0.251503,1.00039,0.549191,0.530503
6,537.437,1,13.363,30.6655,19.8548,15.9165,1.14917,0.124718,0.253321,0.957422,0.494978,0.477039
7,527.058,1,13.2814,29.1531,19.7324,15.6899,1.35456,0.102872,0.251596,0.867324,0.50411,0.54885
8,520.093,1,13.3618,31.9688,20.4608,16.4103,1.35446,0.0992856,0.246174,0.915849,0.524768,0.473424
9,510.448,1,13.4627,35.1443,21.579,15.9463,1.43987,0.0820914,0.254237,0.995157,0.515683,0.524725
10,511.187,1,13.333,33.2525,21.6503,14.2725,1.45321,0.0773165,0.244198,1.14405,0.527493,0.535242
11,516.285,1,13.3053,34.4656,22.6951,14.9091,1.50194,0.0808043,0.254036,1.25551,0.436238,0.534173
12,506.418,1,13.3065,32.3565,22.4807,14.3267,1.4888,0.0770263,0.248895,1.09857,0.465528,0.497844
13,504.376,1,13.5383,31.6927,22.8182,13.4306,1.45113,0.0721976,0.255409,1.23005,0.455121,0.55663
14,489.338,1,13.562,30.0556,22.5083,13.7755,1.50886,0.0634137,0.258834,1.12209,0.389863,0.545379
15,483.768,1,13.5801,32.0627,22.5485,13.9127,1.48124,0.063377,0.257567,0.944046,0.384158,0.586463
16,480.541,1,13.4799,33.4099,22.636,13.4728,1.50397,0.0593674,0.252913,0.865235,0.405657,0.614365
17,478.791,1,13.5055,32.8336,22.2075,13.9281,1.60503,0.0520332,0.250143,0.84415,0.433935,0.61516
18,469.26,1,13.4832,32.1751,22.1959,13.3705,1.67213,0.0432902,0.252946,0.857966,0.398401,0.582828
19,470.501,1,13.5781,31.6284,22.6376,13.271,1.62938,0.0465249,0.251552,0.836572,0.391672,0.626288
20,473.847,1,13.5449,31.8668,22.1355,14.2417,1.69915,0.0433494,0.264464,0.826767,0.363792,0.695963
21,463.159,1,13.6274,32.3632,22.1836,14.3144,1.68708,0.0372683,0.267899,0.760451,0.380578,0.671208
22,460.718,1,13.4531,30.4871,22.2277,13.8481,1.68703,0.0357355,0.257332,0.764628,0.355136,0.732566
23,467.115,1,13.4637,32.0978,22.6426,13.4586,1.68713,0.0393201,0.267036,0.76643,0.342593,0.762841
24,465.987,1,13.5592,31.8919,22.8852,12.6272,1.68717,0.043095,0.264132,0.725549,0.345607,0.69706
25,468.108,1,13.4902,35.0124,23.067,12.3775,1.68111,0.0479809,0.264035,0.651774,0.32791,0.69262
26,471.359,1,13.6824,33.0997,22.9842,13.2893,1.65459,0.0519574,0.26956,0.646429,0.324374,0.706103
27,473.248,1,13.5712,32.2282,23.0188,13.192,1.65457,0.0492828,0.271169,0.639213,0.336532,0.790554
28,467.357,1,13.4902,30.972,23.9864,12.6665,1.73541,0.0409452,0.25713,0.698801,0.331297,0.755717
29,464.257,1,13.6357,32.7553,23.7214,12.1462,1.78704,0.0334803,0.269309,0.697784,0.307076,0.836392
