parameter,value,se_sa,rse_sa
Cl_pop,20.6065822079943,4.06149339766055,19.7096896354064
beta_Cl_tSCRMGDL,-0.414045474580913,0.183311083342638,44.2731764012591
V1_pop,23.7921742609193,2.33214044369944,9.80213249164952
Q_pop,23.4,,
V2_pop,13.2789337455518,3.63011988837452,27.3374350526491
omega_Cl,0.224102942099757,0.0432178989598305,19.2848422938564
omega_V1,0.30950263121725,0.0896646630140304,28.9705656657542
omega_Q,0.926859566637601,0.325864351464318,35.1578991245099
omega_V2,0.776677219001651,0.21695804863153,27.934133166724
a,1.86572295618926,0.198701796941533,10.6501233895616
