parameter,value,se_sa,rse_sa
Cl_pop,13.5090369292553,0.922818136711197,6.83111713694952
V1_pop,21.7628938121687,3.26876174280819e-6,1.50198855493218e-5
Q_pop,35.9105756453522,17.5867022695215,48.9736016576433
V2_pop,16.3946502414747,3.53485194802517,21.5610085970776
omega_Cl,0.260302233994798,0.0488551772181646,18.7686353929413
omega_V1,6.38678273446674e-8,6.72985142255444e-8,105.371541546831
omega_Q,1.65759900902159,0.454249201847402,27.4040464174461
omega_V2,0.714570312481295,0.191454116449849,26.7929010071855
a,1.66451460993123,0.210047421730736,12.6191395664238
b,0.00224780986152051,0.000652315254309222,29.0200370358715
c,1.79039204863247,nan,nan
