time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.619541,0.010989,0.0222222,0,0.0449438,All
1.54551,0.032967,0.0337079,0.0111111,0.0777778,All
2.47147,0.032967,0.0561798,0.0222222,0.111111,All
3.39743,0.120879,0.0888889,0.0444444,0.134831,All
4.3234,0.153846,0.111111,0.0666667,0.166667,All
5.24936,0.175824,0.144444,0.0893883,0.196591,All
6.17533,0.197802,0.166667,0.122222,0.223471,All
7.10129,0.208791,0.191011,0.144444,0.255556,All
8.02725,0.241758,0.222222,0.166667,0.277778,All
8.95322,0.263736,0.245818,0.18995,0.303371,All
9.87918,0.285714,0.269663,0.222222,0.333333,All
10.8051,0.307692,0.292135,0.244444,0.350294,All
11.7311,0.351648,0.314607,0.264015,0.370787,All
12.6571,0.384615,0.337079,0.28649,0.388889,All
13.583,0.395604,0.355556,0.3,0.404494,All
14.509,0.395604,0.377778,0.322222,0.422222,All
15.435,0.395604,0.393258,0.344444,0.440692,All
16.3609,0.406593,0.411111,0.366667,0.455556,All
17.2869,0.428571,0.426966,0.382022,0.47191,All
18.2129,0.43956,0.444444,0.4,0.488889,All
19.1388,0.43956,0.460674,0.411111,0.505618,All
20.0648,0.450549,0.477778,0.432576,0.516854,All
20.9908,0.483516,0.488889,0.444444,0.52809,All
21.9167,0.494505,0.5,0.455556,0.544444,All
22.8427,0.505495,0.511364,0.469288,0.555556,All
23.7686,0.516484,0.533333,0.483146,0.566667,All
24.6946,0.527473,0.544444,0.5,0.577778,All
25.6206,0.56044,0.555556,0.511111,0.590909,All
26.5465,0.571429,0.566667,0.522222,0.606742,All
27.4725,0.582418,0.577778,0.533333,0.617978,All
28.3985,0.582418,0.588889,0.544949,0.623611,All
29.3244,0.604396,0.6,0.566667,0.640449,All
30.2504,0.604396,0.611111,0.575406,0.647727,All
31.1764,0.626374,0.622222,0.58427,0.657323,All
32.1023,0.626374,0.633333,0.595506,0.666667,All
33.0283,0.659341,0.642447,0.606742,0.677778,All
33.9543,0.659341,0.651685,0.611111,0.688889,All
34.8802,0.659341,0.659091,0.622222,0.7,All
35.8062,0.681319,0.674157,0.633333,0.711111,All
36.7321,0.692308,0.681818,0.644444,0.722222,All
37.6581,0.692308,0.688889,0.655556,0.733333,All
38.5841,0.692308,0.7,0.662921,0.744444,All
39.51,0.692308,0.711111,0.668561,0.755556,All
40.436,0.703297,0.722222,0.677778,0.766667,All
41.362,0.725275,0.730337,0.688889,0.777778,All
42.2879,0.725275,0.741573,0.698315,0.785304,All
43.2139,0.725275,0.75,0.707865,0.788889,All
44.1399,0.747253,0.755556,0.711111,0.808989,All
45.0658,0.769231,0.766667,0.722222,0.820225,All
45.9918,0.791209,0.777778,0.738636,0.822222,All
46.9178,0.802198,0.788889,0.744444,0.833333,All
47.8437,0.802198,0.8,0.755556,0.844444,All
48.7697,0.802198,0.811111,0.764045,0.855556,All
49.6956,0.813187,0.822222,0.775281,0.866667,All
50.6216,0.813187,0.831461,0.777778,0.877778,All
51.5476,0.824176,0.842697,0.788889,0.888889,All
52.4735,0.824176,0.844444,0.797753,0.898876,All
53.3995,0.857143,0.855556,0.808989,0.9,All
54.3255,0.879121,0.866667,0.820225,0.911111,All
55.2514,0.879121,0.870833,0.822222,0.921348,All
56.1774,0.89011,0.877778,0.833333,0.92702,All
57.1034,0.89011,0.88764,0.838015,0.933333,All
58.0293,0.89011,0.888889,0.853933,0.933333,All
58.9553,0.901099,0.9,0.855556,0.944444,All
59.8813,0.912088,0.910112,0.866667,0.955056,All
60.8072,0.912088,0.911111,0.876404,0.955556,All
61.7332,0.912088,0.922222,0.877778,0.966292,All
62.6591,0.912088,0.922222,0.88764,0.966667,All
63.5851,0.912088,0.933333,0.888889,0.966667,All
64.5111,0.912088,0.933333,0.9,0.966667,All
65.437,0.934066,0.94382,0.9,0.977778,All
66.363,0.934066,0.944444,0.911111,0.977778,All
67.289,0.956044,0.955056,0.911111,0.977778,All
68.2149,0.956044,0.955556,0.922222,0.988764,All
69.1409,0.956044,0.955556,0.922222,0.988889,All
70.0669,0.978022,0.966292,0.922222,0.988889,All
70.9928,0.978022,0.966667,0.933333,0.988889,All
71.9188,0.978022,0.966667,0.933333,0.988889,All
72.8448,0.978022,0.977528,0.94382,0.994444,All
73.7707,0.978022,0.977528,0.944444,1,All
74.6967,0.978022,0.977778,0.954801,1,All
75.6226,0.978022,0.977778,0.955056,1,All
76.5486,0.978022,0.977778,0.955556,1,All
77.4746,0.978022,0.988636,0.955556,1,All
78.4005,0.978022,0.988764,0.966101,1,All
79.3265,0.978022,0.988889,0.966479,1,All
80.2525,0.978022,0.988889,0.966667,1,All
81.1784,0.978022,0.988889,0.966667,1,All
82.1044,0.989011,0.988889,0.977273,1,All
83.0304,0.989011,0.988889,0.977528,1,All
83.9563,0.989011,1,0.977528,1,All
84.8823,0.989011,1,0.977778,1,All
85.8083,0.989011,1,0.977778,1,All
86.7342,0.989011,1,0.983207,1,All
87.6602,0.989011,1,0.9887,1,All
88.5861,0.989011,1,0.988764,1,All
89.5121,0.989011,1,0.988764,1,All
90.4381,0.989011,1,0.988889,1,All
91.364,0.989011,1,1,1,All
92.29,1,1,1,1,All
