pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.990019,0.400285,-2.8785,0.0233536,-1.42921,0.150357,All
-0.501478,0.850605,-2.68185,0.0583841,-1.02277,0.481142,All
-0.0129373,0.300214,-2.48519,0.0467073,-0.616334,0.541285,All
0.475604,0.325231,-2.28854,0.0350305,-0.209893,0.300714,All
0.964145,0.125089,-2.09188,0.0350305,0.196547,0.2105,All
1.45269,0.0500356,-1.89523,0.0642225,0.602988,0.541285,All
1.94123,0.100071,-1.69858,0.0583841,1.00943,0.180428,All
2.42977,0.0250178,-1.50192,0.0934146,1.41587,0.0902141,All
2.91831,0.0500356,-1.30527,0.128445,1.82231,0.0902141,All
3.40685,0.0250178,-1.10861,0.175152,2.22875,0.120285,All
,,-0.911959,0.186829,,,All
,,-0.715305,0.361982,,,All
,,-0.51865,0.350305,,,All
,,-0.321996,0.326951,,,All
,,-0.125342,0.461235,,,All
,,0.0713121,0.525457,,,All
,,0.267966,0.408689,,,All
,,0.464621,0.350305,,,All
,,0.661275,0.36782,,,All
,,0.857929,0.280244,,,All
,,1.05458,0.245213,,,All
,,1.25124,0.332789,,,All
,,1.44789,0.105091,,,All
,,1.64455,0.0875762,,,All
,,1.8412,0.0642225,,,All
,,2.03785,0.0467073,,,All
,,2.23451,0.0116768,,,All
,,2.43116,0.00583841,,,All
,,2.62782,0.00583841,,,All
,,2.82447,0.0116768,,,All
