parameter,value
Cl_pop,13.4675125222089
V1_pop,24.8082962121618
beta_V1_ANTU_1,-0.217901599159993
beta_V1_logtCLCRMLMIN,-1.37196202622974
beta_V1_logtPROGDL,-0.676267154884804
Q_pop,23.4
beta_Q_LMP_1,0.892229563206353
beta_Q_logtAGEA,1.37287722779213
beta_Q_logtALBGDL,17.3543715845649
beta_Q_logtPROGDL,-17.3118834976576
V2_pop,2.48574628011414
beta_V2_LMP_1,0.281452062055055
beta_V2_SEXF_1,4.68432423881101
beta_V2_logtHCM,38.2549203272884
omega_Cl,0.254870650020048
omega_V1,0.109190640403593
omega_Q,3.28903012440855e-8
omega_V2,1.29507046183653e-7
a,1.44763137859472
b,0.0381840252204416
