Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.77096,2.38599,1.03037,-0.559536,2.14606,-0.244543,-2.04948,-2.56127,-0.619099,-5.4704,1.04019,0.30208,-0.559536,0.511778,0.285126,-2.04948,0.2061,-0.535466,-5.4704,0.0814575,-0.0399971,-2.77096,0.146636,0.0503935,-2.04948,-0.266923,-0.0524104,-5.4704,0.593767,-0.219698,-2.77096,-0.860636,-0.620521,-0.559536,0.357454,-0.169374
-2.70269,2.03886,1.00623,-0.546204,1.41273,-0.237701,-2.00806,-2.43435,-0.605509,-5.34919,0.983039,0.296522,-0.546204,0.42961,0.279318,-2.00806,0.112634,-0.523265,-5.34919,0.0865777,-0.0395401,-2.70269,0.1349,0.048708,-2.00806,-0.23835,-0.0517191,-5.34919,0.74639,-0.216235,-2.70269,-0.800543,-0.607016,-0.546204,0.173505,-0.166737
-2.63443,1.69174,0.98208,-0.532872,0.6794,-0.230859,-1.96663,-2.30743,-0.59192,-5.22798,0.929641,0.290964,-0.532872,0.347442,0.27351,-1.96663,0.0191672,-0.511064,-5.22798,0.0827183,-0.0390831,-2.63443,0.123165,0.0470225,-1.96663,-0.209778,-0.0510277,-5.22798,0.783084,-0.212773,-2.63443,-0.740451,-0.593511,-0.532872,-0.0104447,-0.1641
-2.56616,1.36093,0.957934,-0.519539,-0.0539292,-0.224017,-1.92521,-2.1805,-0.57833,-5.10676,0.876243,0.285406,-0.519539,0.265274,0.267702,-1.92521,-0.0742995,-0.498863,-5.10676,0.0788589,-0.0386261,-2.56616,0.111395,0.045337,-1.92521,-0.181206,-0.0503363,-5.10676,0.819779,-0.209311,-2.56616,-0.679886,-0.580006,-0.519539,-0.194394,-0.161463
-2.49789,1.11463,0.933788,-0.506207,-0.748259,-0.217176,-1.88378,-2.05358,-0.564741,-4.98555,0.824358,0.279849,-0.506207,0.189493,0.261894,-1.88378,-0.167766,-0.486661,-4.98555,0.0710207,-0.0381691,-2.49789,0.0995833,0.0436514,-1.88378,-0.152634,-0.0496449,-4.98555,0.805823,-0.205849,-2.49789,-0.617812,-0.566501,-0.506207,-0.368703,-0.158826
-2.42962,0.887204,0.909643,-0.492874,-1.09053,-0.210334,-1.84235,-1.92666,-0.551151,-4.86434,0.774735,0.274291,-0.492874,0.17054,0.256086,-1.84235,-0.261233,-0.47446,-4.86434,0.0568008,-0.0377121,-2.42962,0.0878148,0.0419659,-1.84235,-0.124061,-0.0489535,-4.86434,0.711428,-0.202386,-2.42962,-0.555767,-0.552995,-0.492874,-0.455846,-0.156189
-2.36135,0.706754,0.885497,-0.479542,-1.33131,-0.203492,-1.80093,-1.80105,-0.537562,-4.74312,0.726001,0.268733,-0.479542,0.166786,0.250278,-1.80093,-0.332041,-0.462259,-4.74312,0.0391621,-0.0372551,-2.36135,0.0764519,0.0402804,-1.80093,-0.0977595,-0.0482622,-4.74312,0.575489,-0.198924,-2.36135,-0.495876,-0.53949,-0.479542,-0.517669,-0.153552
-2.29308,0.565278,0.861351,-0.466209,-1.5271,-0.196651,-1.7595,-1.67898,-0.523972,-4.62191,0.677555,0.263176,-0.466209,0.169321,0.24447,-1.7595,-0.346617,-0.450058,-4.62191,0.0198593,-0.0367981,-2.29308,0.0654256,0.0385949,-1.7595,-0.0771989,-0.0475708,-4.62191,0.420028,-0.195462,-2.29308,-0.437772,-0.525985,-0.466209,-0.568194,-0.150915
-2.22481,0.423802,0.837205,-0.452877,-1.57275,-0.189809,-1.71808,-1.56034,-0.510383,-4.5007,0.629181,0.257618,-0.452877,0.191671,0.238662,-1.71808,-0.342255,-0.437856,-4.5007,-0.00204742,-0.0363411,-2.22481,0.0543993,0.0369094,-1.71808,-0.0594359,-0.0468794,-4.5007,0.235832,-0.192,-2.22481,-0.379668,-0.51248,-0.452877,-0.580824,-0.148278
-2.15655,0.295909,0.813059,-0.439545,-1.54473,-0.182967,-1.67665,-1.44418,-0.496793,-4.37948,0.580605,0.25206,-0.439545,0.222491,0.232853,-1.67665,-0.329362,-0.425655,-4.37948,-0.024395,-0.0358841,-2.15655,0.0436522,0.0352238,-1.67665,-0.043292,-0.046188,-4.37948,0.0477999,-0.188538,-2.15655,-0.323317,-0.498974,-0.439545,-0.574657,-0.145641
-2.08828,0.225136,0.788913,-0.426212,-1.48711,-0.176125,-1.63522,-1.33123,-0.483204,-4.25827,0.531093,0.246502,-0.426212,0.256025,0.227045,-1.63522,-0.306705,-0.413454,-4.25827,-0.0475359,-0.0354271,-2.08828,0.0340789,0.0335383,-1.63522,-0.0291408,-0.0454967,-4.25827,-0.144383,-0.185075,-2.08828,-0.274332,-0.485469,-0.426212,-0.560821,-0.143004
-2.02001,0.154364,0.764768,-0.41288,-1.33777,-0.169284,-1.5938,-1.22198,-0.469614,-4.13706,0.480386,0.240945,-0.41288,0.295824,0.221237,-1.5938,-0.277886,-0.401253,-4.13706,-0.0703891,-0.0349701,-2.02001,0.0245056,0.0318528,-1.5938,-0.0168949,-0.0448053,-4.13706,-0.327686,-0.181613,-2.02001,-0.225347,-0.471964,-0.41288,-0.522884,-0.140367
-1.95174,0.115005,0.740622,-0.399547,-1.16767,-0.162442,-1.55237,-1.11792,-0.456025,-4.01584,0.427985,0.235387,-0.399547,0.336232,0.215429,-1.55237,-0.243685,-0.389051,-4.01584,-0.0922436,-0.0345131,-1.95174,0.0161537,0.0301673,-1.55237,-0.00706468,-0.0441139,-4.01584,-0.49196,-0.178151,-1.95174,-0.18443,-0.458459,-0.399547,-0.479359,-0.13773
-1.88347,0.0872487,0.716476,-0.386215,-0.965272,-0.1556,-1.51095,-1.01834,-0.442435,-3.89463,0.373691,0.229829,-0.386215,0.374868,0.209621,-1.51095,-0.208667,-0.37685,-3.89463,-0.112574,-0.0340561,-1.88347,0.0083696,0.0284817,-1.51095,0.000980437,-0.0434225,-3.89463,-0.63051,-0.174689,-1.88347,-0.147307,-0.444953,-0.386215,-0.426699,-0.135093
-1.8152,0.0859258,0.69233,-0.372882,-0.742409,-0.148759,-1.46952,-0.923694,-0.428846,-3.77342,0.317425,0.224272,-0.372882,0.408304,0.203813,-1.46952,-0.174657,-0.364649,-3.77342,-0.130763,-0.033599,-1.8152,0.00282417,0.0267962,-1.46952,0.00720133,-0.0427311,-3.77342,-0.73599,-0.171226,-1.8152,-0.125421,-0.431448,-0.372882,-0.367582,-0.132456
-1.74694,0.0865923,0.668184,-0.35955,-0.516984,-0.141917,-1.42809,-0.834808,-0.415256,-3.6522,0.260096,0.218714,-0.35955,0.434376,0.198005,-1.42809,-0.144386,-0.352448,-3.6522,-0.146467,-0.033142,-1.74694,-0.00252415,0.0251107,-1.42809,0.0114996,-0.0420398,-3.6522,-0.8083,-0.167764,-1.74694,-0.104882,-0.417943,-0.35955,-0.30656,-0.129819
-1.67867,0.0872588,0.644038,-0.346217,-0.300653,-0.135075,-1.38667,-0.752486,-0.401667,-3.53099,0.20259,0.213156,-0.346217,0.450062,0.192197,-1.38667,-0.121111,-0.340246,-3.53099,-0.160379,-0.032685,-1.67867,-0.00787248,0.0234252,-1.38667,0.0138172,-0.0413484,-3.53099,-0.859213,-0.164302,-1.67867,-0.084342,-0.404438,-0.346217,-0.246335,-0.127182
-1.6104,0.0969318,0.619893,-0.332885,-0.107171,-0.128233,-1.34524,-0.676763,-0.388077,-3.40977,0.145804,0.207598,-0.332885,0.452095,0.186389,-1.34524,-0.107179,-0.328045,-3.40977,-0.171648,-0.032228,-1.6104,-0.0116691,0.0217397,-1.34524,0.0143235,-0.040657,-3.40977,-0.882688,-0.16084,-1.6104,-0.0744975,-0.390933,-0.332885,-0.190067,-0.124545
-1.54213,0.113451,0.595747,-0.319553,0.0623252,-0.121392,-1.30382,-0.609994,-0.374488,-3.28856,0.0971511,0.202041,-0.319553,0.442233,0.180581,-1.30382,-0.108936,-0.315844,-3.28856,-0.176322,-0.031771,-1.54213,-0.0136678,0.0200541,-1.30382,0.0126071,-0.0399656,-3.28856,-0.864619,-0.157377,-1.54213,-0.0770968,-0.377427,-0.319553,-0.13808,-0.121908
-1.47386,0.130485,0.571601,-0.30622,0.201717,-0.11455,-1.26239,-0.547139,-0.360898,-3.16735,0.0583715,0.196483,-0.30622,0.419517,0.174773,-1.26239,-0.118482,-0.303643,-3.16735,-0.174419,-0.031314,-1.47386,-0.0141753,0.0183686,-1.26239,0.00999169,-0.0392743,-3.16735,-0.81259,-0.153915,-1.47386,-0.0900915,-0.363922,-0.30622,-0.0908002,-0.119271
-1.40559,0.144607,0.547455,-0.292888,0.32006,-0.107708,-1.22096,-0.498719,-0.347309,-3.04613,0.0195919,0.190925,-0.292888,0.389196,0.168965,-1.22096,-0.156843,-0.291441,-3.04613,-0.172515,-0.030857,-1.40559,-0.0129123,0.0166831,-1.22096,0.00446372,-0.0385829,-3.04613,-0.76056,-0.150453,-1.40559,-0.115479,-0.350417,-0.292888,-0.046314,-0.116634
-1.33732,0.15611,0.523309,-0.279555,0.411308,-0.100867,-1.17954,-0.451735,-0.333719,-2.92492,-0.0191877,0.185368,-0.279555,0.350771,0.163157,-1.17954,-0.198054,-0.27924,-2.92492,-0.170612,-0.0304,-1.33732,-0.0107083,0.0149976,-1.17954,-0.00133743,-0.0378915,-2.92492,-0.708531,-0.146991,-1.33732,-0.147466,-0.336912,-0.279555,-0.00481655,-0.113997
-1.26906,0.159583,0.499163,-0.266223,0.479609,-0.0940249,-1.13811,-0.411673,-0.320129,-2.80371,-0.0579673,0.17981,-0.266223,0.307429,0.157349,-1.13811,-0.24934,-0.267039,-2.80371,-0.168709,-0.029943,-1.26906,-0.0064298,0.013312,-1.13811,-0.00806261,-0.0372001,-2.80371,-0.656502,-0.143529,-1.26906,-0.193745,-0.323406,-0.266223,0.0348501,-0.11136
-1.20079,0.159187,0.475018,-0.25289,0.523865,-0.0871832,-1.09669,-0.378808,-0.30654,-2.68249,-0.0967469,0.174252,-0.25289,0.261078,0.15154,-1.09669,-0.310878,-0.254838,-2.68249,-0.166805,-0.029486,-1.20079,-0.00134701,0.0116265,-1.09669,-0.0157256,-0.0365087,-2.68249,-0.604473,-0.140066,-1.20079,-0.245256,-0.309901,-0.25289,0.0733705,-0.108723
-1.13252,0.151856,0.450872,-0.239558,0.54879,-0.0803415,-1.05526,-0.354561,-0.29295,-2.56128,-0.135526,0.168694,-0.239558,0.214182,0.145732,-1.05526,-0.378162,-0.242636,-2.56128,-0.164902,-0.029029,-1.13252,0.00483055,0.00994099,-1.05526,-0.0238295,-0.0358174,-2.56128,-0.552443,-0.136604,-1.13252,-0.302994,-0.296396,-0.239558,0.111644,-0.106086
-1.06425,0.14128,0.426726,-0.226225,0.554324,-0.0734997,-1.01383,-0.335458,-0.279361,-2.44007,-0.174306,0.163137,-0.226225,0.168313,0.139924,-1.01383,-0.445916,-0.230435,-2.44007,-0.162999,-0.028572,-1.06425,0.0112937,0.00825547,-1.01383,-0.0318878,-0.035126,-2.44007,-0.500414,-0.133142,-1.06425,-0.361589,-0.282891,-0.226225,0.150237,-0.103449
-0.995982,0.125198,0.40258,-0.212893,0.538125,-0.066658,-0.972407,-0.324766,-0.265771,-2.31885,-0.181632,0.157579,-0.212893,0.126324,0.134116,-0.972407,-0.507784,-0.218234,-2.31885,-0.147341,-0.028115,-0.995982,0.017885,0.00656995,-0.972407,-0.0391769,-0.0344346,-2.31885,-0.423203,-0.12968,-0.995982,-0.418401,-0.269386,-0.212893,0.19006,-0.100812
-0.927713,0.106429,0.378434,-0.199561,0.504589,-0.0598163,-0.930981,-0.314739,-0.252182,-2.19764,-0.181024,0.152021,-0.199561,0.089359,0.128308,-0.930981,-0.568991,-0.206033,-2.19764,-0.128854,-0.027658,-0.927713,0.0242502,0.00488443,-0.930981,-0.0463847,-0.0337432,-2.19764,-0.347029,-0.126217,-0.927713,-0.471723,-0.25588,-0.199561,0.229702,-0.0981753
-0.859445,0.0842036,0.354288,-0.186228,0.459501,-0.0529746,-0.889555,-0.312367,-0.238592,-2.07643,-0.17468,0.146464,-0.186228,0.0567438,0.1225,-0.889555,-0.615605,-0.193831,-2.07643,-0.108482,-0.027201,-0.859445,0.0300358,0.0031989,-0.889555,-0.0519283,-0.0330519,-2.07643,-0.273452,-0.122755,-0.859445,-0.517933,-0.242375,-0.186228,0.266593,-0.0955383
-0.791176,0.0588794,0.330143,-0.172896,0.403383,-0.0461329,-0.848129,-0.316649,-0.225003,-1.95521,-0.152953,0.140906,-0.172896,0.0292126,0.116692,-0.848129,-0.639006,-0.18163,-1.95521,-0.0832287,-0.026744,-0.791176,0.0346466,0.00151338,-0.848129,-0.0549262,-0.0323605,-1.95521,-0.208699,-0.119293,-0.791176,-0.551819,-0.22887,-0.172896,0.298166,-0.0929013
-0.722908,0.0296807,0.305997,-0.159563,0.341078,-0.0392912,-0.806703,-0.32093,-0.211413,-1.834,-0.121165,0.135348,-0.159563,0.00659197,0.110884,-0.806703,-0.662406,-0.169429,-1.834,-0.0553074,-0.026287,-0.722908,0.0359917,-0.000172142,-0.806703,-0.0579242,-0.0316691,-1.834,-0.153028,-0.115831,-0.722908,-0.553985,-0.215365,-0.159563,0.3208,-0.0902643
-0.654639,0.000481992,0.281851,-0.146231,0.274698,-0.0324495,-0.765276,-0.329125,-0.197824,-1.71279,-0.0825084,0.12979,-0.146231,-0.0107378,0.105076,-0.765276,-0.665292,-0.157228,-1.71279,-0.0264543,-0.0258299,-0.654639,0.0373368,-0.00185766,-0.765276,-0.0587087,-0.0309777,-1.71279,-0.107603,-0.112369,-0.654639,-0.55615,-0.201859,-0.146231,0.331596,-0.0876273
-0.586371,-0.0287167,0.257705,-0.132898,0.208218,-0.0256077,-0.72385,-0.342088,-0.184234,-1.59157,-0.0404625,0.124233,-0.132898,-0.0222736,0.0992678,-0.72385,-0.636356,-0.145026,-1.59157,0.0015208,-0.0253729,-0.586371,0.0386819,-0.00354319,-0.72385,-0.0560838,-0.0302863,-1.59157,-0.073303,-0.108906,-0.586371,-0.558315,-0.188354,-0.132898,0.325712,-0.0849903
-0.518103,-0.0590362,0.233559,-0.119566,0.145393,-0.018766,-0.682424,-0.357697,-0.170645,-1.47036,0.00184008,0.118675,-0.119566,-0.0282644,0.0934597,-0.682424,-0.582025,-0.132825,-1.47036,0.0271487,-0.0249159,-0.518103,0.0366321,-0.00522871,-0.682424,-0.0507593,-0.029595,-1.47036,-0.0501874,-0.105444,-0.518103,-0.528621,-0.174849,-0.119566,0.300673,-0.0823533
-0.449834,-0.0865166,0.209413,-0.106233,0.0920079,-0.0119243,-0.640998,-0.375093,-0.157055,-1.34915,0.0399132,0.113117,-0.106233,-0.027373,0.0876517,-0.640998,-0.496883,-0.120624,-1.34915,0.0474693,-0.0244589,-0.449834,0.0320301,-0.00691423,-0.640998,-0.0421887,-0.0289036,-1.34915,-0.0426129,-0.101982,-0.449834,-0.474313,-0.161344,-0.106233,0.247683,-0.0797163
-0.381566,-0.103691,0.185268,-0.092901,0.0451273,-0.00508259,-0.599572,-0.388793,-0.143466,-1.22793,0.0750257,0.10756,-0.092901,-0.0231278,0.0818436,-0.599572,-0.389143,-0.108423,-1.22793,0.065077,-0.0240019,-0.381566,0.0262178,-0.00859975,-0.599572,-0.0313475,-0.0282122,-1.22793,-0.0416862,-0.0985196,-0.381566,-0.406185,-0.147839,-0.092901,0.179417,-0.0770793
-0.313297,-0.108084,0.161122,-0.0795686,0.0108071,0.00175912,-0.558146,-0.391624,-0.129876,-1.10672,0.102238,0.102002,-0.0795686,-0.0139952,0.0760355,-0.558146,-0.268546,-0.0962213,-1.10672,0.077498,-0.0235449,-0.313297,0.0201594,-0.0102853,-0.558146,-0.0194085,-0.0275208,-1.10672,-0.0508588,-0.0950574,-0.313297,-0.332566,-0.134333,-0.0795686,0.0857441,-0.0744423
-0.245029,-0.09101,0.136976,-0.0662361,-0.0147385,0.00860084,-0.51672,-0.375923,-0.116287,-0.985505,0.121207,0.0964441,-0.0662361,-0.00443421,0.0702274,-0.51672,-0.145783,-0.0840201,-0.985505,0.0861132,-0.0230879,-0.245029,0.0146151,-0.0119708,-0.51672,-0.00765403,-0.0268295,-0.985505,-0.064616,-0.0915952,-0.245029,-0.25833,-0.120828,-0.0662361,-0.0184495,-0.0718053
-0.17676,-0.0449543,0.11283,-0.0529037,-0.034709,0.0154426,-0.475294,-0.333141,-0.102697,-0.864291,0.130114,0.0908864,-0.0529037,0.00147348,0.0644194,-0.475294,-0.0328625,-0.0718188,-0.864291,0.0912591,-0.0226309,-0.17676,0.010633,-0.0136563,-0.475294,0.00247672,-0.0261381,-0.864291,-0.0796086,-0.088133,-0.17676,-0.191319,-0.107323,-0.0529037,-0.119938,-0.0691683
-0.108492,0.0269447,0.0886842,-0.0395713,-0.0521904,0.0222843,-0.433868,-0.270067,-0.0891077,-0.743078,0.129104,0.0853287,-0.0395713,0.000342526,0.0586113,-0.433868,0.0692623,-0.0596176,-0.743078,0.0937449,-0.0221739,-0.108492,0.00839205,-0.0153418,-0.433868,0.0110347,-0.0254467,-0.743078,-0.0930037,-0.0846707,-0.108492,-0.134164,-0.0938176,-0.0395713,-0.207284,-0.0665313
-0.0402232,0.136276,0.0645384,-0.0262388,-0.0697633,0.029126,-0.392442,-0.16425,-0.0755182,-0.621864,0.115341,0.079771,-0.0262388,-0.0118021,0.0528032,-0.392442,0.141797,-0.0474163,-0.621864,0.093478,-0.0217169,-0.0402232,0.00783874,-0.0170274,-0.392442,0.0155668,-0.0247553,-0.621864,-0.101765,-0.0812085,-0.0402232,-0.0929849,-0.0803124,-0.0262388,-0.267162,-0.0638943
0.0280452,0.276422,0.0403926,-0.0129064,-0.0883765,0.0359677,-0.351016,-0.0136707,-0.0619287,-0.500651,0.0908021,0.0742133,-0.0129064,-0.0312201,0.0469952,-0.351016,0.177179,-0.0352151,-0.500651,0.0909371,-0.0212599,0.0280452,0.00553016,-0.0187129,-0.351016,0.0152392,-0.0240639,-0.500651,-0.105895,-0.0777463,0.0280452,-0.06226,-0.0668072,-0.0129064,-0.30338,-0.0612573
0.0963137,0.444479,0.0162467,0.000426064,-0.108579,0.0428094,-0.30959,0.178111,-0.0483392,-0.379437,0.054838,0.0686556,0.000426064,-0.0543546,0.0411871,-0.30959,0.174093,-0.0230138,-0.379437,0.0857482,-0.0208029,0.0963137,-0.00212944,-0.0203984,-0.30959,0.00990013,-0.0233726,-0.379437,-0.104461,-0.0742841,0.0963137,-0.037354,-0.0533019,0.000426064,-0.313967,-0.0586203
0.164582,0.636277,-0.0078991,0.0137585,-0.130417,0.0496511,-0.268164,0.393037,-0.0347496,-0.258224,0.0103218,0.0630978,0.0137585,-0.0757654,0.035379,-0.268164,0.141742,-0.0108126,-0.258224,0.0783954,-0.0203459,0.164582,-0.0187379,-0.0220839,-0.268164,0.000596946,-0.0226812,-0.258224,-0.0983601,-0.0708218,0.164582,-0.0135068,-0.0397967,0.0137585,-0.305868,-0.0559833
