Cl_pop,54.619,-2.597,nan,84.622,-0.53551,nan,2.377,-0.47987,0.00051477,2.155e-6
beta_Cl_tSCRMGDL,-2.597,0.13457,nan,-3.2015,0.018443,nan,-0.079817,0.010435,-1.6871e-5,-7.0103e-8
V1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
V2_pop,84.622,-3.2015,nan,5282.5,-10.465,nan,190.93,-68.972,0.0033532,1.7004e-5
omega_Cl,-0.53551,0.018443,nan,-10.465,0.046482,nan,-0.38109,0.10627,-2.9748e-5,-1.2764e-7
omega_V1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_Q,2.377,-0.079817,nan,190.93,-0.38109,nan,8.3209,-2.829,8.9485e-5,5.2815e-7
omega_V2,-0.47987,0.010435,nan,-68.972,0.10627,nan,-2.829,1.4171,1.2156e-5,-2.0656e-8
a,0.00051477,-1.6871e-5,nan,0.0033532,-2.9748e-5,nan,8.9485e-5,1.2156e-5,3.8603e-8,-4.1855e-11
b,2.155e-6,-7.0103e-8,nan,1.7004e-5,-1.2764e-7,nan,5.2815e-7,-2.0656e-8,-4.1855e-11,3.4845e-7
